Database Name	operetta
Database Link	http://10.45.1.197/ODA/OdaService.asmx
Evaluation Signature	0be4885c-271b-4523-9b58-735fed2be17f
Plate Name	ATM_ATR100324
Measurement	Measurement 1
Evaluation	Evaluation1
Population	Population - full nuclei

[Data]
Row	Column	Plane	Timepoint	Field	Object No	X	Y	Bounding Box	Position X [µm]	Position Y [µm]	Compound	Concentration	Cell Type	Cell Count	full nuclei - Object No in nuclei	full nuclei - Total Spot Area	full nuclei - Relative Spot Intensity	full nuclei - Number of Spots	full nuclei - Number of Spots per Area of Nucleus	full nuclei - Intensity Nucleus Alexa 488 Mean	full nuclei -  Area [µm²]	full nuclei -  Roundness	full nuclei -  Width [µm]	full nuclei -  Length [µm]	full nuclei -  Ratio Width to Length	full nuclei - Number of Spots H2AX- per Cell 	
3	4	1	0	58	6	226	72	[201,50,248,122]	875.17	-187.45					7	1212	0.0614593	54	0.0206186	6534.75	232.29	0.895768	12.2213	21.4758	0.569075	54	
3	4	1	0	58	7	777	100	[735,52,818,152]	1039.48	-192.71					8	1981	0.016151	63	0.00965369	4492.8	578.817	0.941538	23.1684	30.7688	0.752984	63	
3	4	1	0	58	8	509	93	[459,58,557,130]	959.76	-190.25					9	1550	0.0156912	50	0.00897827	4977.74	493.937	0.901366	20.4952	29.6218	0.691898	50	
3	4	1	0	58	9	352	108	[317,70,388,172]	913.51	-197.75					10	1762	0.0185426	61	0.0109045	4670.57	496.154	0.903665	19.5381	31.2138	0.625945	61	
3	4	1	0	58	10	883	96	[861,73,927,123]	1074.01	-191.82					11	1092	0.0311706	36	0.0147541	4049.47	216.413	0.859889	12.4371	19.9358	0.623858	36	
3	4	1	0	58	11	956	137	[932,111,981,164]	1092.84	-203.38					12	768	0.0216869	25	0.0119789	5444.4	185.104	0.97437	13.3851	16.9572	0.789349	25	
3	4	1	0	58	12	621	166	[593,140,659,193]	994.42	-211.77					13	1241	0.0307347	34	0.0122523	4890.5	246.126	0.962191	14.6506	20.06	0.730337	34	
3	4	1	0	58	13	749	274	[726,238,772,310]	1030.82	-244.02					14	1044	0.0515441	42	0.0155556	2899.02	239.474	0.867567	13.1579	21.5438	0.610751	42	
3	4	1	0	58	14	608	275	[580,249,635,304]	989.14	-244.62					15	817	0.0656154	33	0.0141086	5057.5	207.455	0.946111	14.2951	17.5938	0.81251	33	
3	4	1	0	58	15	551	287	[527,254,575,315]	972.57	-246.99					16	877	0.0516993	34	0.0149648	6989.94	201.513	0.930478	12.8855	18.286	0.704664	34	
3	4	1	0	58	16	299	281	[274,257,324,318]	897.08	-247.77					17	633	0.0163437	19	0.00772986	5083.15	218.01	0.973317	14.3075	18.2835	0.782537	19	
3	4	1	0	58	17	681	279	[658,255,705,319]	1010.95	-247.88					18	900	0.0223614	31	0.0121712	6520.41	225.904	0.916153	13.3851	19.358	0.691452	31	
3	4	1	0	58	18	351	287	[323,259,383,317]	912.88	-247.6					19	1056	0.0313658	41	0.0153846	8432.29	236.37	0.910524	14.7952	20.7917	0.71159	41	
3	4	1	0	58	19	476	324	[449,298,502,363]	949.45	-259.85					20	785	0.0182761	18	0.00725806	4738.62	219.961	0.890562	13.1579	19.5109	0.674388	18	
3	4	1	0	58	20	751	332	[727,297,778,361]	1032.55	-260.71					21	914	0.0687826	37	0.016101	4049.59	203.819	0.863365	12.8579	20.3563	0.631643	37	
3	4	1	0	58	21	388	330	[366,308,415,352]	924.28	-260.33					22	698	0.045141	28	0.015873	5375.75	156.456	0.965178	12.5648	14.6203	0.859412	28	
3	4	1	0	58	22	993	344	[959,319,1022,373]	1103.22	-265.05					23	1135	0.0442569	42	0.0163107	4761.37	228.387	0.927964	14.208	18.9505	0.749743	42	
3	4	1	0	58	23	603	349	[567,322,628,386]	986.86	-268.29					24	428	0.0201332	16	0.00603091	6733.96	235.305	0.869358	13.1174	21.4448	0.611683	16	
3	4	1	0	58	24	343	371	[298,349,377,397]	908.57	-273.26					25	736	0.0143393	17	0.00581992	4970.26	259.075	0.870788	12.5082	24.169	0.517533	17	
3	4	1	0	58	25	457	383	[429,354,485,420]	943.73	-277.7					26	687	0.0157263	19	0.00689906	4232.24	244.263	0.899281	14.4923	20.7917	0.697025	19	
3	4	1	0	58	26	632	426	[606,401,658,453]	996.34	-289.16					27	919	0.0297476	25	0.0115314	5794.12	192.289	0.966427	14.4064	16.0378	0.898274	25	
3	4	1	0	58	27	724	489	[684,424,770,534]	1025.25	-305.04					28	2892	0.0284544	123	0.0176623	4645.25	617.665	0.930698	21.484	32.8462	0.654079	123	
3	4	1	0	58	28	284	476	[252,444,317,515]	892.92	-304.9					29	1248	0.0621932	36	0.0100587	4830.79	317.436	0.955889	17.5281	22.2745	0.786915	36	
3	4	1	0	58	29	481	487	[451,458,509,520]	951.07	-308.05					30	1081	0.0223923	41	0.0153328	6179.27	237.168	0.95444	14.1203	20.0954	0.702667	41	
3	4	1	0	58	30	118	560	[80,522,155,613]	843.05	-330.98					31	1850	0.0237992	61	0.0113891	4812.3	475.045	0.929455	20.915	27.57	0.758614	61	
3	4	1	0	58	31	480	574	[452,546,509,603]	951.41	-333.36					32	708	0.0215491	25	0.0099681	9157.07	222.445	0.944933	15.4635	17.3655	0.890472	25	
3	4	1	0	58	32	449	678	[414,644,487,714]	942.19	-364.44					33	1816	0.0497537	86	0.021883	6729.57	348.567	0.943735	18.1448	23.1167	0.78492	86	
3	4	1	0	58	33	301	749	[276,723,330,782]	898.48	-386.22					35	1002	0.0353714	42	0.0180723	6409.8	206.125	0.942632	13.1579	19.102	0.688823	42	
3	4	1	0	58	34	983	769	[953,747,1027,792]	1102.85	-391.6					36	1177	0.031222	47	0.017147	4097.32	243.11	0.908043	13.1174	22.4293	0.584834	47	
3	4	1	0	58	35	254	791	[227,763,283,828]	883.89	-399.23					37	1081	0.0383714	44	0.0155918	4087.78	250.294	0.900837	14.9976	20.06	0.747636	44	
3	4	1	0	58	36	692	800	[659,774,723,825]	1013.68	-400.18					38	1018	0.028801	46	0.0184443	7221.62	221.203	0.948297	13.0632	20.4887	0.637579	46	
3	4	1	0	58	37	343	823	[312,791,376,870]	910.49	-409.43					40	1593	0.0359451	72	0.017991	5300.96	354.953	0.958621	17.958	24.2038	0.741952	72	
3	4	1	0	58	38	207	824	[174,781,241,861]	869.29	-407.19					41	1073	0.0274343	35	0.0083953	4582.98	369.765	0.907739	17.6893	24.3572	0.726246	35	
3	4	1	0	58	39	488	930	[464,907,520,953]	954.31	-438.72					42	789	0.0389498	34	0.017094	3795.76	176.412	0.906276	12.1485	16.744	0.725545	34	
3	4	1	0	58	40	509	971	[476,938,540,1000]	959.62	-451.09					43	1064	0.0382377	48	0.0188235	4836.37	226.17	0.800044	11.4572	21.5459	0.531758	48	
3	4	1	0	58	41	997	977	[966,950,1023,1006]	1104.63	-454.12					44	1022	0.0327854	38	0.0158399	6158.19	212.777	0.94019	13.5825	18.1448	0.748562	38	
3	4	1	0	58	42	813	977	[758,925,850,1006]	1048	-450.32					45	1467	0.0260876	53	0.0127772	7770.92	367.903	0.784763	14.5412	29.9745	0.485119	53	
3	4	1	0	58	43	168	988	[138,963,234,1012]	861.97	-456.86					46	949	0.0343387	23	0.00778342	4135.31	262.091	0.717528	12.2648	28.6042	0.428775	23	
3	4	1	0	58	44	676	1023	[640,985,713,1073]	1009.35	-468.51					47	1784	0.0242351	70	0.0140506	4813.49	441.874	0.984511	20.8045	26.5908	0.782395	70	
3	4	1	0	58	45	594	1025	[566,997,623,1058]	985.15	-468.19					48	1196	0.0352385	55	0.0194621	7501.55	250.649	0.953653	15.9825	19.4471	0.821841	55	
3	4	1	0	58	46	1016	1055	[980,1032,1041,1077]	1109.09	-476.54					49	926	0.0763977	40	0.0181571	3371.15	195.393	0.947246	12.5224	18.4092	0.680225	40	
3	4	1	0	16	1	776	62	[756,17,797,90]	716.55	1113.4					1	1050	0.0304384	30	0.0120579	5463.74	220.671	0.880801	11.3326	21.9051	0.517351	30	
3	4	1	0	16	2	740	610	[706,590,769,630]	704.73	947.73					2	926	0.0559394	44	0.0213385	6070.58	182.887	0.918562	11.1909	18.9529	0.590459	44	
3	4	1	0	16	3	176	45	[148,17,205,84]	538.15	1114.92					4	1145	0.0384368	43	0.0137468	3227.41	277.435	0.943988	16.2029	20.4541	0.79216	43	
3	4	1	0	16	4	968	113	[937,81,1006,145]	774.29	1095.31					5	1617	0.0513269	66	0.0190421	7110.68	307.413	0.982978	17.0563	21.9193	0.77814	66	
3	4	1	0	16	5	1037	235	[999,206,1070,265]	793.47	1059.2					7	1453	0.0355635	55	0.0164228	4038.8	297.036	0.964018	16.7202	21.3141	0.784465	55	
3	4	1	0	16	6	656	250	[627,223,683,292]	680.18	1052.95					8	1529	0.0518768	57	0.0186947	4693.38	270.428	0.941624	15.1857	21.626	0.702195	57	
3	4	1	0	16	7	812	264	[781,236,847,292]	727.64	1050.84					9	1109	0.0300643	39	0.0145849	5460.81	237.168	0.986724	14.208	19.9781	0.711181	39	
3	4	1	0	16	8	947	328	[909,290,988,368]	767.21	1030.97					10	1701	0.0609985	73	0.0157701	4986.18	410.565	0.973035	20.719	23.9329	0.865712	73	
3	4	1	0	16	9	265	396	[234,367,304,425]	565.22	1011.58					11	1501	0.0590839	61	0.0188971	4826.63	286.304	0.949655	16.7837	20.9002	0.80304	61	
3	4	1	0	16	10	368	398	[341,371,395,441]	594.74	1008.79					12	1274	0.0392144	42	0.0143737	3717.23	259.164	0.941894	14.7471	20.8556	0.707107	42	
3	4	1	0	16	11	829	407	[793,375,861,439]	731.73	1008.21					13	1247	0.0285595	36	0.0113243	5075.8	281.958	0.964278	15.0684	22.6124	0.666378	36	
3	4	1	0	16	12	566	428	[525,397,615,459]	654.8	1001.88					14	1837	0.0380606	73	0.0168048	5375.08	385.287	0.948206	17.8788	26.9371	0.663727	73	
3	4	1	0	16	13	1011	468	[975,437,1043,500]	785.74	989.84					15	1181	0.0237446	47	0.0147059	4045.99	283.466	0.944282	15.2207	22.840699999999998	0.666383	47	
3	4	1	0	16	14	702	508	[652,465,747,551]	693.76	977.87					16	2952	0.0380581	129	0.020392	5271.07	561.078	0.956514	23.199	29.9908	0.773539	129	
3	4	1	0	16	15	287	551	[242,506,333,601]	570.42	964.57					17	2770	0.0315224	118	0.0173071	3515.49	604.716	0.977069	25.1297	30.2792	0.829932	118	
3	4	1	0	16	16	47	623	[15,586,79,669]	499.01	942.86					19	1575	0.0503293	46	0.0109082	3500.06	374.023	0.937142	18.1448	25.1738	0.72078	46	
3	4	1	0	16	17	170	630	[137,592,203,672]	535.71	941.41					20	1465	0.0262649	65	0.0154065	4874.57	374.2	0.947083	19.0602	23.7973	0.800939	65	
3	4	1	0	16	18	364	667	[330,634,398,711]	593.83	929.37					21	1346	0.0231402	48	0.0116931	3965.19	364.089	0.927661	18.2325	23.8884	0.763237	48	
3	4	1	0	16	19	769	672	[744,647,794,708]	713.99	928.01					22	1047	0.0592772	46	0.0190634	4665.37	214.019	0.976714	14.3447	18.4189	0.778804	46	
3	4	1	0	16	20	591	693	[552,654,653,734]	663.72	922.55					23	2749	0.0353501	118	0.0186003	5904.98	562.675	0.942089	22.6809	30.5025	0.743578	118	
3	4	1	0	16	21	457	733	[430,692,484,763]	621.6	912.5					24	1344	0.0302847	51	0.0172065	5784.13	262.889	0.904465	14.1203	21.7568	0.649007	51	
3	4	1	0	16	22	326	806	[286,774,370,839]	582.57	889.37					25	1695	0.0320897	76	0.0174873	6312.89	385.464	0.938885	18.3489	25.1931	0.72833	76	
3	4	1	0	16	23	592	834	[550,809,618,869]	661.01	880.1					26	1042	0.03339	37	0.0146361	5798.89	224.218	0.800709	13.3187	20.3846	0.653372	37	
3	4	1	0	16	24	403	841	[366,814,440,869]	605.03	878.43					27	1192	0.0237324	37	0.0112736	5759.39	291.094	0.925604	15.5321	22.0886	0.703175	37	
3	4	1	0	16	25	566	874	[542,847,610,898]	655.11	869.15					28	877	0.0276064	30	0.0129702	5090.76	205.149	0.823073	12.6633	20.2865	0.624224	30	
3	4	1	0	16	26	73	912	[40,881,106,944]	506.93	857.64					29	1117	0.023206	17	0.00528771	4448.92	285.151	0.958848	17.345	20.0091	0.866856	17	
3	4	1	0	16	27	177	958	[129,909,226,1009]	537.94	843.97					30	1235	0.00863299	27	0.00356389	4410.55	671.946	0.901148	26.1874	31.9996	0.818369	27	
3	4	1	0	16	28	1033	937	[996,912,1059,963]	791.26	849.97					31	831	0.0180411	28	0.0112585	7321.36	220.582	0.953227	14.3075	18.8001	0.761033	28	
3	4	1	0	16	29	262	1001	[233,971,292,1035]	563.14	830.7					32	807	0.0184505	26	0.00869565	4745.2	265.195	0.960279	16.5924	19.9892	0.830068	26	
3	4	1	0	16	30	895	1026	[866,1000,932,1054]	752.8	823.2					33	961	0.022501	33	0.0118662	5220.98	246.658	0.976012	15.4864	19.7121	0.785628	33	
3	4	1	0	48	1	373	253	[355,238,422,278]	-1013.63	83.84					1	743	0.0705351774349	25	0.01387347	7562.00499445	159.826589612	0.825073423342	8.79438279698	21.4468433257	0.41005488143	25	
3	4	1	0	26	1	634	820	[607,783,660,857]	-940.43	561.98					1	834	0.0274556	21	0.00675458	8337.9	275.75	0.907859	14.9265	22.0705	0.676308	21	
3	4	1	0	26	2	617	905	[576,873,650,939]	-946.97	536.75					2	1298	0.0267577	42	0.0111583	4051.02	333.844	0.920835	17.8491	22.7941	0.783057	42	
3	4	1	0	26	3	537	1034	[497,1003,596,1068]	-966.75	498.13					3	1795	0.0349355	63	0.0137405	6286.45	406.662	0.886718	16.082	30.8997	0.520459	63	
3	4	1	0	74	1	596	49	[570,20,620,74]	662.92	-499.55					1	520	0.0235475	11	0.00532172	6783.83	183.33	0.845134	12.1485	16.9572	0.716424	11	
3	4	1	0	74	2	906	190	[880,169,946,215]	757.25	-542.33					2	670	0.0249283	15	0.00643225	5545.47	206.834	0.90019	12.3943	20.0932	0.61684	15	
3	4	1	0	74	3	320	585	[285,555,354,620]	579.69	-660.4					3	1114	0.0244604	37	0.0117985	13079.1	278.144	0.815798	14.3941	21.6424	0.665087	37	
3	4	1	0	74	4	909	697	[879,671,952,724]	757.62	-692.96					4	1169	0.0293863	39	0.0125969	6713.1	274.597	0.905682	14.9976	21.8138	0.687527	39	
3	4	1	0	74	5	319	42	[284,9,366,77]	582.08	-497.58					6	1001	0.0160024	15	0.00350877	4425.95	379.167	0.898231	18.9294	24.9615	0.758346	15	
3	4	1	0	74	6	1020	68	[996,41,1043,109]	788.91	-507.28					7	922	0.0372173	28	0.0112949	3744.79	219.872	0.873358	13.2251	20.2711	0.652413	28	
3	4	1	0	74	7	158	92	[129,63,193,121]	533.43	-512.47					8	672	0.0114018	13	0.00446429	7313.16	258.277	0.940052	16.2029	19.7773	0.819269	13	
3	4	1	0	74	8	238	83	[207,38,265,117]	554.54	-508.42					9	1258	0.0316554	31	0.00945987	6276.53	290.65	0.869237	13.5955	23.6796	0.574145	31	
3	4	1	0	74	9	577	125	[545,99,618,152]	658.16	-522.56					10	544	0.0129243	8	0.00271463	6823.89	261.381	0.929151	13.9561	22.2267	0.627897	8	
3	4	1	0	74	10	435	146	[411,117,458,173]	614.53	-528.36					11	512	0.0136677	13	0.00665984	6492.83	173.131	0.937719	11.5651	17.8416	0.648207	13	
3	4	1	0	74	11	1029	171	[990,142,1057,200]	790.17	-536.21					12	1097	0.0537491	37	0.0121791	3262.74	269.452	0.922833	15.0802	21.312	0.70759	37	
3	4	1	0	74	12	481	208	[455,183,516,234]	629.82	-547.26					13	814	0.0208741	11	0.00448613	5728.49	217.478	0.95202	14.5412	18.2544	0.796586	11	
3	4	1	0	74	13	774	238	[751,215,809,264]	717.51	-556.53					15	878	0.0468642	21	0.0095498	4835.4	195.038	0.94626	13.3187	17.6391	0.755067	21	
3	4	1	0	74	14	145	257	[114,225,175,296]	528.24	-562.91					16	944	0.0181016	24	0.00714073	7813.72	298.101	0.927549	17.2836	21.3847	0.80822	24	
3	4	1	0	74	15	42	297	[17,270,69,339]	497.84	-575.65					17	964	0.0214935	29	0.0105034	5139.28	244.884	0.941071	14.3941	21.1092	0.681886	29	
3	4	1	0	74	16	607	324	[577,294,640,355]	666.23	-581.73					18	882	0.0178107	15	0.00499002	5491.52	266.614	0.957235	16.5495	19.6761	0.841098	15	
3	4	1	0	74	17	803	322	[776,294,829,356]	724.43	-581.73					19	1056	0.0412117	21	0.00840673	4522.19	221.558	0.942776	13.7512	19.9892	0.687933	21	
3	4	1	0	74	18	983	319	[938,292,1027,347]	777.99	-579.96					20	1237	0.0217315	21	0.00556586	3892.29	334.642	0.836073	15.2207	26.7072	0.569908	21	
3	4	1	0	74	19	728	371	[702,345,753,408]	701.97	-597.09					21	739	0.0161879	18	0.00701208	4148.84	227.678	0.938594	14.6506	19.0462	0.769212	18	
3	4	1	0	74	20	926	441	[891,404,961,490]	760.88	-617.99					22	1010	0.0128248	15	0.00310238	7118.61	428.835	0.926964	20.2339	25.752	0.785723	15	
3	4	1	0	74	21	524	452	[496,424,555,481]	642.11	-619.59					23	707	0.0236983	19	0.00749211	6341.95	224.928	0.852196	14.3941	18.3489	0.784465	19	
3	4	1	0	74	22	411	581	[385,556,448,608]	608.93	-658.56					24	707	0.0346431	17	0.00681363	9885.61	221.292	0.923419	14.3447	18.7718	0.764161	17	
3	4	1	0	74	23	926	601	[896,571,964,632]	761.85	-664.24					25	627	0.00914951	14	0.00428135	5550.81	290.029	0.897685	17.2836	20.6268	0.837917	14	
3	4	1	0	74	24	688	744	[627,703,732,780]	687.67	-706.08					26	1851	0.032533	64	0.0123148	7848.87	460.943	0.866512	15.452	32.9069	0.469567	64	
3	4	1	0	74	25	218	750	[192,712,248,791]	550.2	-709.27					27	1248	0.0243587	19	0.00574539	4608.56	293.311	0.864293	14.158	24.8332	0.570122	19	
3	4	1	0	74	26	905	870	[858,833,947,904]	754.43	-744.27					28	2118	0.0473158	76	0.0164788	10139.2	409.057	0.928772	19.0695	26.9848	0.706676	76	
3	4	1	0	29	1	342	70	[295,19,387,130]	-58.37	785.1					2	2441	0.0192865	94	0.0123912	5882.87	672.833	0.724019	24.7097	33.2835	0.742402	94	
3	4	1	0	29	2	945	113	[918,86,972,141]	120.81	772.66					3	921	0.0220015	30	0.0127011	4268.87	209.495	0.985718	14.9027	16.8075	0.886671	30	
3	4	1	0	29	3	685	188	[649,150,733,228]	45.18	749.73					4	1017	0.0175189	24	0.00555813	4103.64	382.981	0.605158	16.9415	25.9099	0.65386	24	
3	4	1	0	29	4	962	237	[935,213,987,264]	125.64	735.48					5	700	0.0216933	25	0.0118821	4172.42	186.612	0.949987	13.438	17.0172	0.789673	25	
3	4	1	0	29	5	675	272	[642,241,708,303]	40.88	725.22					6	1090	0.020134	33	0.010274	4900.32	284.885	0.797206	16.7202	21.2035	0.788555	33	
3	4	1	0	29	6	736	273	[706,242,763,305]	57.55	724.97					7	949	0.022364	25	0.00870473	4437.93	254.729	0.805291	15.2207	19.8355	0.767345	25	
3	4	1	0	29	7	579	299	[545,271,619,329]	12.77	717.07					8	1460	0.0422939	57	0.0176089	4946.28	287.102	0.809223	15.6346	22.0705	0.708393	57	
3	4	1	0	29	8	328	436	[294,405,378,468]	-60.94	675.79					9	1319	0.0351359	39	0.0102605	5727.1	337.126	0.691755	16.4312	24.7635	0.663526	39	
3	4	1	0	29	9	549	526	[517,494,583,559]	3.19	649.62					10	1251	0.0295816	44	0.0138583	4451.64	281.603	0.929676	15.7364	20.9616	0.750723	44	
3	4	1	0	29	10	439	566	[407,537,470,597]	-29.96	637.63					11	1025	0.0239216	28	0.00953354	6754.32	260.494	0.94465	16.5495	18.9154	0.874925	28	
3	4	1	0	29	11	265	590	[232,558,311,623]	-80.05	630.71					12	1570	0.0278604	46	0.0112911	3935.62	361.339	0.938147	18.4934	23.6477	0.782035	46	
3	4	1	0	29	12	555	616	[525,587,585,646]	4.68	622.74					13	950	0.0285361	34	0.0121777	6172.52	247.634	0.965544	16.4743	18.5436	0.888409	34	
3	4	1	0	29	13	460	614	[432,590,490,639]	-23.48	623.55					14	821	0.0262604	27	0.0122839	5711.95	194.949	0.9669	13.1579	17.9333	0.733713	27	
3	4	1	0	29	14	98	654	[60,617,152,692]	-129.44	611.47					15	1957	0.0554371	64	0.0121166	3410.54	468.482	0.947691	20.9489	28.1668	0.743746	64	
3	4	1	0	29	15	241	733	[168,697,278,791]	-94.28	584.83					16	3170	0.0387014	133	0.0188947	5542.49	624.317	0.857906	20.1549	35.3097	0.570803	133	
3	4	1	0	29	16	752	756	[716,724,795,789]	64.21	581.41					17	1261	0.0577789	35	0.00891039	3088.86	348.39	0.943462	17.958	23.4651	0.765308	35	
3	4	1	0	29	17	472	810	[416,769,513,853]	-21.74	565.23					18	1923	0.0651729	66	0.011669	3857.98	501.653	0.829952	21.0503	29.5573	0.712185	66	
3	4	1	0	29	18	388	845	[331,801,439,890]	-45.58	554.27					19	2601	0.0290546	112	0.0153131	3441.95	648.708	0.867293	25.0519	35.1397	0.712924	112	
3	4	1	0	29	19	189	861	[163,835,219,887]	-103.9	550.23					20	701	0.0185992	23	0.00974576	4448.66	209.318	0.971271	14.9027	17.2347	0.864688	23	
3	4	1	0	29	20	843	864	[818,842,871,886]	90.67	549.06					21	857	0.0506582	30	0.0156904	4604.97	169.583	0.948276	12.3943	16.1206	0.768847	30	
3	4	1	0	29	21	662	952	[635,919,695,990]	36.69	522.64					22	1043	0.0286514	39	0.0140187	4595.52	246.747	0.846595	12.2792	23.3761	0.52529	39	
3	4	1	0	29	22	219	987	[186,954,275,1019]	-92.52	513.05					23	1591	0.025918	68	0.0157044	6146.99	384.045	0.904807	16.7202	26.8777	0.622082	68	
3	4	1	0	29	23	402	996	[372,973,426,1039]	-41.86	506.92					24	1037	0.0351002	42	0.0161787	4636.95	230.25	0.880082	13.2251	20.5687	0.642975	42	
3	4	1	0	79	1	472	153	[417,127,498,193]	1268.1	-855.9					2	408	0.0242207	12	0.00525624	5725.99	202.488	0.711318	8.52813	28.7095	0.29705	12	
3	4	1	0	79	2	952	648	[924,621,981,710]	1413.52	-1005.45					3	1122	0.0219253	41	0.0123568	11659.1	294.287	0.756881	12.2648	27.8867	0.439808	41	
3	4	1	0	79	3	551	126	[514,92,591,166]	1294.92	-846.02					5	1457	0.0308304	35	0.00904626	6969.54	343.157	0.869765	15.8934	26.8447	0.59205	35	
3	4	1	0	79	4	171	413	[136,385,214,442]	1183.24	-931.04					6	721	0.0102169	14	0.0039886	3548.1	311.316	0.919247	15.3136	24.1212	0.634861	14	
3	4	1	0	79	5	40	683	[8,651,73,715]	1143.04	-1011.07					7	1110	0.0211115	14	0.00462351	5205.64	268.565	0.961217	16.4743	19.358	0.851035	14	
3	4	1	0	79	6	421	745	[397,721,448,769]	1256.65	-1029.79					8	815	0.0591852	32	0.016285	4119.9	174.284	0.948527	13.438	15.4233	0.871284	32	
3	4	1	0	79	7	296	751	[266,728,327,776]	1219.21	-1032.65					9	879	0.0373919	22	0.00981267	4137.92	198.852	0.910609	12.8855	18.3875	0.700772	22	
3	4	1	0	79	8	1022	782	[981,740,1063,821]	1435.69	-1041.18					10	1878	0.0223576	64	0.0127035	5214.2	446.84	0.981137	20.8556	25.7468	0.810025	64	
3	4	1	0	79	9	898	770	[875,737,927,813]	1399.09	-1039.14					11	1340	0.0361671	62	0.0218772	5814.25	251.359	0.903035	12.3943	24.169	0.512818	62	
3	4	1	0	79	10	687	843	[661,817,713,872]	1335.54	-1059.56					12	903	0.0723751	38	0.0170175	5631.82	198.054	0.99756	14.5046	16.5977	0.87389	38	
3	4	1	0	79	11	566	855	[520,818,604,896]	1298.65	-1063.53					13	1301	0.0160984	42	0.00869565	2936.27	428.392	0.948819	20.0224	26.3714	0.759248	42	
3	4	1	0	79	12	846	869	[808,837,878,912]	1381.82	-1068.37					14	1666	0.0379015	68	0.0182452	8826.07	330.563	0.989259	16.0378	24.0641	0.666462	68	
3	4	1	0	79	13	939	908	[910,879,973,936]	1410.95	-1078.47					15	1331	0.0379061	61	0.0213511	5751.85	253.399	0.95352	15.4978	19.4335	0.797483	61	
3	4	1	0	13	1	647	308	[618,285,675,338]	1645.99	1036.98					1	752	0.0447805	23	0.0118986	8356.7	171.446	0.93962	9.82339	20.3737	0.48216	23	
3	4	1	0	13	2	258	790	[222,770,294,811]	1531.03	894.03					2	939	0.0287458	33	0.0138772	4087.16	210.914	0.874893	11.5035	21.6096	0.532335	33	
3	4	1	0	13	3	318	872	[281,839,364,945]	1549.05	866.62					3	1936	0.0237807	71	0.0137624	9461.18	457.572	0.76838	16.388	31.6778	0.517333	71	
3	4	1	0	13	4	441	48	[379,15,477,86]	1582.21	1114.12					4	1415	0.0203233	43	0.0088532	6542.67	430.787	0.822764	16.2685	29.3692	0.55393	43	
3	4	1	0	13	5	607	52	[575,22,639,84]	1634.64	1113.62					5	1271	0.0297948	48	0.0156556	5727.23	271.936	0.986333	15.8934	21.0271	0.755853	48	
3	4	1	0	13	6	865	100	[829,65,899,153]	1711.44	1096.67					6	1331	0.0158901	42	0.00874089	5544.04	426.175	0.969359	19.7279	26.2686	0.751006	42	
3	4	1	0	13	7	152	117	[117,84,184,153]	1498.91	1094.19					7	1030	0.0206056	34	0.0101251	3102.49	297.834	0.9432	15.6346	23.2258	0.673157	34	
3	4	1	0	13	8	379	158	[346,131,421,185]	1568.3	1082.5					8	984	0.0873549	42	0.0125636	5006.44	296.504	0.940798	15.7251	22.5751	0.696568	42	
3	4	1	0	13	9	643	211	[579,170,686,255]	1642.88	1066.4					9	2942	0.0652148	123	0.0188275	7812.08	579.438	0.919378	21.9739	32.2659	0.681023	123	
3	4	1	0	13	10	220	209	[188,181,259,238]	1520.75	1067.09					10	1095	0.0621061	43	0.0133251	3515.99	286.216	0.949488	16.6137	21.5253	0.771824	43	
3	4	1	0	13	11	931	224	[900,199,959,249]	1730.87	1062.42					11	999	0.0291173	33	0.0138655	5857.21	211.092	0.955564	14.3199	18.086	0.791769	33	
3	4	1	0	13	12	984	230	[954,204,1014,259]	1746.87	1060.21					12	894	0.0210631	33	0.012605	6143.68	232.201	0.96191	15.0802	18.4597	0.816922	33	
3	4	1	0	13	13	612	268	[580,243,646,294]	1636.51	1049.58					13	961	0.0245271	36	0.0140515	11254.6	227.234	0.931375	13.9434	19.5427	0.713482	36	
3	4	1	0	13	14	377	284	[345,248,412,317]	1566.24	1044.9					14	1632	0.0582514	73	0.020774	6713.67	311.671	0.962306	16.4312	22.8834	0.718041	73	
3	4	1	0	13	15	853	271	[823,250,885,293]	1708.15	1048.43					15	822	0.0284925	22	0.00987433	4833.65	197.61	0.913666	11.972	18.7032	0.640106	22	
3	4	1	0	13	16	440	284	[407,260,474,309]	1585.37	1044.81					16	1000	0.0281031	32	0.0127186	6597.28	223.154	0.96613	14.158	20.0954	0.70454	32	
3	4	1	0	13	17	163	302	[140,278,187,343]	1502.56	1036.98					17	1091	0.0308165	45	0.0177026	7227.54	225.46	0.952234	13.7124	19.4403	0.705362	45	
3	4	1	0	13	18	807	305	[780,283,840,328]	1695.38	1038.52					18	1012	0.0760812	38	0.0172963	4492.63	194.861	0.912691	12.6212	18.1667	0.694742	38	
3	4	1	0	13	19	551	321	[524,294,587,349]	1619.44	1033.71					19	1088	0.0277379	40	0.0146252	5954.19	242.578	0.986149	15.8263	18.8778	0.838354	40	
3	4	1	0	13	20	1012	327	[985,302,1041,354]	1755.77	1031.76					20	960	0.0737611	45	0.0195993	3943.52	203.641	0.962982	14.4064	16.8075	0.857143	45	
3	4	1	0	13	21	274	337	[248,309,298,372]	1535.19	1028.24					21	935	0.0259617	27	0.0109223	5003.56	219.252	0.95645	13.5955	19.4152	0.700252	27	
