Database Name	ODA
Database Link	http://localhost/ODA/OdaService.asmx
Evaluation Signature	a20ae0ae-1f89-43bc-99c0-b7c0b721fe36
Plate Name	220210 TNBC IMPDH2 spot all lines
Measurement	Measurement 1
Evaluation	Evaluation1
Population	Population - full nuclei

[Data]
Row	Column	Timepoint	Field	Object No	X	Y	Bounding Box	Position X [µm]	Position Y [µm]	Compound	Concentration	Cell Type	Cell Count	full nuclei - Object No in nuclei	full nuclei - Total Spot Area	full nuclei - Relative Spot Intensity	full nuclei - Number of Spots	full nuclei - Number of Spots per Area of Nucleus	full nuclei - areainum2n Area [µm²]	full nuclei - areainum2n Roundness	full nuclei - areaum2Spot Area [µm²]- Sum per Cell 	full nuclei - %areacoveredbyspots	
3	3	0	6	28	55	529	[12,486,100,591]	113.88	615.34					34	370	0.0151702	26	0.00351067	262.055	0.986742	13.0921	4.99595	
3	3	0	6	29	435	561	[395,512,476,614]	185.48	610.53					35	13	0.000663785	1	0.000154273	229.36	0.990602	0.459994	0.200555	
3	3	0	6	30	1022	556	[986,519,1057,598]	295.55	611.29					36	4	0.00014053	1	0.000228102	155.124	0.983053	0.141537	0.0912409	
3	3	0	6	31	659	583	[615,533,698,638]	227.31	606.18					37	131	0.0078689	11	0.00176282	220.797	0.965469	4.63532	2.09936	
3	3	0	6	32	849	562	[816,529,882,598]	263.27	610.46					38	49	0.00432076	4	0.00112076	126.286	0.999398	1.73382	1.37293	
3	3	0	6	33	174	609	[129,563,218,664]	136.12	601.17					39	76	0.00249408	9	0.00134892	236.083	0.993993	2.6892	1.13909	
3	3	0	6	34	322	619	[274,568,374,684]	164.31	598.76					40	13	0.00017936	1	0.000114338	309.47	1.00268	0.459994	0.148639	
3	3	0	6	35	912	623	[876,587,985,659]	278.29	599.11					41	71	0.0142541	4	0.000639386	221.363	0.93079	2.51227	1.13491	
3	3	0	6	36	788	652	[748,610,826,699]	251.83	593.31					42	9	0.00019137	1	0.000181192	195.285	0.980471	0.318457	0.163073	
3	3	0	6	37	508	676	[465,635,560,717]	199.72	588.94					43	90	0.00232034	7	0.00117608	210.606	0.973442	3.18457	1.5121	
3	3	0	6	38	882	703	[838,659,928,749]	269.58	584.08					44	60	0.0044467	2	0.000322789	219.24	0.933495	2.12305	0.968367	
3	3	0	6	39	647	728	[591,686,690,774]	224	579.24					45	162	0.00758875	14	0.00211002	234.774	1.00366	5.73223	2.4416	
3	3	0	6	40	741	766	[692,725,782,809]	242.32	572.32					46	217	0.00926688	18	0.0030426	209.333	1.01482	7.67836	3.66802	
3	3	0	6	41	457	803	[392,750,518,857]	189.54	564.73					47	500	0.0131471	40	0.0040201	352.072	0.988948	17.6921	5.02513	
3	3	0	6	42	261	801	[208,754,319,850]	153.18	566.17					48	304	0.00886593	26	0.00319646	287.815	1.00772	10.7568	3.7374	
3	3	0	6	43	825	825	[781,782,868,877]	258.45	560.6					49	4	0.000117453	1	0.000161525	219.063	1.01309	0.141537	0.0646099	
3	3	0	6	44	1011	883	[970,838,1047,921]	293.69	550.9					50	473	0.0171375	38	0.00779008	172.604	0.945026	16.7367	9.6966	
3	3	0	6	45	669	906	[631,870,716,943]	230.12	546.05					51	46	0.0282359	1	0.000207125	170.835	1.0065	1.62767	0.952775	
3	3	0	6	46	326	953	[275,906,373,1000]	164.7	537.6					52	374	0.0140704	32	0.00448493	252.466	0.97409	13.2337	5.24177	
3	3	0	6	47	755	945	[716,905,793,992]	245.16	538.01					53	14	0.000450789	2	0.000379363	186.545	0.996888	0.495378	0.265554	
3	3	0	6	48	555	987	[514,942,610,1030]	208.92	530.85					54	59	0.00140184	9	0.00140977	225.892	0.982157	2.08766	0.924185	
3	3	0	6	49	993	978	[955,940,1041,1017]	291.11	532.36					55	349	0.0140292	31	0.00596957	183.75	0.998025	12.3491	6.72059	
3	3	0	6	50	143	1018	[98,982,193,1054]	130.87	525.19					56	58	0.00158985	9	0.00162075	196.488	0.970394	2.05228	1.04448	
3	3	0	6	51	822	1026	[785,990,861,1063]	258.2	523.76					57	88	0.00501787	9	0.00205714	154.806	0.966768	3.1138	2.01143	
3	3	0	7	1	336	388	[284,352,368,457]	370.92	640.54					5	167	0.00922547	14	0.00232249	213.296	0.821253	5.90915	2.7704	
3	3	0	7	2	859	461	[831,432,895,490]	470.98	629.68					8	0	0	0	0	115.105	0.926267	0	0	
3	3	0	7	3	213	693	[180,658,247,735]	348.53	585.46					12	7	0.000357226	1	0.000245098	144.367	0.964003	0.247689	0.171569	
3	3	0	7	4	876	757	[843,726,920,791]	474.26	574.09					13	15	0.000581651	2	0.000539811	131.098	0.963938	0.530762	0.404858	
3	3	0	7	5	266	809	[233,770,301,850]	358.68	564.35					15	6	0.000209746	1	0.000257069	137.644	0.953519	0.212305	0.154242	
3	3	0	7	6	188	854	[157,803,221,899]	344.31	556.73					16	172	0.0277937	12	0.00240722	176.39	0.929968	6.08607	3.45035	
3	3	0	7	7	811	1007	[771,966,862,1058]	461.89	526.08					18	445	0.0257235	32	0.00555363	203.883	0.947386	15.7459	7.72301	
3	3	0	7	8	635	58	[581,11,687,105]	427.97	705.6					24	276	0.00727573	26	0.00329114	279.535	0.995241	9.76602	3.49367	
3	3	0	7	9	883	112	[838,68,927,168]	474.63	694.64					25	414	0.0188061	30	0.00436047	243.443	0.982053	14.649	6.01744	
3	3	0	7	10	315	132	[275,90,356,201]	367.81	689.52					26	265	0.00965461	18	0.00257732	247.123	0.966339	9.3768	3.79439	
3	3	0	7	11	41	135	[2,97,91,174]	317.37	691.26					27	546	0.0343509	39	0.00725177	190.296	0.98447	19.3197	10.1525	
3	3	0	7	12	396	137	[355,98,436,196]	382.75	689.3					28	381	0.021421	22	0.00354096	219.842	0.963113	13.4814	6.1323	
3	3	0	7	13	970	144	[928,103,1010,207]	490.87	687.4					29	358	0.0151717	26	0.0039198	234.703	0.98238	12.6675	5.39726	
3	3	0	7	14	175	152	[133,115,214,202]	341.05	687.04					30	51	0.00195878	7	0.00146321	169.278	0.966963	1.80459	1.06605	
3	3	0	7	15	747	163	[696,127,792,199]	448.91	685.39					31	460	0.0550979	18	0.00335946	189.588	0.955378	16.2767	8.58529	
3	3	0	7	16	435	239	[394,198,480,281]	391.09	671.63					32	334	0.020364	14	0.00239153	207.139	0.968662	11.8183	5.7055	
3	3	0	7	17	150	236	[100,196,201,272]	336.87	672.33					33	13	0.000310142	3	0.000549451	193.197	0.931257	0.459994	0.238095	
3	3	0	7	18	510	284	[471,245,550,342]	404.76	661.48					34	249	0.012061	12	0.00197433	215.065	0.963655	8.81065	4.09674	
