Database Name	operetta
Database Link	http://10.45.1.197/ODA/OdaService.asmx
Evaluation Signature	88a56760-05b6-4abc-bbbc-0dc6a9a4f394
Plate Name	2.imp.parpTG
Measurement	Measurement 1
Evaluation	Evaluation1
Population	Population - full nuclei

[Data]
Row	Column	Timepoint	Field	Object No	X	Y	Bounding Box	Position X [µm]	Position Y [µm]	Compound	Concentration	Cell Type	Cell Count	full nuclei - Object No in nuclei	full nuclei - Total Spot Area	full nuclei - Relative Spot Intensity	full nuclei - Number of Spots	full nuclei - Number of Spots per Area of Nucleus	full nuclei - areainum2n Area [µm²]	full nuclei - areainum2n Roundness	full nuclei - areaum2Spot Area [µm²]- Sum per Cell 	full nuclei - %areacoveredbyspots	
3	5	0	3	3	834	263	[798,243,852,284]	-882.48	2343.23					3	158	0.00719376	6	0.00453172	117.421	0.758558	14.0125	11.9335	
3	5	0	3	4	797	288	[769,251,830,318]	-892.2	2335.62					4	404	0.0085497	17	0.00616389	244.598	0.77777	35.8295	14.6483	
3	5	0	3	5	789	440	[773,425,814,455]	-893.13	2289.98					5	86	0.0104833	4	0.00398406	89.0416	0.901878	7.62707	8.56574	
3	5	0	3	6	456	635	[442,609,471,657]	-993.35	2232.56					7	234	0.0120616	8	0.00696864	101.813	0.86588	20.7527	20.3833	
3	5	0	3	7	400	749	[383,731,417,773]	-1010.49	2197.14					8	107	0.00568362	4	0.00345125	102.788	0.960613	9.4895	9.2321	
3	5	0	3	8	219	336	[188,309,246,359]	-1064.55	2321.82					12	334	0.00722715	14	0.00620018	200.255	0.877658	29.6214	14.7919	
3	5	0	3	9	521	390	[500,369,548,412]	-973.48	2304.82					13	78	0.00270789	3	0.00183824	144.737	0.900475	6.91758	4.77941	
3	5	0	3	10	349	459	[321,435,373,481]	-1026.06	2284.63					14	182	0.00490985	6	0.00332226	160.169	0.910509	16.141	10.0775	
3	5	0	3	11	960	741	[936,718,988,764]	-843.2	2200.04					15	410	0.0139201	16	0.00900394	157.597	0.895056	36.3616	23.0726	
3	5	0	3	12	554	759	[533,737,575,781]	-964.7	2194.88					16	71	0.0020436	2	0.00132538	133.829	0.969565	6.29677	4.7051	
3	5	0	3	13	1023	804	[999,776,1048,830]	-825.05	2181.61					17	413	0.0160596	16	0.00819672	173.117	0.944917	36.6277	21.1578	
3	5	0	3	14	299	811	[275,781,326,841]	-1040.16	2179.25					18	423	0.0111733	19	0.00845196	199.368	0.951414	37.5146	18.8167	
3	5	0	3	15	972	861	[946,837,1000,887]	-839.49	2164.21					19	278	0.00567376	13	0.00616991	186.863	0.923317	24.655	13.1941	
3	5	0	33	1	306	496	[288,467,326,514]	-392.38	1306.41					2	211	0.00772945	8	0.00542005	130.902	0.842302	18.7129	14.2954	
3	5	0	33	2	907	40	[877,9,938,71]	-213.28	1440.32					5	386	0.00937568	16	0.00563182	251.959	0.909865	34.2331	13.5868	
3	5	0	33	3	346	465	[318,438,377,505]	-379.85	1311.53					6	687	0.0145362	22	0.0075188	259.498	0.832506	60.9279	23.4792	
3	5	0	33	4	153	442	[115,410,185,503]	-439.46	1317.15					7	450	0.00614989	17	0.00375774	401.22	0.786246	39.9091	9.94695	
3	5	0	33	5	914	776	[887,749,951,803]	-210.23	1220.8					8	581	0.0153488	19	0.00704748	239.1	0.91081	51.5271	21.5504	
3	5	0	33	6	705	818	[674,792,746,843]	-272.36	1208.97					9	651	0.0219779	23	0.00794748	256.66	0.84144	57.7352	22.4948	
3	5	0	26	1	982	149	[964,127,1003,183]	778.28	1728.92					1	423	0.0145756	15	0.00912409	145.801	0.934506	37.5146	25.7299	
3	5	0	26	2	713	947	[692,926,734,969]	697.39	1492.75					2	154	0.00839536	6	0.00431655	123.275	0.916351	13.6578	11.0791	
3	5	0	26	3	1037	956	[1011,931,1068,983]	794.69	1489.86					3	453	0.0126473	23	0.0102359	199.279	0.911778	40.1752	20.1602	
3	5	0	26	4	943	956	[918,937,963,976]	765.06	1490.12					4	230	0.00893267	8	0.00578453	122.654	0.956208	20.398	16.6305	
3	5	0	26	5	787	186	[763,163,828,211]	721.7	1719.76					6	518	0.0135762	19	0.00787728	213.913	0.899653	45.9398	21.476	
3	5	0	26	6	954	222	[920,193,987,253]	769.26	1708.69					7	897	0.0172428	26	0.00794136	290.361	0.929676	79.5521	27.3977	
3	5	0	26	7	70	290	[44,262,97,319]	505.93	1688.72					8	280	0.00760108	11	0.00452489	215.598	0.869081	24.8323	11.5179	
3	5	0	26	8	296	284	[274,262,323,306]	574.18	1690.8					9	30	0.00132065	1	0.000631313	140.48	0.914622	2.66061	1.89394	
3	5	0	26	9	642	879	[618,857,666,901]	676.23	1513.32					10	274	0.00889878	10	0.00570451	155.468	0.953867	24.3002	15.6303	
3	5	0	26	10	674	1044	[653,1023,696,1073]	685.95	1462.99					11	286	0.0100866	9	0.00548112	145.624	0.92614	25.3645	17.4178	
3	5	0	32	1	623	337	[602,316,650,359]	348.57	1351.87					4	266	0.0100528	10	0.00657895	134.804	0.900502	23.590699999999998	17.5	
3	5	0	32	2	952	865	[933,844,976,886]	446.53	1194.96					6	206	0.00633309	6	0.00400267	132.942	0.871142	18.2695	13.7425	
3	5	0	32	3	22	904	[2,889,46,921]	169.02	1183.11					7	46	0.00251789	1	0.00092081	96.314	0.9345	4.0796	4.23573	
3	5	0	32	4	821	922	[796,900,847,946]	407.01	1177.26					8	223	0.00617705	11	0.00627138	155.557	0.895233	19.7772	12.7138	
3	5	0	32	5	881	1002	[839,983,908,1021]	422.48	1154.07					10	0	0	0	0	172.762	0.768435	0	0	
3	5	0	32	6	315	276	[286,247,347,306]	256.41	1369.95					12	107	0.0022486	3	0.00107836	246.727	0.898969	9.4895	3.84615	
3	5	0	32	7	471	324	[448,292,492,345]	302.26	1357.4					13	291	0.0136465	11	0.00612813	159.193	0.966928	25.8079	16.2117	
3	5	0	32	8	646	485	[623,463,677,509]	355.92	1307.44					14	544	0.0165331	19	0.00977366	172.407	0.914526	48.2457	27.9835	
3	5	0	32	9	220	586	[191,561,245,621]	226.75	1276.11					15	571	0.0143987	18	0.00800712	199.368	0.875406	50.6402	25.4004	
3	5	0	32	10	814	633	[761,577,863,719]	403.69	1259.49					16	2908	0.0240292	124	0.0112004	981.853	0.870271	257.901	26.2668	
3	5	0	32	11	259	613	[225,582,288,643]	239.46	1270.01					17	623	0.0163447	24	0.00894521	237.947	0.869685	55.2519	23.2203	
3	5	0	32	12	179	701	[152,677,233,730]	218.85	1243.72					19	0	0	0	0	273.067	0.798552	0	0	
3	5	0	32	13	873	882	[844,853,904,913]	422.45	1188.99					20	363	0.00772378	14	0.00526316	235.907	0.876053	32.1933	13.6466	
3	5	0	32	14	775	936	[745,906,817,970]	393.94	1172.76					21	458	0.0100066	16	0.00539993	262.779	0.797851	40.6186	15.4573	
3	5	0	32	15	148	1000	[126,979,171,1023]	206.19	1154.39					22	238	0.00929225	9	0.00593668	134.449	0.92236	21.1075	15.6992	
3	5	0	32	16	263	1001	[236,978,288,1027]	240.7	1153.91					23	87	0.00203893	3	0.00160772	165.49	0.886454	7.71576	4.66238	
3	5	0	32	17	601	1025	[574,999,630,1051]	341.56	1146.97					24	324	0.0130366	10	0.00441306	200.965	0.922597	28.7346	14.2983	
3	5	0	14	1	296	149	[273,119,317,175]	250.05	2054.14					1	0	0	0	0	166.82	0.864644	0	0	
3	5	0	14	2	341	168	[319,149,363,187]	264.09	2048.14					2	0	0	0	0	117.954	0.909387	0	0	
3	5	0	14	3	354	296	[319,272,382,319]	266.64	2010.03					3	0	0	0	0	191.741	0.817034	0	0	
3	5	0	14	4	46	528	[16,507,69,550]	175.36	1941.28					5	59	0.00164844	2	0.00135318	131.079	0.803519	5.23253	3.99188	
3	5	0	14	5	30	560	[10,536,51,578]	171.2	1932.03					6	60	0.00475705	2	0.00169205	104.828	0.872605	5.32121	5.07614	
3	5	0	14	6	823	569	[802,547,852,591]	408.62	1928.34					7	66	0.00216561	3	0.00190597	139.593	0.84044	5.85334	4.19314	
3	5	0	14	7	69	683	[52,665,90,704]	183.08	1894.61					8	79	0.00400537	3	0.00284091	93.6534	0.919338	7.00626	7.48106	
3	5	0	14	8	97	702	[77,682,119,724]	191.93	1889.02					9	24	0.00124412	1	0.000801925	110.593	0.892063	2.12849	1.92462	
3	5	0	14	9	190	725	[152,683,221,768]	217.66	1881.84					10	530	0.00876639	20	0.00530786	334.172	0.8396	47.0041	14.0658	
3	5	0	14	10	1009	795	[978,779,1030,813]	461.35	1860.84					11	256	0.0142644	9	0.00648415	123.097	0.891586	22.7038	18.4438	
3	5	0	14	11	289	915	[269,896,314,936]	248.91	1825.67					12	127	0.00490141	4	0.00291333	121.767	0.893781	11.2632	9.24982	
3	5	0	14	12	819	927	[800,902,839,955]	405.9	1821.49					13	0	0	0	0	143.939	0.876188	0	0	
3	5	0	14	13	863	982	[840,965,883,1000]	418.94	1805.7					14	89	0.00280223	3	0.00252101	105.537	0.918908	7.89313	7.47899	
3	5	0	14	14	1002	419	[974,388,1027,451]	460.54	1972.93					16	35	0.0011452	1	0.000404204	219.411	0.872339	3.10404	1.41471	
3	5	0	14	15	949	463	[913,429,997,498]	446.16	1960.18					17	454	0.00988471	17	0.00399248	377.629	0.8499	40.2639	10.6623	
3	5	0	14	16	790	542	[726,519,821,582]	392	1933.92					18	267	0.0072484	10	0.0028177	314.75	0.753839	23.6794	7.52325	
3	5	0	6	1	707	56	[694,43,722,90]	50.18	2401.55					2	80	0.00425571	3	0.00268817	98.9746	0.868014	7.09495	7.16846	
3	5	0	6	2	985	147	[967,124,1003,168]	132.84	2377.36					3	0	0	0	0	114.406	0.96298	0	0	
3	5	0	6	3	126	402	[104,382,150,422]	-122.56	2301.15					4	28	0.00140829	1	0.000720981	123.009	0.891211	2.48323	2.01875	
3	5	0	6	4	496	1022	[477,1001,516,1046]	-12.82	2115.93					5	104	0.00557733	3	0.00226929	117.244	0.882028	9.22344	7.86687	
3	5	0	6	5	179	108	[156,87,212,131]	-105.62	2388.59					8	189	0.00480043	8	0.00411523	172.407	0.907717	16.7618	9.72222	
3	5	0	6	6	66	230	[16,185,117,289]	-139.13	2351.96					9	208	0.00232291	5	0.000803859	551.632	0.669423	18.4469	3.34405	
3	5	0	6	7	693	213	[668,188,718,241]	45.97	2356.98					10	205	0.00443994	5	0.00242601	182.784	0.938796	18.1808	9.94663	
3	5	0	6	8	35	282	[4,244,78,318]	-149.67	2336.85					11	333	0.0146677	5	0.00134409	329.915	0.736351	29.5327	8.95161	
3	5	0	6	9	702	377	[681,354,725,407]	48.53	2307.87					12	0	0	0	0	146.954	0.954599	0	0	
3	5	0	6	10	766	411	[735,381,795,439]	67.27	2298.8					13	411	0.011391	17	0.00670876	224.733	0.919462	36.4503	16.2194	
3	5	0	6	11	821	590	[781,557,863,625]	84.42	2244.73					14	775	0.00924917	31	0.00715605	384.192	0.941921	68.7323	17.8901	
3	5	0	6	12	161	753	[122,721,194,788]	-113.75	2196.31					15	588	0.0124066	24	0.00681238	312.444	0.886644	52.1479	16.6903	
3	5	0	6	13	776	791	[752,768,799,813]	70.31	2185.44					16	135	0.00515716	6	0.00366077	145.358	0.881209	11.9727	8.23673	
3	5	0	8	1	859	93	[837,71,887,120]	741.89	2392.66					1	212	0.00612727	6	0.00332226	160.169	0.90349	18.8016	11.7386	
3	5	0	8	2	1037	160	[1014,129,1060,197]	794.09	2372.11					4	442	0.0195689	9	0.00368399	216.662	0.844367	39.1996	18.0925	
3	5	0	8	3	836	355	[816,334,853,381]	733.4	2315.09					5	59	0.0034963	2	0.00165017	107.489	0.755458	5.23253	4.86799	
3	5	0	8	4	804	372	[789,337,820,387]	724.96	2312.81					6	105	0.00700908	4	0.00332779	106.602	0.770931	9.31212	8.73544	
3	5	0	8	5	173	523	[151,502,200,545]	537.28	2265.27					7	0	0	0	0	143.052	0.939905	0	0	
3	5	0	8	6	257	537	[235,520,291,556]	563.46	2260.98					8	216	0.0108247	8	0.00520494	136.312	0.862533	19.1564	14.0534	
3	5	0	8	7	407	595	[383,576,438,615]	607.39	2243.81					9	253	0.00882532	8	0.00453258	156.532	0.919883	22.4378	14.3343	
3	5	0	8	8	844	600	[822,581,868,619]	736.95	2242.03					10	205	0.0100868	8	0.00700525	101.28	0.839256	18.1808	17.951	
3	5	0	8	9	818	611	[803,588,842,629]	729.24	2239.36					11	81	0.00418197	4	0.00414938	85.4942	0.76559	7.18364	8.40249	
3	5	0	8	10	323	743	[303,721,343,775]	581.18	2198.52					13	136	0.0036001	5	0.00299581	148.018	0.876585	12.0614	8.14859	
3	5	0	8	11	1007	331	[983,307,1030,355]	785.12	2322.32					14	189	0.00512061	7	0.00392817	158.04	0.932358	16.7618	10.6061	
3	5	0	8	12	537	693	[503,666,569,722]	644.77	2214.34					15	452	0.00892168	19	0.00655625	257.015	0.943325	40.0865	15.597	
3	5	0	8	13	441	803	[407,771,475,856]	617.34	2179.64					16	215	0.0029356	9	0.00209011	381.886	0.820366	19.0677	4.99303	
3	5	0	1	1	877	659	[859,641,902,686]	100.87	1255.23					3	160	0.00814343	6	0.0048	110.859	0.756963	14.1899	12.8	
3	5	0	1	2	535	681	[516,662,553,705]	-1.52	1248.63					4	0	0	0	0	113.519	0.92282	0	0	
3	5	0	1	3	891	688	[863,664,910,711]	103.91	1246.84					5	156	0.00560105	6	0.00435414	122.211	0.822286	13.8352	11.3208	
3	5	0	1	4	977	836	[952,817,1004,856]	130.31	1203.15					6	226	0.00789639	8	0.00511836	138.618	0.90757	20.0432	14.4594	
3	5	0	1	5	210	177	[184,148,238,206]	-97.62	1399.58					7	383	0.0081464	13	0.0054783	210.454	0.947336	33.9671	16.1399	
3	5	0	1	6	674	575	[643,541,703,616]	39.96	1279.81					8	821	0.012228	27	0.00788551	303.664	0.937423	72.8119	23.9778	
3	5	0	1	7	993	699	[967,674,1024,725]	135.57	1243.71					9	128	0.00340512	4	0.00188947	187.75	0.86881	11.3519	6.04629	
3	5	0	1	8	554	756	[525,729,587,783]	4.83	1227.19					10	467	0.0117465	18	0.00704225	226.684	0.877727	41.4168	18.2707	
3	5	0	1	9	1000	906	[968,880,1027,936]	136.97	1181.65					11	369	0.00729231	14	0.00586265	211.784	0.854648	32.7255	15.4523	
3	5	0	1	10	532	970	[507,943,561,999]	-2.03	1163.08					12	268	0.0267275	11	0.0049639	196.53	0.868166	23.7681	12.0939	
3	5	0	10	1	224	77	[205,59,246,102]	1198.19	2397.16					2	21	0.00066111	1	0.000705716	125.669	0.886842	1.86242	1.482	
3	5	0	10	2	261	83	[242,64,284,103]	1209.37	2396.18					3	323	0.0163434	10	0.00825764	107.4	0.919384	28.6459	26.6722	
3	5	0	10	3	483	85	[465,68,500,108]	1274.86	2395.03					4	215	0.00898843	7	0.00686948	90.3719	0.881949	19.0677	21.0991	
3	5	0	10	4	345	167	[324,146,365,196]	1233.66	2370.23					5	0	0	0	0	141.456	0.846996	0	0	
3	5	0	10	5	385	304	[351,272,409,330]	1245.08	2330.44					6	180	0.00425031	7	0.00321396	193.16	0.901793	15.9636	8.26446	
3	5	0	10	6	367	380	[348,353,386,405]	1240.24	2307.95					8	137	0.00561776	5	0.00343171	129.217	0.886044	12.1501	9.40288	
3	5	0	10	7	761	545	[741,525,782,576]	1358.16	2257.69					9	200	0.00683876	9	0.00594452	134.272	0.929631	17.7374	13.21	
3	5	0	10	8	515	707	[489,688,537,728]	1283.66	2210.22					10	345	0.0132626	12	0.00784827	135.602	0.943088	30.597	22.5638	
3	5	0	10	9	321	714	[305,697,339,734]	1227.04	2208					11	40	0.00222557	1	0.000938086	94.5402	0.924417	3.54748	3.75235	
3	5	0	10	10	164	730	[140,711,196,748]	1180.72	2204.35					12	373	0.0149537	14	0.00832838	149.083	0.866611	33.0802	22.1892	
3	5	0	10	11	462	800	[444,782,480,826]	1268.44	2181.72					13	29	0.00081307	1	0.000798722	111.036	0.894153	2.57192	2.31629	
3	5	0	10	12	199	813	[177,792,222,837]	1190.17	2178.29					14	113	0.0070249	4	0.00268097	132.321	0.868762	10.0216	7.57373	
3	5	0	10	13	387	821	[364,798,421,846]	1247.3	2175.83					15	425	0.0160371	18	0.00894632	178.438	0.855303	37.6919	21.1233	
3	5	0	10	14	807	836	[788,817,831,856]	1371.91	2171.98					16	209	0.00976272	9	0.00672646	118.663	0.938076	18.5356	15.6203	
3	5	0	10	15	879	878	[849,858,904,901]	1391.7	2159.26					17	21	0.000442835	1	0.00056338	157.419	0.842035	1.86242	1.1831	
3	5	0	10	16	797	936	[782,924,812,951]	1368.32	2141.74					18	0	0	0	0	57.1144	0.821198	0	0	
3	5	0	10	17	624	955	[607,937,646,973]	1317.13	2136.28					19	0	0	0	0	96.4913	0.965308	0	0	
3	5	0	10	18	784	971	[745,923,809,993]	1361.9	2135.02					20	0	0	0	0	234.045	0.775032	0	0	
3	5	0	10	19	321	995	[300,968,343,1017]	1226.45	2125.13					21	70	0.002939	2	0.0013541	130.991	0.893113	6.20808	4.73934	
3	5	0	10	20	711	985	[690,963,735,1006]	1343.05	2127.5					22	69	0.00541398	2	0.00143781	123.363	0.916734	6.1194	4.96046	
3	5	0	10	21	866	994	[839,974,892,1017]	1388.44	2124.28					23	324	0.00916111	12	0.00692841	153.606	0.888699	28.7346	18.7067	
3	5	0	10	22	656	1025	[636,1005,680,1047]	1326.74	2115.37					24	203	0.00981093	9	0.00667656	119.55	0.959913	18.0034	15.0593	
3	5	0	10	23	956	96	[930,70,981,125]	1415.68	2392.07					25	360	0.0100928	11	0.00524309	186.065	0.977301	31.9273	17.1592	
3	5	0	10	24	187	256	[148,219,224,286]	1186.45	2346.24					26	169	0.00379084	6	0.00164564	323.352	0.889886	14.9881	4.63522	
3	5	0	10	25	956	364	[916,337,988,392]	1414.83	2312.44					27	544	0.0091425	20	0.00650406	272.712	0.866512	48.2457	17.6911	
3	5	0	10	26	51	494	[23,467,79,523]	1146.21	2273.72					28	160	0.00329762	6	0.00252313	210.897	0.941932	14.1899	6.72834	
3	5	0	10	27	123	512	[99,490,152,536]	1168.5	2268.38					29	40	0.000900338	2	0.00107875	164.426	0.89653	3.54748	2.1575	
3	5	0	10	28	954	579	[928,555,981,605]	1414.93	2248.13					30	78	0.00195197	3	0.00143816	185.001	0.892063	6.91758	3.73921	
3	5	0	10	29	111	666	[88,643,139,690]	1164.39	2222.68					31	306	0.0105236	10	0.00559284	158.572	0.949246	27.1382	17.1141	
3	5	0	10	30	893	747	[864,719,928,777]	1397.83	2198.07					32	767	0.0175408	26	0.00908456	253.822	0.919346	68.0228	26.7994	
3	5	0	10	31	240	837	[211,815,266,859]	1202.46	2172.02					33	245	0.0111066	10	0.0056338	157.419	0.835858	21.7283	13.8028	
3	5	0	10	32	703	925	[676,901,734,951]	1340.64	2145.15					34	247	0.00591231	11	0.00497063	196.264	0.910118	21.9057	11.1613	
3	5	0	29	1	855	42	[835,29,879,60]	1386.35	1438.98					1	44	0.00227531	2	0.00207039	85.6715	0.804514	3.90222	4.55487	
3	5	0	29	2	851	70	[832,52,877,86]	1384.92	1431.54					2	97	0.00668877	3	0.00277008	96.0479	0.762958	8.60263	8.9566	
3	5	0	29	3	266	248	[243,223,288,272]	1210.05	1378.68					3	0	0	0	0	152.719	0.878861	0	0	
3	5	0	29	4	930	411	[913,385,948,440]	1408.08	1329.18					4	93	0.00440706	3	0.00203943	130.458	0.854499	8.24788	6.32223	
3	5	0	29	5	739	452	[717,434,763,471]	1351.32	1317.41					5	126	0.00486706	6	0.00444444	119.727	0.951766	11.1745	9.33333	
3	5	0	29	6	402	55	[376,31,427,92]	1250.33	1434.91					8	542	0.0188882	18	0.00784998	203.359	0.798634	48.0683	23.6372	
3	5	0	29	7	414	101	[380,75,440,123]	1254.04	1422.55					9	387	0.0186968	13	0.00657562	175.334	0.858615	34.3218	19.5751	
3	5	0	29	8	827	208	[800,185,850,234]	1376.81	1390					10	514	0.0152142	24	0.0127321	167.175	0.912061	45.5851	27.2679	
3	5	0	29	9	364	239	[339,214,390,270]	1239.52	1380.12					11	0	0	0	0	181.897	0.877138	0	0	
3	5	0	29	10	409	360	[383,327,434,386]	1252.55	1346.09					12	18	0.00048686	1	0.000423549	209.39	0.906621	1.59636	0.762389	
3	5	0	4	1	113	31	[97,15,141,50]	-771.29	2411.22					1	80	0.00834186	3	0.00258621	102.877	0.923258	7.09495	6.89655	
3	5	0	4	2	503	87	[476,67,527,106]	-656.96	2395.43					3	76	0.00358543	1	0.000656168	135.159	0.917294	6.7402	4.98688	
3	5	0	4	3	164	205	[135,188,195,226]	-757.38	2359.52					4	178	0.0050095	5	0.00290529	152.63	0.878564	15.7863	10.3428	
3	5	0	4	4	258	231	[234,206,287,252]	-728.86	2352.53					5	23	0.000489954	1	0.000621118	142.786	0.879095	2.0398	1.42857	
3	5	0	4	5	61	236	[45,213,77,257]	-787.91	2350.79					6	22	0.00172145	1	0.000938967	94.4515	0.914434	1.95111	2.06573	
3	5	0	4	6	427	254	[405,233,450,276]	-679	2345.44					7	61	0.00231687	2	0.00146199	121.324	0.907887	5.4099	4.45906	
3	5	0	4	7	190	264	[168,246,217,288]	-749.49	2342.15					8	93	0.00652399	3	0.00196592	135.336	0.873048	8.24788	6.09436	
3	5	0	4	8	150	270	[131,248,172,288]	-761.48	2341.25					9	68	0.00362742	2	0.00164609	107.755	0.862508	6.03071	5.59671	
3	5	0	4	9	499	276	[478,256,519,297]	-657.95	2338.45					10	29	0.000858459	1	0.000746826	118.752	0.912964	2.57192	2.1658	
3	5	0	4	10	430	298	[411,276,451,319]	-678.16	2332.02					11	147	0.00596165	5	0.00405515	109.351	0.862091	13.037	11.9221	
3	5	0	4	11	309	321	[258,282,335,348]	-717.3	2327.75					12	607	0.00994454	22	0.00694006	281.137	0.795253	53.8329	19.1483	
3	5	0	4	12	772	350	[746,333,790,372]	-577.77	2316.06					13	0	0	0	0	114.495	0.901954	0	0	
3	5	0	4	13	762	392	[730,365,790,417]	-579.61	2304					14	159	0.00487144	8	0.00377181	188.105	0.813225	14.1012	7.49646	
3	5	0	4	14	664	617	[643,598,683,637]	-608.93	2236.95					15	275	0.0141157	10	0.008	110.859	0.973765	24.3889	22	
3	5	0	4	15	280	628	[258,606,302,655]	-722.95	2233.4					16	133	0.00456501	5	0.00320307	138.44	0.930125	11.7954	8.52018	
3	5	0	4	16	872	640	[851,610,892,661]	-546.66	2231.25					17	57	0.00209783	3	0.00182371	145.89	0.890165	5.05515	3.46505	
3	5	0	4	17	137	638	[115,618,168,659]	-764.5	2231.01					18	343	0.0108053	14	0.00792303	156.71	0.927823	30.4196	19.4114	
3	5	0	4	18	943	684	[923,664,965,719]	-525.07	2215.19					19	41	0.00157052	2	0.00122324	145.003	0.879956	3.63616	2.50765	
3	5	0	4	19	95	318	[69,294,126,344]	-777.19	2326.28					23	258	0.00646792	10	0.00462107	191.918	0.904765	22.8812	11.9224	
3	5	0	4	20	451	453	[420,426,480,480]	-672.31	2285.84					24	465	0.0119626	17	0.00680272	221.629	0.912148	41.2394	18.6074	
3	5	0	4	21	127	486	[102,461,156,511]	-768.07	2276.11					25	410	0.0112588	13	0.00620525	185.799	0.954724	36.3616	19.5704	
3	5	0	4	22	309	529	[278,499,335,567]	-715.51	2262.36					26	462	0.00894237	18	0.00625434	255.241	0.878764	40.9733	16.0528	
3	5	0	4	23	110	749	[81,724,137,776]	-774.27	2198.02					27	451	0.0127721	17	0.0075522	199.634	0.959007	39.9978	20.0355	
3	5	0	4	24	1012	748	[989,726,1034,779]	-505.51	2196.97					28	100	0.00245241	4	0.00218221	162.563	0.91835	8.86869	5.45554	
3	5	0	4	25	444	920	[421,899,469,943]	-673.99	2146.76					29	0	0	0	0	145.89	0.934834	0	0	
3	5	0	24	1	806	32	[786,5,826,60]	79.72	1765.29					2	51	0.00113934	2	0.00118064	150.236	0.898275	4.52303	3.01063	
3	5	0	24	2	902	82	[880,59,923,113]	108.14	1749.45					3	57	0.00461049	2	0.00112803	157.242	0.829212	5.05515	3.21489	
3	5	0	24	3	753	106	[729,87,777,126]	63.37	1743.5					4	47	0.00146531	2	0.00138504	128.064	0.888981	4.16828	3.25485	
3	5	0	24	4	607	149	[580,128,635,171]	20.4	1730.69					5	253	0.00768168	10	0.00536193	165.401	0.886178	22.4378	13.5657	
3	5	0	24	5	765	154	[753,142,778,169]	67.41	1728.88					6	58	0.00680429	2	0.00351494	50.4628	0.989392	5.14384	10.1933	
3	5	0	24	6	720	217	[694,195,740,247]	53.29	1709.61					7	89	0.00248035	4	0.00258231	137.376	0.845848	7.89313	5.74564	
3	5	0	24	7	458	321	[436,300,491,342]	-23.12	1679.42					8	113	0.00323758	5	0.00290867	152.453	0.826366	10.0216	6.57359	
3	5	0	24	8	499	340	[475,319,538,362]	-9.63	1673.27					9	72	0.00180746	3	0.00156169	170.368	0.838399	6.38546	3.74805	
3	5	0	24	9	516	523	[497,500,536,545]	-6.83	1619.35					10	25	0.00108344	1	0.000710732	124.782	0.914663	2.21717	1.77683	
3	5	0	24	10	651	931	[627,910,673,955]	33.16	1497.54					12	0	0	0	0	137.287	0.873202	0	0	
3	5	0	24	11	184	1047	[164,1027,205,1072]	-105.83	1462.76					13	45	0.00250452	1	0.000677048	130.991	0.94077	3.99091	3.04672	
3	5	0	24	12	47	28	[26,7,70,56]	-146.42	1766.17					15	144	0.00488266	7	0.00412979	150.324	0.913058	12.7709	8.49558	
3	5	0	24	13	849	91	[820,62,878,120]	92.1	1747.78					16	618	0.0138265	25	0.00952381	232.803	0.926101	54.8085	23.5429	
3	5	0	24	14	673	320	[638,288,705,365]	39.4	1677.9					17	586	0.00905844	20	0.00516396	343.484	0.857267	51.9705	15.1304	
3	5	0	24	15	311	674	[288,652,334,698]	-68	1574.26					18	163	0.00677373	7	0.00425015	146.067	0.91266	14.456	9.89678	
3	5	0	24	16	747	832	[722,811,776,855]	62.08	1527.12					19	253	0.00728091	7	0.00356779	174.004	0.933358	22.4378	12.895	
3	5	0	27	1	310	72	[274,52,331,100]	898.31	1752.61					1	75	0.00185641	3	0.00161031	165.224	0.905893	6.65152	4.02576	
3	5	0	27	2	138	322	[121,305,159,341]	849.63	1679.01					2	26	0.0013492	1	0.000915751	96.8461	0.967366	2.30586	2.38095	
3	5	0	27	3	811	401	[790,379,827,418]	1049.43	1655.73					3	190	0.0114838	8	0.00840336	84.4299	0.88335	16.8505	19.958	
3	5	0	27	4	423	132	[399,107,447,167]	934.22	1734.54					4	267	0.00520439	9	0.00397702	200.698	0.921895	23.6794	11.7985	
3	5	0	27	5	155	239	[115,218,180,262]	852.21	1703.81					5	497	0.0128235	22	0.00970874	200.965	0.935616	44.0774	21.9329	
3	5	0	27	6	582	368	[556,345,608,393]	981.65	1665.48					6	106	0.00273245	3	0.00157978	168.416	0.902235	9.40081	5.58189	
3	5	0	27	7	786	379	[757,356,813,407]	1041.16	1661.99					7	425	0.010689	17	0.00889121	169.569	0.892383	37.6919	22.228	
3	5	0	27	8	912	417	[888,392,944,443]	1080.79	1650.91					8	160	0.00423619	7	0.00323176	192.096	0.874384	14.1899	7.38689	
3	5	0	27	9	227	474	[203,449,253,496]	876.13	1634.5					9	39	0.00100735	2	0.00113572	156.178	0.940968	3.45879	2.21465	
3	5	0	27	10	1016	750	[987,728,1040,772]	1109.89	1551.8					10	107	0.00320668	4	0.00218579	162.297	0.946739	9.4895	5.84699	
3	5	0	27	11	85	823	[61,800,109,859]	834.1	1528.65					11	229	0.00739364	9	0.00407609	195.821	0.87815	20.3093	10.3714	
3	5	0	27	12	1054	921	[1031,896,1077,946]	1121.78	1500.76					12	50	0.00110688	2	0.00110558	160.435	0.890591	4.43434	2.76396	
