Database Name	operetta
Database Link	http://10.45.1.197/ODA/OdaService.asmx
Evaluation Signature	149f8699-ef32-4688-958a-7871782cfc72
Plate Name	MDAWT24H-1
Measurement	Measurement 2
Evaluation	Evaluation1
Population	Population - Cyto Selected

[Data]
Row	Column	Timepoint	Field	Object No	X	Y	Bounding Box	Position X [µm]	Position Y [µm]	Compound	Concentration	Cell Type	Cell Count	Cyto Selected - Object No in Nuclei	Cyto Selected - nuclear_areainum2n Area [µm²]	Cyto Selected - Object No in Nuclei Selected	Cyto Selected - Cytoplasm_areaum2 Area [µm²]	Cyto Selected - Intensity Nucleus Alexa 488 Mean	Cyto Selected - Intensity Nucleus Alexa 555 Mean	Cyto Selected - Intensity Cytoplasm Alexa 488 Mean	Cyto Selected - Intensity Cytoplasm Alexa 555 Mean	Cyto Selected - Total Spot Area	Cyto Selected - Relative Spot Intensity	Cyto Selected - Number of Spots	Cyto Selected - Number of Spots per Area of Cytoplasm	Cyto Selected - Spots Area [µm²]	Cyto Selected - Formula	
6	5	0	13	12	359	603	[344,589,373,640]	-755.14	603.92					14	116.378	12	205.184	11806.9	1994.18	4418.34	1808.24	65	0.0160398	2	0.0034904	23.2757	0.316789	
6	5	0	13	13	313	635	[296,606,331,660]	-780.13	590.57					15	116.736	13	357.013	6028.31	1830.1	3603.84	1764.06	114	0.0357526	2	0.00200602	40.8219	0.319316	
6	5	0	13	14	276	639	[251,613,299,664]	-803.26	585.99					16	135.357	14	417.53	5178.52	1744.63	2887.2	1638.42	36	0.00504509	2	0.00171527	12.8911	0.0862214	
6	5	0	13	15	292	777	[276,759,309,796]	-794.29	503.49					17	143.235	15	169.375	6939.67	2073.28	3408.25	1753.44	0	0	0	0	0	0	
6	5	0	13	16	44	771	[27,744,64,794]	-941.39	507.12					18	145.383	16	319.772	8135.3	1935.27	3715.4	1732.1	63	0.00993926	1	0.00111982	22.5595	0.197015	
6	5	0	13	17	314	795	[299,777,333,817]	-779.31	492.08					19	128.553	17	211.988	8066.76	1992.4	3568.41	1714.58	0	0	0	0	0	0	
6	5	0	13	18	508	819	[475,774,552,852]	-664.94	480.08					20	178.327	18	455.487	10979.5	1926.78	3936.35	1803.56	181	0.0216201	8	0.00628931	64.8138	0.397377	
6	5	0	13	19	663	871	[646,854,678,889]	-571.71	446.74					21	119.959	19	188.712	8071.69	1884.86	4454.08	1843.58	99	0.0394917	3	0.0056926	35.4506	0.524609	
6	5	0	13	20	938	877	[923,860,957,901]	-407.5	443.03					22	105.636	20	199.813	5854.78	1747.65	2870.51	1757.55	54	0.010566	3	0.00537634	19.3367	0.270253	
6	5	0	13	21	488	948	[474,931,502,965]	-675.78	401.31					23	114.588	21	151.829	10289.8	1944.13	5050.5	1934.52	93	0.0535009	2	0.00471698	36.1668	0.612531	
6	5	0	13	22	513	962	[496,929,529,981]	-661.38	396.72					24	112.081	22	336.244	9051.17	1916.71	4149.86	1807.64	152	0.0295111	7	0.00745474	51.5645	0.452053	
6	5	0	13	23	914	1017	[898,992,950,1056]	-417.76	355.58					25	86.6571	23	523.881	5122.14	1938.84	2955.06	1801.6	93	0.0118811	2	0.00136705	33.3021	0.177521	
6	5	0	13	24	458	1050	[434,1027,491,1066]	-692.65	341.15					26	151.471	24	286.828	7589.21	1741.76	3510.03	1763.2	84	0.021352	3	0.00374532	30.0793	0.292859	
6	5	0	13	25	60	1048	[43,1033,83,1063]	-932.09	341.47					28	121.75	25	151.113	7710.74	1958.36	3414.86	1685.03	0	0	0	0	0	0	
6	5	0	13	26	499	36	[475,9,522,65]	-670.07	946.11					31	161.497	27	358.087	5906.94	1783.24	2988.25	1664.4	0	0	0	0	0	0	
6	5	0	13	27	750	51	[728,39,774,64]	-518.4	937.67					32	215.927	28	73.4079	5592.72	1699.13	3449.94	1718.98	0	0	0	0	0	0	
6	5	0	13	28	925	70	[875,54,966,89]	-418.15	925.91					33	223.088	29	406.071	6136.41	1715.16	2920.78	1653.02	0	0	0	0	0	0	
6	5	0	13	29	721	102	[677,66,791,132]	-531.42	909.37					35	616.268	31	1034.87	6222.34	1703.52	3136.03	1680.59	31	0.00118439	3	0.00103806	11.1007	0.0299554	
6	5	0	13	30	850	102	[812,71,874,127]	-461.59	906.07					36	220.224	32	475.898	6267.47	1878.94	3495.19	1791.61	177	0.0246238	6	0.00451467	63.3814	0.371929	
6	5	0	13	31	928	130	[910,99,954,168]	-411.98	889.91					37	341.257	33	290.051	5764.64	1749.57	2662.96	1712.15	0	0	0	0	0	0	
6	5	0	13	32	955	153	[939,130,973,185]	-395.81	873.32					38	180.476	34	317.981	8044.16	1933.22	3609.35	1826.3	87	0.014366	4	0.0045045	31.1536	0.273601	
6	5	0	13	33	833	173	[802,146,861,216]	-471.22	860.98					39	310.103	35	698.27	8157.88	2082.83	3902.98	1840.68	0	0	0	0	0	0	
6	5	0	13	34	242	203	[205,178,282,228]	-821.47	846.75					40	373.843	36	594.783	7410.89	1842.14	3840.87	1714.02	0	0	0	0	0	0	
6	5	0	13	35	593	270	[577,248,608,303]	-614.52	803.51					41	160.781	37	293.273	9649.47	1933.44	4488.89	1834.05	67	0.0120736	1	0.001221	23.9918	0.228456	
6	5	0	13	36	699	289	[677,261,723,327]	-549.9	793.59					42	218.433	38	474.107	7559.08	1856.15	3720.66	1793.02	162	0.0190056	5	0.00377644	58.0101	0.341695	
6	5	0	13	37	25	328	[9,299,43,353]	-952.77	772.36					43	152.187	39	317.623	6156.16	1772.99	2913.56	1658.44	0	0	0	0	0	0	
6	5	0	13	38	819	362	[801,340,838,380]	-478.37	752.51					44	186.205	40	224.879	12110.7	1977.47	4288.49	1961.97	109	0.0245367	5	0.00796178	39.0315	0.484706	
6	5	0	13	39	280	369	[231,341,319,387]	-801.91	749.09					45	232.757	41	362.026	9196.34	1837.97	3551.49	1799.86	176	0.0371968	6	0.00593472	63.0233	0.486153	
6	5	0	13	40	930	380	[912,364,947,401]	-412.28	739.02					46	152.545	42	222.014	12013.5	2041.14	3796.88	1861.05	0	0	0	0	0	0	
6	5	0	13	41	735	391	[716,358,755,446]	-528.72	730.96					47	293.99	43	488.789	8137.09	1793.5	3430.05	1769.61	61	0.0054151	3	0.0021978	21.8433	0.124798	
6	5	0	13	42	270	405	[244,381,292,445]	-809.11	723.37					48	259.255	44	301.867	9398.31	1816.31	3402.71	1769.14	75	0.0106541	5	0.0059312	26.8565	0.248453	
6	5	0	13	43	1018	446	[1002,423,1034,483]	-359.09	697.67					50	177.969	45	306.165	9584.72	1862.46	3520.44	1761.69	14	0.00250699	1	0.00116959	5.01322	0.0457271	
6	5	0	13	44	95	458	[71,426,119,486]	-912.07	694.77					51	306.881	46	380.647	8885.49	1845.3	3582.53	1788.56	36	0.00364294	2	0.00188147	12.8911	0.0945759	
6	5	0	13	45	424	501	[402,473,447,526]	-715.36	668.75					52	237.77	47	372.053	8788	1832.34	3923.78	1852.6	221	0.0281379	11	0.0105871	79.1373	0.594002	
6	5	0	13	46	740	539	[719,519,760,559]	-525.18	645.8					53	202.677	48	227.027	9913.3	1893.75	3233.11	1804.41	29	0.00502801	2	0.00315457	10.3845	0.127738	
6	5	0	13	47	136	598	[104,578,164,614]	-887.37	612.24					54	160.423	49	235.621	5733.5	1702.89	2718.77	1653.45	0	0	0	0	0	0	
6	5	0	13	48	464	615	[445,593,487,653]	-689.75	596.87					55	275.011	50	258.897	6218.06	1767.32	3621.52	1994.72	181	0.0759852	5	0.00691563	64.8138	0.69912	
6	5	0	13	49	162	655	[138,629,186,688]	-871.65	575.56					56	273.579	51	463.723	8637.43	1929.5	4007.25	1844.11	0	0	0	0	0	0	
6	5	0	13	50	792	655	[766,619,817,695]	-494.47	576.54					57	178.327	52	569.717	5169.3	1696.3	2881.92	1649.74	63	0.00523201	3	0.00188561	22.5595	0.110581	
6	5	0	13	51	605	705	[587,675,646,770]	-601.65	537.84					58	215.927	53	453.696	9919	1934.98	3453.83	1797.9	27	0.00225229	1	0.000789266	9.66835	0.0595112	
6	5	0	13	52	1039	743	[1011,712,1066,778]	-347.47	523.85					59	481.627	54	485.208	7589.1	1745.19	3501.28	1877.55	155	0.0124129	5	0.00369004	55.5035	0.319451	
6	5	0	13	53	950	748	[926,730,976,769]	-401.45	520.66					60	190.86	55	297.929	6849.95	1806.88	3163.57	1765.86	62	0.00929623	2	0.00240385	22.2014	0.208104	
6	5	0	13	54	204	758	[186,738,224,778]	-846	515.16					61	138.58	56	273.937	12026	2073.39	4733.43	1819.11	19	0.00218938	1	0.00130719	6.80366	0.0693591	
6	5	0	13	55	391	802	[373,775,411,833]	-735.11	487.23					62	189.428	57	412.874	9879.69	2077.31	4083.8	1879.59	162	0.0282347	5	0.00433651	58.0101	0.392371	
6	5	0	13	56	849	801	[795,774,880,860]	-466.69	482.23					63	329.082	58	816.439	6095.52	1792.41	3238.95	1745.47	203	0.017159	8	0.00350877	72.6917	0.248641	
6	5	0	13	57	990	822	[961,773,1014,858]	-377.89	480.97					64	323.711	59	664.61	5433.93	1777.26	3122.41	1721.44	44	0.0026607	2	0.00107759	15.7558	0.0662043	
6	5	0	13	58	719	833	[687,813,750,854]	-540.07	468.61					65	254.242	60	322.278	9433.58	1791.74	3477.01	1774.8	0	0	0	0	0	0	
6	5	0	13	59	939	848	[922,830,964,866]	-404.17	459.18					66	148.964	61	204.826	6270.13	1751.52	2892.37	1685.27	6	0.00136554	1	0.00174825	2.14852	0.0292932	
6	5	0	13	60	35	868	[6,827,63,895]	-946.45	450.54					67	373.843	62	487.357	11722.2	1896.58	4604.18	1831.26	41	0.00293929	2	0.00146951	14.6816	0.0841273	
6	5	0	13	61	621	885	[599,864,642,905]	-596.74	439.8					68	182.266	63	227.743	6885.7	1892.25	3264.81	1782.61	153	0.0464867	4	0.00628931	54.7873	0.671809	
6	5	0	13	62	507	886	[474,864,555,908]	-660.63	437.59					69	239.202	64	455.845	9023.18	1837.76	3689.86	1808.15	105	0.00984638	5	0.00392773	37.5992	0.230341	
6	5	0	13	63	913	941	[883,922,935,962]	-424.17	403.99					70	220.582	65	287.902	6387.26	1847.46	4001.24	1743.45	85	0.0199129	3	0.00373134	30.4374	0.295239	
6	5	0	13	64	246	959	[211,941,267,977]	-825.37	395.07					71	213.42	66	303.658	9386.48	1850.93	3309.49	1729.05	0	0	0	0	0	0	
6	5	0	13	65	579	962	[554,933,606,1002]	-621.03	388.92					72	220.94	67	413.233	7504.56	1891.08	3421.85	1795.4	60	0.00705324	2	0.0017331	21.4852	0.145197	
6	5	0	13	66	647	1003	[623,954,668,1043]	-581.74	369.13					73	295.422	68	468.02	6405.79	1752.88	2833.8	1687.05	0	0	0	0	0	0	
6	5	0	13	67	297	1046	[272,1021,323,1071]	-791.74	341.96					74	342.689	69	334.811	9862.71	1871.98	3728.93	1727.93	0	0	0	0	0	0	
6	5	0	1	1	786	78	[771,61,804,104]	148.34	919.14					1	137.505	1	195.157	8303.67	1823.67	3678.62	1873.96	41	0.019731	1	0.00183486	14.6816	0.210087	
6	5	0	1	2	483	97	[467,80,498,117]	-33.98	909.62					2	75.1983	2	204.11	8127.02	1915.37	3547.23	1816.95	73	0.0157798	3	0.00526316	26.1404	0.357651	
6	5	0	1	3	409	132	[357,108,450,147]	-80.09	891.11					3	207.332	3	400.341	9408.68	1941.99	3673.65	1796.12	195	0.0411505	4	0.00357782	69.827	0.487084	
6	5	0	1	4	207	185	[182,167,226,201]	-199.88	858.4					4	137.147	4	252.451	7412.75	1882.66	3218.06	1718.74	41	0.00620152	2	0.00283688	14.6816	0.162407	
6	5	0	1	5	95	267	[71,245,118,295]	-266.07	807.37					5	135.715	5	505.977	4710.52	1951.65	3419.85	1770.48	98	0.00876365	4	0.00283086	35.0925	0.193685	
6	5	0	1	6	945	347	[917,334,965,364]	240.74	759.36					6	211.988	6	162.93	8887.28	1854.93	3190.93	1795.52	0	0	0	0	0	0	
6	5	0	1	7	310	469	[298,451,327,496]	-136.76	684.09					7	138.938	7	184.773	3763.56	1682.76	2379.84	1677.69	0	0	0	0	0	0	
6	5	0	1	8	104	484	[89,474,139,499]	-254.79	677.97					8	132.492	8	145.741	7405.16	1829.83	4095.58	1701.07	0	0	0	0	0	0	
6	5	0	1	9	274	500	[263,456,286,512]	-158.4	675.73					9	132.134	9	148.248	5323.55	1762.31	2843.34	1691.97	0	0	0	0	0	0	
6	5	0	1	10	296	502	[280,457,308,516]	-148.15	675.09					10	105.994	10	188.712	5176.03	1771.84	3047.6	1734.74	48	0.0125093	2	0.00379507	17.1882	0.254356	
6	5	0	1	11	96	501	[86,491,129,515]	-259.66	668.27					12	40.4638	11	213.778	6303.96	1904.09	3956.55	1711.32	0	0	0	0	0	0	
6	5	0	1	12	285	526	[257,509,305,554]	-152.57	652.16					13	124.614	12	348.777	7219.18	1803.43	3614.37	1812.86	71	0.0078414	4	0.00410678	25.4242	0.203569	
6	5	0	1	13	990	608	[951,587,1017,630]	265.88	602.66					14	39.7477	13	520.301	5126.32	2174.86	3088.17	1707.85	39	0.00854549	1	0.000688231	13.9654	0.0749567	
6	5	0	1	14	122	624	[100,607,143,643]	-249.54	596.11					15	133.925	14	253.168	6344.28	1780.86	3241.24	1774.35	0	0	0	0	0	0	
6	5	0	1	15	969	644	[949,628,994,667]	257.19	583.17					16	211.271	15	196.59	6268.48	1815.58	3048.69	1705.62	0	0	0	0	0	0	
6	5	0	1	16	156	673	[139,658,192,695]	-224.42	563.88					17	161.139	16	237.77	5630.74	1742.56	3073.94	1770.71	0	0	0	0	0	0	
6	5	0	1	17	983	687	[963,666,1013,708]	266.13	556.94					18	188.354	17	306.523	6189.81	1792.86	3333.53	1735.21	0	0	0	0	0	0	
6	5	0	1	18	1006	719	[988,691,1041,741]	284.25	537.97					19	164.004	18	412.874	6633.96	1824.62	3215.27	1706.07	35	0.00708772	1	0.000867303	12.5331	0.0847715	
6	5	0	1	19	190	732	[157,718,212,751]	-212.99	528.93					20	113.156	19	236.696	4794.12	1787.6	3107.74	1719.51	68	0.0146223	3	0.00453858	24.3499	0.287289	
6	5	0	1	20	199	756	[169,733,218,774]	-205.58	516.64					21	119.959	20	314.042	4989.58	1788.24	3517.98	1758.69	31	0.00423549	2	0.0022805	11.1007	0.0987128	
6	5	0	1	21	986	777	[968,750,1007,795]	268.32	505.44					22	151.471	21	266.417	6995.94	1858.25	3486.48	1754.25	0	0	0	0	0	0	
6	5	0	1	22	78	896	[54,821,92,909]	-280.15	451.78					24	41.5381	23	488.431	8098.32	3296.48	2747.5	1674.12	70	0.00777947	3	0.00219941	25.0661	0.143316	
6	5	0	1	23	960	956	[944,933,975,995]	252.53	392.97					25	143.235	24	279.308	5100.68	1774.51	2931.02	1780.31	0	0	0	0	0	0	
6	5	0	1	24	988	952	[974,934,1003,989]	268.81	393.75					26	130.702	25	245.648	5398.61	1781.46	3343.12	1817.12	0	0	0	0	0	0	
6	5	0	1	25	775	970	[753,954,791,1004]	139.88	384.56					27	135.357	26	280.74	5619.48	1803.76	4369.65	1755.79	0	0	0	0	0	0	
6	5	0	1	26	751	977	[737,959,776,1008]	127.79	379.15					28	126.763	27	225.953	5062.95	1798.31	3802.37	1665.77	0	0	0	0	0	0	
6	5	0	1	27	851	1008	[826,986,888,1031]	189.23	365.8					29	230.608	28	398.551	4983.26	1728.24	2865.32	1649.04	21	0.00355942	1	0.000898473	7.51983	0.0526909	
6	5	0	1	28	156	38	[133,19,174,56]	-230	946.34					31	151.113	29	276.085	10328	1984	4476.92	1830.13	107	0.0603547	2	0.00259403	38.3153	0.387562	
6	5	0	1	29	285	44	[264,25,313,66]	-150.88	942.21					32	151.829	30	349.493	9909.43	2085.24	4197.31	1786.86	65	0.00714203	3	0.00307377	23.2757	0.185984	
6	5	0	1	30	566	52	[542,30,604,76]	18.5	936.78					33	322.637	31	346.628	9215.57	1780.36	3108.92	1658.07	0	0	0	0	0	0	
6	5	0	1	31	192	68	[166,48,217,93]	-208.48	927.96					34	228.102	32	344.122	10385.6	1895.79	4480.42	1846.33	131	0.0227323	4	0.00416233	46.9094	0.380679	
6	5	0	1	32	753	92	[735,43,770,158]	128.16	908.24					35	430.779	33	482.701	7878.34	1781.62	3171.88	1726.52	22	0.00154266	1	0.00074184	7.87792	0.0455768	
6	5	0	1	33	813	121	[789,98,841,158]	163.49	893.77					37	203.752	34	478.046	10790.2	2040.12	4976.17	1876.85	108	0.0198998	2	0.00149813	38.6734	0.22592	
6	5	0	1	34	584	134	[548,110,619,158]	27.28	888.23					38	385.302	35	419.678	7644.37	1810.28	3606.01	1820.75	40	0.00448287	2	0.00170648	14.3235	0.0953111	
6	5	0	1	35	382	187	[352,162,415,214]	-92.76	856.31					39	277.876	36	380.647	7831.94	1784.63	3381.73	1717.3	0	0	0	0	0	0	
6	5	0	1	36	315	194	[283,169,353,221]	-133.92	851.78					40	331.231	37	383.869	10284.1	1757.19	3478.75	1797.79	120	0.0159469	5	0.00466418	42.9705	0.312606	
6	5	0	1	37	657	252	[640,230,684,281]	72.96	815.44					41	148.964	38	310.462	8171.78	1902.96	3285.77	1714.39	38	0.00532594	3	0.00346021	13.6073	0.122398	
6	5	0	1	38	871	268	[849,241,907,291]	201.36	809.71					42	180.834	39	230.608	7606.48	1771.9	3090.65	1714.52	0	0	0	0	0	0	
6	5	0	1	39	832	263	[807,239,851,298]	173.79	808.49					43	226.669	40	338.034	8756.65	1846.26	3862.44	1826.67	92	0.0133618	5	0.00529661	32.944	0.272162	
6	5	0	1	40	770	283	[729,246,794,324]	135	796.62					44	230.966	41	530.327	6652.78	1766.62	3155.56	1749.42	194	0.022133	6	0.00405132	69.4689	0.365812	
6	5	0	1	41	256	289	[206,260,316,324]	-165.46	793.94					45	828.972	42	784.927	6992.59	1782.26	3702.8	1843.54	101	0.00519003	7	0.00319343	36.1668	0.128674	
6	5	0	1	42	498	290	[449,275,540,306]	-25.1	794.56					46	197.306	43	484.85	6188.11	1718.15	3255.73	1688.34	68	0.00638565	5	0.00369276	24.3499	0.14025	
6	5	0	1	43	610	306	[583,277,650,337]	44.54	783.87					47	253.884	44	609.106	4927.25	1705.15	2862.22	1674.14	64	0.0047421	5	0.00293945	22.9176	0.105072	
6	5	0	1	44	1027	312	[1003,292,1046,336]	291.69	780.18					48	203.035	45	294.348	5328.93	1728.18	2627.98	1722.99	0	0	0	0	0	0	
6	5	0	1	45	51	324	[22,301,72,366]	-294.63	770.63					49	295.064	46	432.569	7101.92	1800.55	3354.08	1743.37	46	0.00403485	2	0.00165563	16.472	0.106341	
6	5	0	1	46	762	370	[734,347,788,399]	132.81	745.85					50	281.456	47	409.294	6856.39	1751.95	3104.76	1753.18	0	0	0	0	0	0	
6	5	0	1	47	216	371	[194,352,263,392]	-186.62	745.82					51	288.618	48	362.742	7481.02	1788.96	3349.28	1789.09	131	0.0191687	6	0.005923	46.9094	0.361138	
6	5	0	1	48	941	379	[900,360,977,397]	237.76	742.17					52	397.119	49	261.404	8800.92	1897.54	3845.28	1928.73	70	0.011715	2	0.00273973	25.0661	0.267785	
6	5	0	1	49	101	395	[68,364,136,428]	-261.98	731.66					53	590.844	50	590.486	10168.4	1902.76	4098.67	1851.26	0	0	0	0	0	0	
6	5	0	1	50	892	400	[874,383,920,420]	213.75	727.68					54	173.314	51	283.605	8071.85	1882.95	3698.45	1753.77	0	0	0	0	0	0	
6	5	0	1	51	971	420	[949,402,1009,439]	261.66	716.59					55	261.762	52	314.759	10335.9	1985.36	4240.19	1934.23	61	0.00648025	1	0.00113766	21.8433	0.193799	
6	5	0	1	52	380	479	[358,421,400,501]	-94.35	690.45					56	257.107	53	610.539	8233.58	1956.51	4008.05	1720.57	21	0.00113681	1	0.00058651	7.51983	0.0343959	
6	5	0	1	53	975	463	[949,447,993,480]	259.1	692.64					57	185.131	54	201.961	6856.33	1789.7	3308.64	1695.45	0	0	0	0	0	0	
6	5	0	1	54	1006	464	[989,449,1046,479]	283.82	690.6					58	198.738	55	242.783	7365.67	1811.53	3734.78	1777.01	0	0	0	0	0	0	
6	5	0	1	55	229	472	[205,449,255,510]	-185.39	683.99					59	258.181	56	447.251	8112.56	1886.5	3573.82	1788.89	118	0.0107854	4	0.00320256	42.2543	0.263834	
6	5	0	1	56	510	497	[450,481,566,514]	-15.07	670.69					60	207.691	57	550.022	7619.47	1851.81	3597	1825.46	186	0.0171126	9	0.00585938	66.6042	0.338168	
6	5	0	1	57	1023	507	[1000,475,1048,543]	289.7	665.36					61	253.168	58	574.014	7465.68	1875.08	4214.77	1853.01	58	0.00364327	3	0.00187149	20.7691	0.101043	
6	5	0	1	58	774	524	[756,486,795,547]	138.82	657.03					62	323.353	59	194.441	8705.36	1768.86	3052.31	1796.85	48	0.0109114	1	0.00184162	23.2757	0.246861	
6	5	0	1	59	741	525	[724,492,761,546]	122.46	655.12					63	291.483	60	147.89	8780.38	1767.19	3138.26	1788.16	50	0.0159237	2	0.00484262	11.8169	0.338089	
6	5	0	1	60	113	532	[88,519,142,547]	-253.74	648.86					64	221.298	61	204.11	3936.36	1669.07	2496.13	1612.05	0	0	0	0	0	0	
6	5	0	1	61	118	566	[87,545,148,587]	-252.64	631.47					65	232.757	62	418.604	3935.22	1689.13	2580.92	1642.11	0	0	0	0	0	0	
6	5	0	1	62	358	566	[329,526,378,594]	-109.31	630.54					66	221.656	63	523.165	8334.77	1925.64	3603.82	1801.72	141	0.0190297	6	0.00410678	50.4903	0.269513	
6	5	0	1	63	601	603	[572,561,627,639]	35.51	611.06					67	487.715	64	460.858	6328.25	1780.69	3141.53	1824.49	44	0.00513118	2	0.001554	15.7558	0.0954741	
6	5	0	1	64	1040	621	[1014,596,1062,652]	299.2	594.84					68	310.462	65	371.694	7838.93	1804.25	3243.95	1837.25	37	0.00418913	1	0.000963391	13.2492	0.0995441	
6	5	0	1	65	657	643	[624,624,706,669]	72.07	582.95					69	345.912	66	370.62	8599.52	1792.82	3316.78	1892.71	158	0.0226037	6	0.0057971	56.5778	0.426312	
6	5	0	1	66	170	646	[144,627,200,674]	-219.34	579.67					70	307.955	67	289.334	9568.58	1912.09	3775.69	1880.88	12	0.00148875	1	0.00123762	4.29705	0.0414745	
6	5	0	1	67	235	703	[205,650,258,733]	-182.58	554.26					71	226.669	68	688.602	8839.25	1943.2	4371.84	1801.93	162	0.0214169	6	0.00312012	58.0101	0.235259	
6	5	0	1	68	438	728	[406,702,481,766]	-57.98	529.87					72	372.411	69	523.881	8283.66	1865.36	3449.75	1844.89	57	0.00747458	2	0.00136705	20.411	0.108803	
6	5	0	1	69	963	738	[943,715,998,764]	256.01	525.78					73	313.326	70	316.907	9664.4	1923.36	3634.46	1862.03	37	0.00440074	2	0.00225989	13.2492	0.116753	
6	5	0	1	70	61	795	[32,682,76,824]	-290	512.95					74	285.037	71	644.557	8116.19	1738.24	3402.15	1729.26	146	0.0232518	5	0.00277778	52.2807	0.226512	
6	5	0	1	71	433	790	[401,771,454,813]	-67.01	494.72					75	184.773	72	346.986	10231.4	1955.03	4254.44	1809.7	26	0.00275195	2	0.00206398	9.31027	0.0749309	
6	5	0	1	72	442	837	[399,814,487,858]	-58.11	468.25					76	440.089	73	516.362	5829.2	1767.18	2963.07	1733.27	0	0	0	0	0	0	
6	5	0	1	73	673	886	[658,836,693,943]	80.55	433.99					79	277.159	76	600.512	7605.94	1778.86	3381.99	1783.97	199	0.0271246	7	0.00417412	71.2593	0.331384	
6	5	0	1	74	500	894	[445,878,533,914]	-29.93	431.79					80	243.141	77	325.859	6900.7	1763.38	3102.11	1760.16	23	0.004292	1	0.0010989	8.236	0.0705826	
6	5	0	1	75	244	900	[218,873,268,929]	-177.9	429.69					81	201.603	78	533.192	5793.88	1815.86	3644.62	1698.61	0	0	0	0	0	0	
6	5	0	1	76	195	890	[173,867,218,939]	-206.15	429.67					82	223.088	79	614.836	5619.43	1783.19	2982.14	1671.53	9	0.000523131	1	0.000582411	3.22278	0.0146381	
6	5	0	1	77	531	935	[504,915,560,957]	-4.97	408.57					83	266.059	80	326.934	8024.17	1820.67	3975.59	1940.78	95	0.0184154	3	0.00328587	34.0183	0.290579	
6	5	0	1	78	342	961	[316,938,388,987]	-113.81	394.69					84	515.645	81	350.925	6325.15	1771.16	3568.42	1898.93	198	0.051092	10	0.0102041	70.9013	0.564222	
6	5	0	1	79	481	971	[453,954,513,993]	-32.71	386.84					85	239.202	82	316.549	8258.75	1942.24	3321.78	1862.26	0	0	0	0	0	0	
6	5	0	1	80	1039	985	[1003,941,1069,1040]	296.82	375.78					86	391.031	83	600.87	7584.85	1833.54	3424.51	1703.23	0	0	0	0	0	0	
6	5	0	1	81	643	1016	[616,985,673,1045]	62.44	359.95					87	251.377	84	585.472	8372.51	1879.03	3817.45	1859.49	289	0.0373917	13	0.00795107	103.487	0.493618	
6	5	0	1	82	819	1030	[781,999,837,1072]	164.71	348.38					88	256.39	85	340.183	4537.54	1687.9	2553.81	1636.61	0	0	0	0	0	0	
6	5	0	3	1	542	66	[522,48,558,87]	-643.92	2220.13					1	127.479	1	209.123	7116.43	1961.17	3228.34	1736.94	0	0	0	0	0	0	
6	5	0	3	2	804	167	[781,155,820,180]	-489.78	2160.05					2	114.946	2	153.619	7715.4	1824.17	3118.9	1753.07	35	0.0117887	2	0.004662	12.5331	0.227836	
6	5	0	3	3	878	239	[859,219,894,258]	-443.8	2116.22					3	121.033	3	222.372	6120.83	1814.81	3129.48	1771.61	0	0	0	0	0	0	
6	5	0	3	4	505	339	[491,294,518,367]	-667	2062.01					4	167.943	4	317.623	5613.43	1732.68	3220.12	1690.08	14	0.00225853	1	0.0011274	5.01322	0.0440774	
6	5	0	3	5	85	404	[42,388,114,427]	-920.4	2016.9					5	158.633	5	429.346	6842.24	1891.45	3184.06	1724.76	66	0.00794411	1	0.000834028	23.6338	0.153722	
6	5	0	3	6	568	475	[548,456,588,501]	-628	1974.21					6	125.331	6	207.691	5382.94	1798.19	2782.86	1695.2	0	0	0	0	0	0	
6	5	0	3	7	82	562	[55,543,104,582]	-920.45	1922.28					7	162.93	7	233.115	7485.05	1770.68	2770.61	1663.62	0	0	0	0	0	0	
6	5	0	3	8	908	633	[892,610,928,652]	-424.37	1882.35					8	123.54	8	237.77	9090.12	2062.81	4709.63	1981.16	81	0.0501346	1	0.00150602	29.0051	0.340666	
6	5	0	3	9	753	676	[736,652,769,703]	-518.55	1853.36					9	105.278	9	200.529	8064.85	1934.57	3651.49	1790.17	12	0.00227683	1	0.00178571	4.29705	0.0598418	
6	5	0	3	10	460	763	[444,746,485,790]	-690.92	1801.04					10	98.8321	10	216.643	8011.07	1885.05	3217.44	1699.73	16	0.00253457	1	0.00165289	5.72939	0.0738543	
6	5	0	3	11	862	780	[847,750,877,803]	-451.4	1794.24					11	66.6042	11	244.215	6993.18	6560.67	3456.31	2376.49	58	0.122343	1	0.00146628	20.7691	0.237495	
6	5	0	3	12	90	791	[71,777,107,811]	-915.23	1785.74					12	126.405	12	188.354	7631.12	1903.24	3166.9	1677.65	11	0.0031774	1	0.00190114	3.93896	0.0584007	
6	5	0	3	13	662	800	[644,782,681,822]	-571.86	1781.27					13	155.768	13	237.77	12186.7	2019.28	5041.98	1879.39	67	0.0143912	2	0.00301205	23.9918	0.281785	
6	5	0	3	14	749	838	[724,821,767,859]	-522.34	1757.15					14	127.479	14	249.945	6548.8	1887.79	3736.5	1865.7	0	0	0	0	0	0	
6	5	0	3	15	928	882	[916,859,940,894]	-413.91	1734.33					15	64.8138	15	143.951	8592.99	2106.1	4001.89	1955.04	15	0.00412302	1	0.00248756	5.37131	0.104202	
6	5	0	3	16	142	981	[120,952,160,1006]	-885.36	1672.06					16	124.614	16	305.09	5370.85	1777.76	3115.04	1721.9	0	0	0	0	0	0	
