Database Name	operetta
Database Link	http://10.45.1.197/ODA/OdaService.asmx
Evaluation Signature	ec26b9de-4fa4-4782-9f21-bfde738eb120
Plate Name	CD_4percent_formaldehide_070524
Measurement	Measurement 1
Evaluation	Evaluation1
Population	Population - full nuclei

[Data]
Row	Column	Timepoint	Field	Object No	X	Y	Bounding Box	Position X [µm]	Position Y [µm]	Compound	Concentration	Cell Type	Cell Count	full nuclei - Object No in nuclei	full nuclei - Total Spot Area	full nuclei - Relative Spot Intensity	full nuclei - Number of Spots	full nuclei - Number of Spots per Area of Nucleus	full nuclei - Total Spot Area (2)	full nuclei - Relative Spot Intensity (2)	full nuclei - Number of Spots (2)	full nuclei - Number of Spots per Area of Nucleus (2)	full nuclei - areainum2n Area [µm²]	full nuclei - areainum2n Roundness	full nuclei - areaum2Spot Area [µm²]- Sum per Cell 	full nuclei - areaum2RPA Area [µm²]- Sum per Cell 	full nuclei - %areacoveredbyRPAspots	full nuclei - %areacoveredbyspots	
5	3	0	40	15	549	405	[514,364,584,449]	-203.11	-385.11					21	29	0.00533192	1	0.000209512	54	0.000595445	1	0.000209512	168.783	0.994992	1.0255	1.90954	0.0113136	0.607584	
5	3	0	40	16	643	481	[609,442,677,521]	-185.4	-399.08					22	221	0.0174419	19	0.00448008	0	0	0	0	149.97	0.990596	7.81499	0	0	5.21104	
5	3	0	40	17	992	482	[948,439,1035,527]	-120.24	-399.21					23	216	0.0298637	11	0.00184936	38	0.000494245	1	0.000168124	210.333	1.00864	7.63818	1.34375	0.0063887	3.63147	
5	3	0	40	18	201	599	[127,522,274,671]	-269.12	-420.94					24	2168	0.0698517	88	0.00536455	175	0.00067977	4	0.000243843	580.077	0.986816	76.6647	6.18834	0.0106681	13.2163	
5	3	0	40	19	904	599	[860,558,945,640]	-136.61	-421.27					25	0	0	0	0	0	0	0	0	176.739	0.967344	0	0	0	0	
5	3	0	40	20	766	750	[728,714,819,788]	-161.48	-449.56					26	6	0.000170528	1	0.000193648	0	0	0	0	182.609	0.980627	0.212172	0	0	0.116189	
5	3	0	40	21	462	810	[417,751,507,866]	-219.65	-460.69					27	233	0.0509213	10	0.00121551	0	0	0	0	290.923	0.983558	8.23933	0	0	2.83214	
5	3	0	40	22	678	922	[639,891,715,956]	-179.31	-482.2					28	10	0.000317068	2	0.000518538	0	0	0	0	136.391	0.980661	0.353619	0	0	0.259269	
5	3	0	40	23	165	928	[131,893,208,966]	-275.32	-482.7					29	913	0.0532995	25	0.00655308	30	0.000449112	1	0.000262123	134.906	0.922984	32.2855	1.06086	0.0078637	23.9318	
5	3	0	40	24	209	965	[170,925,242,1000]	-267.07	-490.2					30	586	0.0482421	24	0.0065023	0	0	0	0	130.521	0.930511	20.7221	0	0	15.8765	
5	3	0	40	25	993	977	[959,944,1029,1010]	-119.61	-492.53					31	596	0.0379303	38	0.0107863	66	0.00169298	2	0.000567698	124.58	1.00986	21.0757	2.33389	0.018734	16.9174	
5	3	0	41	1	353	78	[319,47,388,109]	-444.95	-323.22					5	78	0.0399007	1	0.000292398	80	0.000727603	1	0.000292398	120.938	1.00505	2.75823	2.82896	0.0233918	2.2807	
5	3	0	41	2	91	95	[48,64,122,127]	-495.35	-326.51					6	39	0.00598591	1	0.000285063	0	0	0	0	124.05	0.978194	1.37912	0	0	1.11174	
5	3	0	41	3	368	335	[339,306,403,365]	-441.64	-371.72					7	50	0.0155102	1	0.000324149	0	0	0	0	109.092	0.996043	1.7681	0	0	1.62075	
5	3	0	41	4	611	408	[583,381,656,436]	-395	-385.35					8	0	0	0	0	0	0	0	0	115.634	0.956667	0	0	0	0	
5	3	0	41	5	546	511	[489,476,582,552]	-409.66	-404.5					9	1642	0.0943536	46	0.0093439	0	0	0	0	174.087	0.840014	58.0643	0	0	33.3536	
5	3	0	41	6	495	529	[474,494,524,553]	-418.09	-407.92					10	343	0.0681934	14	0.00743889	0	0	0	0	66.5512	0.768041	12.1291	0	0	18.2253	
5	3	0	41	7	222	551	[199,529,244,573]	-469.82	-412.15					11	179	0.0385684	10	0.00628931	0	0	0	0	56.2255	0.932141	6.32979	0	0	11.2579	
5	3	0	41	8	320	853	[278,830,347,891]	-452.68	-469.95					12	140	0.0848092	12	0.00460829	0	0	0	0	92.0825	0.800481	4.95067	0	0	5.37634	
5	3	0	41	9	148	914	[116,881,181,960]	-483.74	-481.59					13	342	0.020765	22	0.00561224	0	0	0	0	138.619	0.968143	12.0938	0	0	8.72449	
5	3	0	41	10	334	903	[288,873,370,933]	-449.2	-478.37					14	219	0.0678749	15	0.00444313	0	0	0	0	119.382	0.77604	7.74426	0	0	6.48697	
5	3	0	41	11	240	250	[207,217,275,283]	-466.22	-355.76					20	198	0.0234974	7	0.00197628	0	0	0	0	125.252	1.00693	7.00166	0	0	5.59006	
5	3	0	41	12	506	393	[469,362,537,424]	-416.7	-382.64					21	73	0.00528394	4	0.00117786	0	0	0	0	120.089	0.995053	2.58142	0	0	2.14959	
5	3	0	41	13	189	447	[158,415,222,486]	-475.79	-393.16					22	70	0.0239997	2	0.000567376	0	0	0	0	124.651	0.980877	2.47534	0	0	1.98582	
5	3	0	41	14	274	544	[238,512,309,580]	-460.12	-411.2					23	505	0.0542558	39	0.0103284	0	0	0	0	133.527	0.953012	17.8578	0	0	13.3739	
5	3	0	41	15	674	647	[617,601,731,694]	-384.85	-429.98					24	2698	0.0787457	61	0.00731152	185	0.00106975	3	0.000359583	295.025	0.889354	95.4065	6.54196	0.0221743	32.3385	
5	3	0	41	16	183	640	[147,608,229,671]	-476.74	-428.77					25	472	0.186784	18	0.00481412	0	0	0	0	132.218	0.947696	16.6908	0	0	12.6237	
5	3	0	41	17	114	709	[69,665,172,756]	-488.87	-442.06					26	423	0.141763	20	0.00283126	0	0	0	0	249.797	0.99261	14.9581	0	0	5.98811	
5	3	0	41	18	324	753	[282,710,366,804]	-450.43	-450.67					27	1129	0.0438274	81	0.0128043	0	0	0	0	223.7	0.9942	39.9236	0	0	17.847	
5	3	0	41	19	82	858	[48,814,116,894]	-495.93	-469.32					28	826	0.114951	29	0.00699301	0	0	0	0	146.646	0.947657	29.209	0	0	19.918	
5	3	0	41	20	359	960	[306,922,396,998]	-445.52	-489.26					29	436	0.0492485	26	0.00509404	0	0	0	0	180.487	0.929464	15.4178	0	0	8.54232	
5	3	0	41	21	221	992	[184,950,259,1042]	-469.87	-495.78					30	1284	0.118316	42	0.00772059	121	0.0029972	2	0.000367647	192.369	0.968054	45.4047	4.27879	0.0222426	23.6029	
5	3	0	42	1	960	145	[919,116,1007,174]	-535.39	-335.9					6	150	0.0561034	3	0.000708885	169	0.0016417	3	0.000708885	149.652	0.958622	5.30429	5.97617	0.0399338	3.54442	
5	3	0	42	2	236	437	[208,409,271,470]	-671.15	-391.16					7	70	0.0100246	7	0.00239808	0	0	0	0	103.222	1.00321	2.47534	0	0	2.39808	
5	3	0	42	3	768	796	[740,762,796,825]	-571.98	-457.95					8	145	0.0241698	12	0.00414222	23	0.000482596	1	0.000345185	102.444	0.986024	5.12748	0.813325	0.00793925	5.00518	
5	3	0	42	4	232	848	[197,818,276,878]	-672.27	-468.07					9	290	0.0765494	13	0.00352686	0	0	0	0	130.344	0.955778	10.255	0	0	7.86761	
5	3	0	42	5	798	949	[763,920,841,979]	-565.62	-487.09					10	570	0.0626155	17	0.00485992	0	0	0	0	123.696	0.965357	20.1563	0	0	16.295	
5	3	0	42	6	544	78	[513,47,578,117]	-613.58	-323.96					15	501	0.0359724	40	0.0110497	0	0	0	0	128.01	0.97866	17.7163	0	0	13.8398	
5	3	0	42	7	707	118	[667,83,745,154]	-583.74	-330.87					16	143	0.0228166	7	0.00158983	0	0	0	0	155.699	0.970262	5.05676	0	0	3.24779	
5	3	0	42	8	264	526	[229,491,299,569]	-666.93	-408.24					17	206	0.0181629	15	0.00340599	28	0.00024149	1	0.000227066	155.734	0.990742	7.28456	0.990134	0.00635786	4.67757	
5	3	0	42	9	1027	642	[992,607,1062,679]	-523.57	-429.68					18	463	0.0500421	38	0.00949763	0	0	0	0	141.483	0.99019	16.3726	0	0	11.5721	
5	3	0	42	10	972	702	[939,669,1015,737]	-532.88	-440.74					19	94	0.0332421	4	0.000979672	0	0	0	0	144.383	0.996124	3.32402	0	0	2.30223	
5	3	0	42	11	457	806	[423,769,491,851]	-630.57	-460.86					21	871	0.0568165	33	0.0073809	0	0	0	0	158.103	0.983759	30.8002	0	0	19.4811	
5	3	0	42	12	168	879	[136,847,210,912]	-684.05	-474.07					22	424	0.10063	20	0.00519211	0	0	0	0	136.214	0.974523	14.9935	0	0	11.0073	
5	3	0	42	13	944	881	[907,844,988,918]	-538.42	-474.41					23	209	0.0358297	14	0.00287062	0	0	0	0	172.46	0.992137	7.39065	0	0	4.28542	
5	3	0	42	14	469	972	[435,939,503,1006]	-627.98	-491.57					24	183	0.0388378	16	0.00452745	67	0.00113192	1	0.000282965	124.969	0.970981	6.47123	2.36925	0.0189587	5.17827	
5	3	0	42	15	561	994	[504,940,616,1048]	-611.4	-495.61					25	4142	0.17963	33	0.00351139	0	0	0	0	332.332	0.99554	146.469	0	0	44.0732	
5	3	0	42	16	381	1030	[346,995,425,1066]	-644.26	-502.28					26	65	0.0184149	2	0.000443656	0	0	0	0	159.412	0.998641	2.29853	0	0	1.44188	
5	3	0	43	1	539	131	[516,107,563,156]	-615	-538.3					2	140	0.0314973	13	0.00703844	0	0	0	0	65.3135	0.999114	4.95067	0	0	7.57986	
5	3	0	43	2	396	292	[365,264,428,320]	-641.89	-568.57					5	33	0.00212185	5	0.00173853	0	0	0	0	101.701	0.957129	1.16694	0	0	1.14743	
5	3	0	43	3	215	444	[188,417,250,471]	-675.29	-597.03					6	40	0.00337855	5	0.0018044	0	0	0	0	97.9879	0.993499	1.41448	0	0	1.44352	
5	3	0	43	4	764	713	[735,684,804,743]	-571.76	-647.85					8	23	0.0016547	1	0.000304321	38	0.000680115	1	0.000304321	116.199	0.959325	0.813325	1.34375	0.0115642	0.699939	
5	3	0	43	5	831	722	[801,694,859,753]	-560.66	-649.69					9	46	0.0143401	3	0.00115252	0	0	0	0	92.0471	0.998629	1.62665	0	0	1.76719	
5	3	0	43	6	182	127	[147,92,218,168]	-681.89	-537.81					14	372	0.0455176	25	0.00593261	0	0	0	0	149.015	1.01957	13.1546	0	0	8.82772	
5	3	0	43	7	448	248	[414,214,484,285]	-632.01	-560.55					15	531	0.0334394	9	0.00224775	0	0	0	0	141.589	0.990609	18.7772	0	0	13.2617	
5	3	0	43	8	225	295	[168,231,279,352]	-674.19	-568.65					16	1829	0.0828875	90	0.00912039	0	0	0	0	348.952	0.954648	64.677	0	0	18.5347	
5	3	0	43	9	602	323	[567,287,637,368]	-603.4	-575.18					17	53	0.0132681	3	0.00065445	62	0.000641466	1	0.00021815	162.099	0.987511	1.87418	2.19244	0.0135253	1.1562	
5	3	0	43	10	804	370	[772,331,837,424]	-565.16	-584.55					18	148	0.0284144	7	0.00142857	170	0.00228519	2	0.000408163	173.274	0.956577	5.23357	6.01153	0.0346939	3.02041	
5	3	0	43	11	441	451	[408,415,474,500]	-633.52	-599.6					19	45	0.0149904	2	0.000443459	0	0	0	0	159.482	0.973496	1.59129	0	0	0.997783	
5	3	0	43	12	967	468	[924,433,1009,504]	-534.9	-602.02					20	89	0.109551	3	0.000588005	0	0	0	0	180.417	0.900086	3.14721	0	0	1.74441	
5	3	0	43	13	629	494	[587,452,671,547]	-598.42	-607.48					21	630	0.062701	38	0.00615983	237	0.00270701	2	0.000324202	218.148	0.99325	22.278	8.38078	0.0384179	10.2124	
5	3	0	43	14	1035	549	[999,506,1071,590]	-522.01	-617.1					22	14	0.000566616	1	0.00021254	0	0	0	0	166.378	0.986978	0.495067	0	0	0.297556	
5	3	0	43	15	731	593	[689,557,774,631]	-579	-625.35					23	65	0.0168308	3	0.000603622	0	0	0	0	175.749	0.997786	2.29853	0	0	1.30785	
5	3	0	43	16	234	606	[200,574,275,640]	-671.86	-627.71					24	869	0.0459721	47	0.0120544	0	0	0	0	137.876	0.997751	30.7295	0	0	22.2878	
5	3	0	43	17	158	641	[120,603,198,680]	-686.78	-634.14					25	997	0.0527851	49	0.0103946	0	0	0	0	166.696	0.998097	35.2559	0	0	21.1498	
5	3	0	43	18	279	703	[234,661,323,745]	-664.12	-645.94					26	794	0.0723648	47	0.00783464	37	0.000275984	1	0.000166694	212.136	0.995332	28.0774	1.30839	0.00616769	13.2355	
5	3	0	43	19	122	762	[83,725,160,799]	-693.57	-656.71					28	721	0.0438572	21	0.00466252	133	0.00166945	3	0.000666075	159.27	0.977747	25.496	4.70314	0.0295293	16.008	
5	3	0	43	20	575	833	[532,792,617,875]	-608.42	-670.48					29	1268	0.110957	52	0.00937444	0	0	0	0	196.153	0.992435	44.8389	0	0	22.8592	
5	3	0	43	21	263	842	[220,798,305,933]	-667.18	-676.28					30	1040	0.0531463	47	0.00500853	0	0	0	0	331.836	0.888809	36.7764	0	0	11.0827	
5	3	0	43	22	492	885	[455,847,535,923]	-623.74	-680.21					32	1082	0.104331	35	0.00730842	0	0	0	0	169.348	0.986915	38.2616	0	0	22.5934	
5	3	0	43	23	798	934	[761,897,844,1029]	-565.59	-694.77					33	1898	0.0725347	66	0.00786745	245	0.00373669	5	0.000596019	296.651	0.885985	67.117	8.66368	0.0292049	22.6249	
5	3	0	44	1	69	129	[47,94,93,165]	-497.8	-537.91					3	12	0.00110436	2	0.000811359	45	0.00136397	2	0.000811359	87.1672	0.817913	0.424343	1.59129	0.0182556	0.486815	
5	3	0	44	2	116	139	[89,96,140,166]	-490.09	-538.44					4	6	0.000346614	1	0.000372995	42	0.000877035	2	0.00074599	94.8054	0.800239	0.212172	1.4852	0.0156658	0.223797	
5	3	0	44	3	79	198	[46,160,109,228]	-496.92	-550.41					6	0	0	0	0	108	0.00788539	6	0.00181324	117.013	0.828288	0	3.81909	0.0326383	0	
5	3	0	44	4	507	191	[481,164,533,217]	-416.11	-549.42					7	454	0.0796895	24	0.0108206	0	0	0	0	78.4328	0.924183	16.0543	0	0	20.4689	
5	3	0	44	5	847	269	[817,235,878,315]	-352.24	-565.46					8	108	0.00938485	8	0.00201359	72	0.00070748	2	0.000503398	140.493	0.975532	3.81909	2.54606	0.0181223	2.71835	
5	3	0	44	6	556	287	[527,258,586,320]	-406.78	-567.92					9	522	0.0750493	27	0.00930714	0	0	0	0	102.585	1.01964	18.4589	0	0	17.9938	
5	3	0	44	7	582	463	[548,430,614,501]	-402.15	-601.15					11	185	0.0328663	15	0.004095	47	0.00184972	1	0.000273	129.531	0.996623	6.54196	1.66201	0.012831	5.05051	
5	3	0	44	8	296	682	[271,649,322,726]	-455.63	-642.94					13	563	0.0256833	22	0.00691172	0	0	0	0	112.557	0.947719	19.9088	0	0	17.6877	
5	3	0	44	9	160	743	[129,711,191,778]	-481.65	-653.5					14	45	0.00509744	5	0.00143637	0	0	0	0	123.095	0.979622	1.59129	0	0	1.29273	
5	3	0	44	10	998	127	[963,89,1039,165]	-323.3	-537.58					20	985	0.0882846	31	0.00699616	0	0	0	0	156.689	0.994163	34.8315	0	0	22.2297	
5	3	0	44	11	655	135	[617,101,695,169]	-387.92	-538.94					21	825	0.109952	37	0.00876362	0	0	0	0	149.298	0.998735	29.1736	0	0	19.5405	
5	3	0	44	12	562	208	[527,174,599,244]	-405.34	-552.96					22	1045	0.0833247	43	0.0108723	0	0	0	0	139.856	0.957346	36.9532	0	0	26.4223	
5	3	0	44	13	752	236	[721,205,788,268]	-369.66	-558.06					23	81	0.00567816	9	0.00269946	0	0	0	0	117.897	1.01512	2.86432	0	0	2.42951	
5	3	0	44	14	994	292	[961,259,1026,326]	-324.6	-568.65					24	24	0.0013359	3	0.000864803	0	0	0	0	122.671	0.995148	0.848687	0	0	0.691842	
5	3	0	44	15	484	301	[406,267,519,343]	-424.29	-570.83					25	946	0.0274438	29	0.0042691	0	0	0	0	240.214	0.875999	33.4524	0	0	13.9261	
5	3	0	44	16	311	315	[273,278,349,354]	-452.91	-572.63					26	121	0.0302672	4	0.000878349	0	0	0	0	161.038	0.994019	4.27879	0	0	2.657	
5	3	0	44	17	356	365	[317,329,393,403]	-444.58	-582.44					27	153	0.0812387	9	0.00206186	0	0	0	0	154.355	0.965517	5.41038	0	0	3.50515	
5	3	0	44	18	196	406	[163,370,228,439]	-474.41	-589.86					28	163	0.0205772	12	0.00343053	0	0	0	0	123.696	0.965357	5.764	0	0	4.65981	
5	3	0	44	19	505	453	[461,412,551,494]	-416.53	-598.76					29	628	0.0779623	27	0.0046344	59	0.00130906	1	0.000171644	206.019	0.987953	22.2073	2.08635	0.010127	10.7793	
5	3	0	44	20	346	528	[305,487,389,582]	-446.27	-614.19					30	653	0.0944304	32	0.00507051	0	0	0	0	223.169	0.988563	23.0913	0	0	10.347	
5	3	0	44	21	237	653	[202,613,272,688]	-467.1	-635.98					31	141	0.00923403	9	0.00219405	0	0	0	0	145.055	0.977337	4.98603	0	0	3.43735	
5	3	0	44	22	393	677	[357,637,429,714]	-437.7	-640.75					32	310	0.0372802	18	0.00413318	0	0	0	0	154.001	0.994914	10.9622	0	0	7.11825	
5	3	0	44	23	698	781	[598,683,804,878]	-379.74	-659.85					33	4314	0.0902379	135	0.00427161	0	0	0	0	1117.58	0.971988	152.551	0	0	13.6502	
5	3	0	44	24	79	737	[44,702,113,787]	-496.83	-653.39					34	102	0.00592182	10	0.00213265	0	0	0	0	165.812	0.985083	3.60692	0	0	2.1753	
5	3	0	44	25	325	862	[287,826,361,907]	-450.66	-676.62					35	1078	0.059697	40	0.00882223	0	0	0	0	160.331	1.00188	38.1202	0	0	23.7759	
5	3	0	44	26	207	914	[175,882,248,947]	-471.74	-685.47					36	802	0.0482463	39	0.010439	135	0.00328772	7	0.00187366	132.112	0.990609	28.3603	4.77386	0.0361349	21.4668	
5	3	0	45	1	601	38	[572,9,632,68]	-193.23	-520.69					2	59	0.00364625	8	0.00289436	78	0.00155742	1	0.000361794	97.7404	0.979024	2.08635	2.75823	0.02822	2.13459	
5	3	0	45	2	583	109	[552,77,616,142]	-196.42	-534.15					4	90	0.00545038	12	0.00363857	0	0	0	0	116.624	0.99058	3.18257	0	0	2.72893	
5	3	0	45	3	197	196	[161,166,229,227]	-269.7	-550.57					5	87	0.0670237	3	0.000897398	0	0	0	0	118.215	0.98034	3.07649	0	0	2.60245	
5	3	0	45	4	515	197	[485,165,557,237]	-208.75	-551.51					6	120	0.026898	9	0.00225904	0	0	0	0	140.882	0.936072	4.24343	0	0	3.01205	
5	3	0	45	5	589	201	[557,168,622,235]	-195.66	-551.48					7	212	0.0405857	12	0.0034227	0	0	0	0	123.979	0.939429	7.49673	0	0	6.04678	
5	3	0	45	6	559	317	[527,283,594,349]	-201.04	-572.92					9	38	0.00353038	4	0.00123115	0	0	0	0	114.891	1.00041	1.34375	0	0	1.16959	
5	3	0	45	7	374	393	[326,362,408,427]	-237.56	-587.75					10	218	0.0202451	9	0.00216502	0	0	0	0	147	0.99003	7.7089	0	0	5.24417	
5	3	0	45	8	355	482	[321,452,396,518]	-239.23	-604.31					11	154	0.0406655	2	0.000564334	0	0	0	0	125.323	0.914177	5.44574	0	0	4.34537	
5	3	0	45	9	146	603	[117,574,181,633]	-278.33	-627.06					12	55	0.00544922	5	0.00160514	0	0	0	0	110.152	0.982889	1.94491	0	0	1.76565	
5	3	0	45	10	250	620	[221,590,280,657]	-259.41	-630.97					13	157	0.0246694	9	0.00275904	0	0	0	0	115.351	0.990452	5.55182	0	0	4.813	
5	3	0	45	11	706	626	[674,595,745,658]	-173.21	-631.51					14	232	0.0173476	19	0.00528365	0	0	0	0	127.162	0.99201	8.20397	0	0	6.45161	
5	3	0	45	12	834	638	[804,607,865,668]	-149.66	-633.67					15	102	0.0344862	7	0.00236167	0	0	0	0	104.813	0.992482	3.60692	0	0	3.4413	
5	3	0	45	13	751	759	[708,728,780,792]	-166.08	-656.43					16	136	0.0669546	5	0.00157035	0	0	0	0	112.592	0.850241	4.80922	0	0	4.27136	
5	3	0	45	14	699	787	[668,750,729,827]	-175.05	-662.04					17	0	0	0	0	0	0	0	0	127.126	0.921664	0	0	0	0	
5	3	0	45	15	153	1040	[127,1014,179,1069]	-277.75	-709.41					20	113	0.00565462	13	0.00568928	0	0	0	0	80.802	0.981366	3.9959	0	0	4.9453	
5	3	0	45	16	501	45	[460,5,554,85]	-211.2	-521.98					23	1019	0.0655464	42	0.00710059	0	0	0	0	209.166	0.991924	36.0338	0	0	17.2274	
5	3	0	45	17	768	48	[735,15,802,82]	-161.88	-522.76					24	72	0.00531551	8	0.00225734	0	0	0	0	125.323	0.989621	2.54606	0	0	2.0316	
5	3	0	45	18	193	94	[156,62,229,126]	-270.11	-531.27					25	151	0.089845	9	0.00243572	0	0	0	0	130.662	0.984446	5.33965	0	0	4.0866	
5	3	0	45	19	825	115	[783,75,869,155]	-151.08	-535.22					26	1268	0.0892765	45	0.00820569	0	0	0	0	193.925	1.00004	44.8389	0	0	23.1218	
5	3	0	45	20	428	181	[393,146,463,220]	-225.91	-547.92					27	69	0.0159087	2	0.00048391	115	0.00303336	2	0.00048391	146.151	0.997537	2.43997	4.06662	0.0278248	1.66949	
5	3	0	45	21	627	313	[594,280,663,348]	-188.1	-572.59					28	23	0.00194524	3	0.000823045	0	0	0	0	128.894	0.976882	0.813325	0	0	0.631001	
5	3	0	45	22	826	323	[775,281,869,366]	-151.72	-574.54					29	1733	0.0976956	72	0.0113726	0	0	0	0	223.876	0.994642	61.2822	0	0	27.3732	
5	3	0	45	23	72	390	[41,359,104,427]	-292.97	-587.23					30	106	0.0165732	7	0.00204022	0	0	0	0	121.327	0.977341	3.74837	0	0	3.08948	
5	3	0	45	24	564	404	[528,363,600,455]	-200.35	-589.74					31	504	0.0534947	31	0.00657197	0	0	0	0	166.802	0.95458	17.8224	0	0	10.6848	
5	3	0	45	25	866	485	[815,448,909,523]	-144.29	-604.96					33	230	0.0553384	12	0.00215285	73	0.000672579	1	0.000179404	197.107	0.972462	8.13325	2.58142	0.0130965	4.1263	
5	3	0	45	26	659	511	[619,458,698,553]	-182.52	-609.33					34	436	0.087365	23	0.00422018	0	0	0	0	192.723	0.955819	15.4178	0	0	8	
5	3	0	45	27	393	527	[347,492,426,561]	-233.51	-613					35	167	0.0250112	12	0.003	67	0.000983449	1	0.00025	141.448	0.904722	5.90544	2.36925	0.01675	4.175	
5	3	0	45	28	449	660	[406,619,495,701]	-221.96	-637.85					37	627	0.0793734	34	0.00576858	64	0.000868877	2	0.000339328	208.423	0.9855	22.1719	2.26316	0.0108585	10.6379	
5	3	0	45	29	894	704	[860,670,929,739]	-138.26	-646.2					38	691	0.0382616	29	0.00761555	0	0	0	0	134.658	1.00135	24.4351	0	0	18.146	
5	3	0	45	30	160	741	[126,706,197,775]	-276.17	-652.82					39	65	0.00680488	6	0.00154242	0	0	0	0	137.558	1.01345	2.29853	0	0	1.67095	
5	3	0	45	31	424	779	[383,738,469,823]	-226.39	-660.26					40	695	0.156919	37	0.00639033	0	0	0	0	204.746	0.971306	24.5765	0	0	12.0035	
5	3	0	45	32	242	819	[194,768,300,887]	-259.94	-668.93					41	739	0.10528	42	0.00483203	139	0.000869351	3	0.000345145	307.366	0.891695	26.1325	4.91531	0.0159917	8.50207	
5	3	0	45	33	453	870	[404,827,499,912]	-221.55	-677.13					42	1235	0.0779698	60	0.00977358	0	0	0	0	217.087	1.00381	43.672	0	0	20.1173	
5	3	0	45	34	837	891	[802,856,872,934]	-149.15	-681.99					43	108	0.0189382	4	0.000915961	0	0	0	0	154.426	0.991223	3.81909	0	0	2.47309	
5	3	0	45	35	81	938	[46,903,118,975]	-290.93	-690.05					44	52	0.00341439	5	0.00120802	0	0	0	0	146.363	0.998354	1.83882	0	0	1.25634	
5	3	0	45	36	649	969	[616,934,682,1009]	-184.39	-696.27					45	70	0.0166687	3	0.000798722	0	0	0	0	132.819	0.999286	2.47534	0	0	1.86368	
5	3	0	46	1	103	62	[68,28,137,96]	-81.99	-525.18					2	375	0.0809574	34	0.00897098	0	0	0	0	134.022	0.998673	13.2607	0	0	9.89446	
5	3	0	46	2	61	149	[30,118,93,185]	-89.92	-541.96					4	192	0.0310753	16	0.00483238	0	0	0	0	117.083	0.998846	6.78949	0	0	5.79885	
5	3	0	46	3	897	186	[868,158,925,217]	67.25	-548.79					5	66	0.0047817	9	0.00336197	0	0	0	0	94.6639	1.00083	2.33389	0	0	2.46545	
5	3	0	46	4	774	282	[746,251,802,315]	44.09	-566.82					6	7	0.000521383	2	0.000671366	0	0	0	0	105.343	0.976482	0.247534	0	0	0.234978	
5	3	0	46	5	721	307	[692,279,751,342]	34.12	-572.06					7	35	0.004607	3	0.00101695	0	0	0	0	104.318	0.964958	1.23767	0	0	1.18644	
5	3	0	46	6	928	387	[893,353,966,422]	73.11	-586.76					8	441	0.0498557	22	0.00571429	0	0	0	0	136.143	0.953097	15.5946	0	0	11.4545	
5	3	0	46	7	996	398	[966,362,1027,430]	85.8	-588.06					9	57	0.0382469	1	0.000303951	76	0.00150468	2	0.000607903	116.341	0.977338	2.01563	2.68751	0.0231003	1.73252	
5	3	0	46	8	914	495	[884,466,956,525]	71.5	-606.62					10	0	0	0	0	0	0	0	0	123.201	0.974396	0	0	0	0	
5	3	0	46	9	620	513	[592,487,649,539]	15.24	-610.08					11	36	0.0019455	7	0.00303162	0	0	0	0	81.6507	0.987227	1.27303	0	0	1.55912	
5	3	0	46	10	724	540	[690,509,764,572]	35.45	-615.39					12	131	0.0667662	6	0.00165289	232	0.014797	2	0.000550964	128.364	0.963598	4.63241	8.20397	0.0639118	3.60882	
5	3	0	46	11	537	602	[482,566,572,640]	-1.92	-626.75					13	265	0.0601134	13	0.00294851	24	0.000240785	1	0.000226809	155.911	0.809393	9.37091	0.848687	0.00544341	6.01043	
5	3	0	46	12	855	738	[827,711,888,766]	59.71	-652.61					15	31	0.00188767	4	0.00153257	0	0	0	0	92.2947	0.960232	1.09622	0	0	1.18774	
5	3	0	46	13	607	742	[567,712,661,778]	14.1	-653.4					16	89	0.0151363	6	0.00135685	0	0	0	0	156.37	0.898044	3.14721	0	0	2.01266	
5	3	0	46	14	903	773	[878,749,933,798]	68.74	-659.03					17	104	0.014729	6	0.00278552	0	0	0	0	76.1696	0.984643	3.67764	0	0	4.82823	
5	3	0	46	15	254	793	[217,763,285,822]	-54.29	-662.66					18	233	0.0541093	20	0.00623636	0	0	0	0	113.406	0.993072	8.23933	0	0	7.26536	
5	3	0	46	16	883	899	[849,862,921,941]	64.76	-683.47					20	60	0.00661001	5	0.00122941	85	0.00171832	2	0.000491763	143.817	0.967412	2.12172	3.00576	0.0208999	1.47529	
5	3	0	46	17	68	917	[38,888,117,949]	-87.01	-686.28					21	89	0.0209611	3	0.00079766	0	0	0	0	132.996	0.961409	3.14721	0	0	2.36639	
5	3	0	46	18	618	1027	[585,996,654,1058]	14.75	-706.78					22	42	0.0113179	2	0.000608273	84	0.00174721	1	0.000304136	116.27	0.994914	1.4852	2.9704	0.0255474	1.27737	
5	3	0	46	19	936	100	[904,68,970,132]	74.83	-532.42					24	200	0.0254551	12	0.00362538	0	0	0	0	117.048	0.998675	7.07239	0	0	6.0423	
5	3	0	46	20	718	168	[677,125,759,208]	33.68	-545.05					25	59	0.0238121	2	0.000384689	0	0	0	0	183.847	1.00842	2.08635	0	0	1.13483	
5	3	0	46	21	1038	212	[1005,177,1072,250]	94.02	-553.88					26	210	0.120522	12	0.00312419	0	0	0	0	135.825	1.00055	7.42601	0	0	5.46733	
5	3	0	46	22	303	231	[264,195,340,287]	-44.74	-558.57					27	383	0.056859	24	0.00448096	0	0	0	0	189.399	0.973041	13.5436	0	0	7.15086	
