Database Name	operetta																																	
Database Link	http://10.45.1.197/ODA/OdaService.asmx																																	
Evaluation Signature	18279537-4f40-4f47-8786-1e3a8a0a1055																																	
Plate Name	230421_1																																	
Measurement	Measurement 2																																	
Evaluation	Evaluation1																																	
Population	Population - Nuclei Cytoplasm A Selected																																	
																																		
[Data]																																		
Row	Column	Timepoint	Field	Object.No	X	Y	Bounding.Box	Position.X..µm.	Position.Y..µm.	Nuclei.Cytoplasm.A.Selected...Object.No.in.Nuclei.A	Nuclei.Cytoplasm.A.Selected...Nucleus.Area..µm..	Nuclei.Cytoplasm.A.Selected...Nucleus.Roundness	Nuclei.Cytoplasm.A.Selected...Nucleus.Ratio.Width.to.Length	Nuclei.Cytoplasm.A.Selected...Object.No.in.Nuclei.A.Selected	Nuclei.Cytoplasm.A.Selected...Object.No.in.Nuclei.A.Selected.Selected	Nuclei.Cytoplasm.A.Selected...Nucleus.Area..µm....2.	Nuclei.Cytoplasm.A.Selected...Nucleus.Roundness..2.	Nuclei.Cytoplasm.A.Selected...Cytoplasm.Area..µm..	Nuclei.Cytoplasm.A.Selected...Cytoplasm.Roundness	Nuclei.Cytoplasm.A.Selected...Cell.Area..µm..	Nuclei.Cytoplasm.A.Selected...Cell.Roundness	Nuclei.Cytoplasm.A.Selected...Nuc.Area...Cell.Area...Cell.Roundness	Nuclei.Cytoplasm.A.Selected...Intensity.Nucleus.Alexa.488.Mean	Nuclei.Cytoplasm.A.Selected...Intensity.Nucleus.Turquoise2.alternative.Mean	Nuclei.Cytoplasm.A.Selected...Intensity.Nucleus.Alexa.546.Mean	Nuclei.Cytoplasm.A.Selected...Intensity.Nucleus.Alexa.647.Mean	Nuclei.Cytoplasm.A.Selected...Intensity.Cytoplasm.Alexa.488.Mean	Nuclei.Cytoplasm.A.Selected...Intensity.Cytoplasm.Turquoise2.alternative.Mean	Nuclei.Cytoplasm.A.Selected...Intensity.Cytoplasm.Alexa.546.Mean	Nuclei.Cytoplasm.A.Selected...Intensity.Cytoplasm.Alexa.647.Mean	Nuclei.Cytoplasm.A.Selected...Intensity.Ring.Region.Alexa.488.Mean	Nuclei.Cytoplasm.A.Selected...Intensity.Ring.Region.Turquoise2.alternative.Mean	Nuclei.Cytoplasm.A.Selected...Intensity.Ring.Region.Alexa.546.Mean	Nuclei.Cytoplasm.A.Selected...Intensity.Ring.Region.Alexa.647.Mean
7	8	0	10	38	509	488	"[457,431,568,540]"	2564.87	-612.89	53	380.662	0.982982	0.673556	47	46	380.662	0.982982	1834.85	0.295737	2215.51	0.431744	0.0741808	2102.03	2497.33	5981.03	1570.91	742.728	1063.52	1303.9	1346.27	799.916	1133.05	1382.89	1411.97
7	8	0	10	39	610	511	"[558,471,670,557]"	2623.66	-626.67	54	278.507	0.953318	0.698164	48	47	278.507	0.953318	1525.16	0.36287	1803.66	0.532	0.0821471	1093.64	1370.95	1913.58	1421.03	688.307	994.667	1236.85	1312.15	700.616	1005.76	1249.16	1342.38
7	8	0	10	40	234	537	"[189,486,282,581]"	2403.17	-643.52	55	360.231	0.921679	0.577917	49	48	360.231	0.921679	1455.62	0.318519	1815.85	0.489442	0.0970963	1069.5	1184.99	1852.32	1378.31	691.546	981.542	1219.99	1288.85	710.336	997.787	1239.05	1320.56
7	8	0	10	41	951	541	"[856,485,1008,583]"	2815.87	-647.55	56	290.693	0.848245	0.486599	50	49	290.693	0.848245	2793.31	0.282375	3084	0.366776	0.0345717	2808.04	1943.8	8390.62	1557.09	723.033	1002.13	1241.71	1304.19	798.61	1046.19	1379.47	1351.94
7	8	0	10	42	298	538	"[268,492,363,578]"	2449.11	-645.83	57	350.194	0.936409	0.626556	51	50	350.194	0.936409	1059.19	0.25381	1409.38	0.42117	0.10465	1053.06	1175.31	1777.14	1405.09	699.701	995.554	1226.29	1313.35	710.316	1001.62	1244.91	1337.73
7	8	0	10	43	405	560	"[358,513,454,605]"	2502.29	-658.82	58	334.065	0.985989	0.719044	52	51	334.065	0.985989	1596.13	0.280648	1930.19	0.408961	0.0707803	2084.37	1904.66	1310.09	1636.77	738.64	1030.16	1226.89	1331.23	784.171	1077.6	1238.98	1381.37
7	8	0	10	44	561	576	"[518,531,612,643]"	2598.42	-671	59	216.138	0.8993	0.526964	53	52	216.138	0.8993	1718.35	0.38076	1934.49	0.507719	0.0567268	1165.15	1480.76	2114.87	1490.77	698.606	1008.73	1260.85	1324.62	720.78	1037.21	1292.41	1367.81
7	8	0	10	45	508	606	"[455,534,562,657]"	2564.14	-682.06	60	500.021	0.856483	0.540583	54	53	500.021	0.856483	1999.01	0.303446	2499.03	0.483507	0.096743	977.16	1285.54	1871.33	1497.36	721.124	1021.34	1268.83	1344.52	735.549	1040.08	1287.74	1407.13
7	8	0	10	46	348	639	"[274,561,421,734]"	2470.01	-710.17	61	424.391	0.873473	0.366088	55	54	424.391	0.873473	2044.89	0.247862	2469.28	0.365177	0.0627623	1792.07	1009.9	1309.12	1451.98	716.013	976.381	1243.78	1319.14	744.479	983.746	1241.99	1343.42
7	8	0	10	47	482	667	"[404,582,540,758]"	2544.45	-723.15	62	453.783	0.97132	0.625936	56	55	453.783	0.97132	2856.04	0.305656	3309.82	0.421159	0.0577418	2700.49	1603.38	1339.63	1495.58	773.738	1027.8	1269.71	1324.48	827.271	1057.73	1278.45	1346.17
7	8	0	10	48	558	683	"[509,636,605,729]"	2594.27	-731.78	64	299.654	0.947541	0.551612	58	57	299.654	0.947541	1759.22	0.418853	2058.87	0.618097	0.0899598	2279.69	2583.55	10391.6	1505.47	759.564	1070.42	1364.55	1335.81	797.806	1120.8	1485.91	1363.63
7	8	0	10	49	80	752	"[52,654,236,785]"	2334.83	-760.42	67	155.204	0.866702	0.56469	61	58	155.204	0.866702	1504.01	0.258133	1659.21	0.333305	0.0311776	1215.83	1469.77	1916.45	1706.06	882.15	1005.26	1254.77	1380.89	817.82	1096.4	1310.51	1413.78
7	8	0	10	50	600	751	"[528,720,674,799]"	2625.84	-775.87	69	267.037	0.941838	0.612513	63	60	267.037	0.941838	1720.5	0.330227	1987.54	0.461678	0.0620289	1221.97	1510.72	2877.02	1474.08	713.471	1275.42	1295.21	1317.37	729.501	1033.29	1315.38	1356.87
7	8	0	10	51	726	739	"[666,672,807,829]"	2698.85	-771.4	70	339.441	0.995169	0.600696	64	61	339.441	0.995169	3525.24	0.271743	3864.68	0.339068	0.0297809	4453.45	5054.52	8886.86	1444.93	865.264	1496.08	1306.76	1311.95	1157.21	1522.62	1442.81	1382.69
7	8	0	10	52	551	773	"[510,739,606,810]"	2591.79	-787.74	72	261.66	0.942575	0.644397	65	62	261.66	0.942575	1002.55	0.337855	1264.21	0.544699	0.112739	1264.79	1559.19	2963.16	1491.34	726.768	1030.95	1339.36	1325.55	743.981	1054.52	1357.74	1361.98
7	8	0	10	53	262	838	"[228,768,318,875]"	2418.06	-818.13	73	243.38	0.869187	0.46513	66	63	243.38	0.869187	1096.46	0.316371	1339.84	0.49227	0.0894199	2743.6	2034.76	1653.24	1503.06	760.12	1042.5	1339.22	1308.23	812.327	1082.72	1343.66	1342.16
7	8	0	10	54	144	834	"[73,797,221,878]"	2342.54	-826.26	74	298.579	0.923336	0.556326	67	64	298.579	0.923336	1507.95	0.314975	1806.53	0.465771	0.0769816	2287.22	1574.94	1898.55	1498.72	727.137	993.464	1284.75	1306.74	773.446	1020.35	1305.86	1344.03
7	8	0	10	55	1018	867	"[984,817,1057,916]"	2870.54	-841.24	75	350.553	0.957873	0.56498	68	65	350.553	0.957873	840.538	0.29482	1191.09	0.545598	0.160576	4527.17	2482.48	1331.56	1673.32	929.07	1106.88	1212.06	1379.04	969.77	1125.76	1215.53	1398.29
7	8	0	10	56	730	860	"[689,820,772,943]"	2696.88	-849.12	76	429.768	0.979664	0.728246	69	66	429.768	0.979664	1948.83	0.343083	2378.6	0.518004	0.0935936	3506.08	1683.87	1357.52	1519.8	799.997	1029.35	1261.44	1323.64	852.59	1042.43	1267.68	1359.92
7	8	0	10	57	223	958	"[158,866,282,991]"	2397.36	-888	78	258.076	0.923065	0.43597	70	67	258.076	0.923065	1510.82	0.244474	1768.89	0.339048	0.0494659	1433.69	1731.99	4992.08	1500.74	711.603	1016.86	1394.41	1315.04	729.261	1044.92	1476.33	1333.78
7	8	0	10	58	892	947	"[860,911,944,974]"	2800.44	-887.34	79	239.795	0.956448	0.714366	71	68	239.795	0.956448	806.486	0.330399	1046.28	0.552886	0.126715	872.099	1183.39	1674.23	1504.23	681.936	988.966	1232.51	1324.3	689.538	996.144	1239.26	1347.37
7	8	0	10	59	817	951	"[787,927,859,981]"	2751.61	-892.3	80	291.769	0.979628	0.719925	72	69	291.769	0.979628	676.373	0.312762	968.142	0.591149	0.178154	1492.04	1842.94	4363.36	1433.4	731.068	1045.26	1320.14	1349.9	738.724	1055.62	1330.12	1367.21
7	8	0	10	60	686	950	"[626,917,721,992]"	2663.84	-895.31	81	469.196	0.943743	0.571454	73	70	469.196	0.943743	872.439	0.333466	1341.63	0.709807	0.248233	2991.76	1649.05	1431.05	1472.02	865.636	1071.46	1361.51	1337.34	873.809	1079.86	1374.91	1346.74
7	8	0	10	61	892	1004	"[855,975,934,1048]"	2794.69	-925.74	84	219.364	0.882995	0.588881	76	73	219.364	0.882995	924.771	0.359714	1144.14	0.581797	0.111547	868.672	1180.23	1700.04	1482.79	728.44	1030.45	1257.28	1328.31	702.241	1007.23	1267.98	1366.65
7	8	0	10	62	619	999	"[517,965,678,1037]"	2622.05	-925.2	85	471.705	0.871895	0.45189	77	74	471.705	0.871895	1865.67	0.323119	2337.38	0.5193	0.1048	3404.16	1807.24	1541.95	1467.82	851.232	1091.49	1480.76	1316.38	906.479	1112.41	1463.77	1328.29
7	8	0	10	63	664	1048	"[580,1023,716,1077]"	2650.59	-950.09	90	425.466	0.891458	0.488723	82	79	425.466	0.891458	1178.9	0.270632	1604.37	0.476416	0.126342	2437.92	1606.27	1527.51	1465.29	806.807	1064.32	1458.09	1318.92	845.949	1082.83	1466.36	1338.09
7	8	0	14	1	869	56	"[831,13,929,145]"	-1093.01	-1660.5	3	268.112	0.968556	0.649589	3	3	268.112	0.968556	2058.51	0.274563	2326.62	0.362385	0.04176	2403.64	2508.81	7645.5	1439.72	756.32	1072.53	1260.41	1288.8	838.895	1172.53	1467.81	1325.8
7	8	0	14	2	149	80	"[109,29,191,136]"	-1522.85	-1664.34	4	242.663	0.77828	0.320383	4	4	242.663	0.77828	1578.2	0.321922	1820.87	0.468112	0.0623843	1955.77	1709.63	2225.38	1435.26	702.05	1003.7	1173.84	1295.37	730.392	1028.34	1193.97	1325.2
7	8	0	14	3	206	95	"[174,33,240,164]"	-1490.49	-1672.01	7	272.772	0.864956	0.422404	7	7	272.772	0.864956	1311.88	0.323557	1584.66	0.495422	0.0852784	2031.07	1714.82	1311.94	1422.27	724.218	1013.36	1169.75	1301.49	763.688	1047.15	1183.15	1322.6
7	8	0	14	4	147	166	"[89,92,229,213]"	-1528.06	-1708.83	10	239.795	0.883657	0.399103	9	9	239.795	0.883657	1737.35	0.228292	1977.15	0.306357	0.037156	1270.02	1584.08	3781.77	1420.74	685.353	991.713	1210.97	1314.08	705.201	1018.2	1268.79	1336.04
7	8	0	14	5	147	240	"[82,182,238,293]"	-1520.77	-1754.44	12	231.91	0.937749	0.596285	10	10	231.91	0.937749	2101.88	0.300081	2333.79	0.389716	0.0387262	838.643	1144.93	1624.25	1425.6	696.913	995.825	1226.37	1344.22	700.67	1000.69	1236.27	1376.72
7	8	0	14	6	186	269	"[161,223,227,313]"	-1499.95	-1773.32	13	260.226	0.964206	0.615824	11	11	260.226	0.964206	884.626	0.376389	1144.85	0.639971	0.145466	1195.08	1500.64	3221.86	1417.1	702.194	1003.08	1217.43	1327.91	709.78	1012.7	1238.65	1335.1
7	8	0	14	7	1021	232	"[981,181,1067,326]"	-1004.55	-1763.84	14	258.792	0.756368	0.335273	12	12	258.792	0.756368	2196.51	0.328199	2455.3	0.453265	0.0477748	2106.55	2089.21	4400.09	1495.84	730.214	1032.79	1216.25	1308.62	774.399	1083.25	1316.96	1335.68
7	8	0	14	8	136	290	"[95,261,173,321]"	-1531.81	-1789.04	15	291.052	0.978223	0.716385	13	13	291.052	0.978223	592.499	0.29165	883.551	0.550941	0.181487	1134.94	1434.03	3026.92	1392.89	696.754	997.886	1222.27	1318.45	701.709	1004.11	1225.76	1329.58
7	8	0	14	9	939	290	"[897,253,976,325]"	-1052.8	-1788.97	16	240.871	0.985662	0.814724	14	14	240.871	0.985662	1015.81	0.371835	1256.68	0.584358	0.112005	3652.72	4255.68	7470.26	1568.64	889.635	1244.43	1302.79	1386.32	981.826	1373.17	1409.42	1435.01
7	8	0	14	10	187	332	"[158,301,251,422]"	-1493.43	-1828.95	17	289.26	0.939376	0.628109	15	15	289.26	0.939376	1314.75	0.299464	1604.01	0.451066	0.0813431	870.535	1178.39	1694.28	1390.01	663.886	970.075	1155.31	1296.73	666.476	972.063	1164.81	1307.58
7	8	0	14	11	125	345	"[82,307,168,379]"	-1539.31	-1819.11	18	243.738	0.940076	0.534698	16	16	243.738	0.940076	893.587	0.296265	1137.32	0.474681	0.101728	928.221	1248.86	1865.75	1399.63	671.713	978.481	1179.89	1306.43	679.716	986.704	1192.05	1323.29
7	8	0	14	12	997	357	"[958,322,1026,409]"	-1018.96	-1830.69	20	186.388	0.982889	0.630848	18	18	186.388	0.982889	1060.62	0.398906	1247.01	0.586277	0.0876298	4333.14	4909.51	12712.9	1673.63	871.303	1224.46	1387.2	1345.54	1014.92	1415.13	1624.9	1409.63
7	8	0	14	13	209	459	"[159,381,255,507]"	-1491.91	-1883.27	23	353.779	0.973807	0.697108	20	20	353.779	0.973807	1982.16	0.360236	2335.94	0.520495	0.078829	3265.56	3939.71	4325.81	1433.63	831.99	1167.37	1187.68	1323.05	930.819	1289.91	1240.82	1358.97
7	8	0	14	14	688	441	"[643,409,758,485]"	-1195.81	-1883.47	24	281.374	0.983593	0.75	21	21	281.374	0.983593	1166.72	0.328573	1448.09	0.508167	0.0987403	1702.14	1710.8	2805.46	1485.04	721.136	1021.23	1190.57	1312.26	750.091	1052.08	1215.52	1338.17
7	8	0	14	15	97	466	"[55,405,174,529]"	-1548.94	-1894.24	25	368.116	0.923591	0.503453	22	22	368.116	0.923591	1826.24	0.310423	2194.36	0.459125	0.0770209	3927.35	1517.7	1256.05	1414.37	772.663	993.362	1158.93	1294.01	840.014	1007.41	1157.42	1319.32
7	8	0	14	16	626	463	"[567,432,682,508]"	-1240.11	-1894.35	26	263.452	0.958644	0.612513	23	23	263.452	0.958644	1258.48	0.323186	1521.93	0.482967	0.0836036	3034.66	2076.45	3814.92	1506.21	784.543	1068.03	1218.63	1332.53	855.175	1143.34	1280.77	1372.92
7	8	0	14	17	404	498	"[357,443,456,555]"	-1371.46	-1913.12	27	456.292	0.984066	0.758361	24	24	456.292	0.984066	1813.34	0.261324	2269.63	0.395953	0.0796032	6129.39	3642.18	1262.33	1556.73	959.674	1174.05	1156.07	1321.95	1162.48	1320.83	1167.53	1369.46
7	8	0	14	18	680	506	"[647,466,720,536]"	-1205.61	-1915.79	28	348.402	0.976116	0.718536	25	25	348.402	0.976116	704.331	0.318361	1052.73	0.639628	0.211685	1637.76	1554.26	2227.44	1427.01	757.691	1043.35	1207.44	1329.68	762.537	1048.38	1211	1341.2
7	8	0	14	19	745	498	"[703,473,787,532]"	-1169.45	-1915.08	29	255.567	0.992888	0.777119	26	26	255.567	0.992888	866.345	0.34133	1121.91	0.565329	0.128779	1387.87	1587.83	2918.07	1450.04	704	1012.1	1194.13	1309.89	718.463	1027.82	1215.03	1328.63
7	8	0	14	20	628	526	"[542,457,677,571]"	-1246.04	-1925.63	30	257.717	0.946316	0.505094	27	27	257.717	0.946316	1717.64	0.293844	1975.35	0.401776	0.0524183	2390.66	2201.3	4584.49	1469.1	748.998	1049.75	1215.06	1318.5	811.8	1123.14	1300.44	1354.17
7	8	0	14	21	786	528	"[736,504,844,563]"	-1143.36	-1935.11	31	273.488	0.992672	0.693705	28	28	273.488	0.992672	785.697	0.360241	1059.19	0.574011	0.148213	1733.25	1558.8	1544.1	1479.53	744.175	1029.18	1171.32	1345.6	759.572	1044.27	1178.19	1361.27
7	8	0	14	22	110	563	"[72,492,139,626]"	-1550.28	-1952.59	32	243.738	0.91564	0.536232	29	29	243.738	0.91564	1295.04	0.272284	1538.78	0.36309	0.0575125	2114.95	2463.18	7372.73	1489.94	740.463	1038.58	1232.11	1298.33	792.905	1097.39	1322.47	1336.17
7	8	0	14	23	710	552	"[664,528,750,579]"	-1190.53	-1946.33	33	292.127	0.968241	0.776453	30	30	292.127	0.968241	807.562	0.340553	1099.69	0.610863	0.162273	2164.92	1777.98	1608.69	1471.64	778.621	1058.55	1184.23	1348.69	798.29	1075.4	1187.88	1370.36
7	8	0	14	24	839	578	"[744,546,881,611]"	-1127.67	-1957.69	34	285.675	0.979842	0.683311	31	31	285.675	0.979842	1058.11	0.295678	1343.79	0.431922	0.0918223	2137.52	1734.09	1660.92	1449.04	764.367	1034.81	1174.46	1333.93	845.394	1091.67	1189.73	1365.04
7	8	0	14	25	150	571	"[126,534,174,612]"	-1525.13	-1957.95	35	235.136	0.920294	0.699239	32	32	235.136	0.920294	609.345	0.33749	844.481	0.604287	0.168257	2044.13	2395.97	7703.3	1467.49	781.153	1083.8	1366.95	1323.28	809.005	1111.28	1400.37	1344.41
7	8	0	14	26	452	857	"[426,830,487,885]"	-1342.74	-2127.47	37	411.846	0.965638	0.641605	34	34	411.846	0.965638	378.869	0.191535	790.715	0.557511	0.290381	3933.68	1779.76	1352.41	1699.64	852.018	988.821	1160.05	1279.85	810.993	979.569	1157.44	1271.91
7	8	0	14	27	325	862	"[221,829,351,906]"	-1439.28	-2128.46	38	356.288	0.935654	0.556719	35	35	356.288	0.935654	1145.93	0.233064	1502.22	0.379519	0.0900124	2776.82	2379.94	1215.24	1507.51	808.149	1073.15	1160.29	1299.67	843.153	1098.07	1163.1	1312.7
7	8	0	14	28	74	887	"[35,829,128,927]"	-1568.87	-2144.7	39	367.758	0.995938	0.722246	36	36	367.758	0.995938	963.482	0.260576	1331.24	0.446257	0.123279	2553.39	1667.95	1229.79	1400.53	781.244	1016.44	1176.5	1312.33	825.561	1035.79	1179.44	1333.45
7	8	0	14	29	327	931	"[293,891,357,972]"	-1418.79	-2171.53	40	205.744	0.8978	0.38978	37	37	205.744	0.8978	893.587	0.308259	1099.33	0.480342	0.0898977	4446.79	4542.57	5377.56	1559.37	890.069	1181.63	1256.55	1316.69	955.337	1240.62	1295.6	1343.55
7	8	0	14	30	408	972	"[355,922,508,1015]"	-1360.47	-2199.43	41	358.438	0.959681	0.615772	38	38	358.438	0.959681	1987.9	0.316386	2346.34	0.452272	0.0690914	2091.91	1885.17	3522.36	1474.25	727.269	1013.95	1192.44	1307.22	784.967	1056.99	1237.05	1348.75
7	8	0	14	31	577	971	"[537,935,604,1014]"	-1270.58	-2195.88	42	185.313	0.920582	0.6289	39	39	185.313	0.920582	733.365	0.326494	918.677	0.525333	0.105968	1257.3	1556.97	2797.27	1564.29	717.54	1025.35	1220.52	1353.59	737.283	1044.5	1240.36	1380.95
7	8	0	14	32	946	988	"[905,939,984,1068]"	-1050.48	-2213.14	43	415.788	0.923258	0.532573	40	40	415.788	0.923258	1539.85	0.320447	1955.64	0.517159	0.109953	3053.32	1824.26	1282.67	1473.45	782.608	1035.38	1184.96	1318.93	842.501	1070.29	1194.48	1349.44
7	8	0	14	33	528	1011	"[477,977,574,1061]"	-1300.91	-2222.65	44	263.811	0.971974	0.830455	41	41	263.811	0.971974	1468.16	0.328069	1731.97	0.470886	0.0717243	1035.82	1323.47	2185.37	1463.19	675.286	975.868	1176.44	1297.12	695.569	995.854	1206.74	1331.39
7	8	0	13	1	892	70	"[834,37,953,118]"	1503.1	-1657.78	2	265.244	1.01466	0.742781	2	2	265.244	1.01466	1657.06	0.29937	1922.3	0.411016	0.0567131	2196.2	2686.88	5565.16	1437.84	745.698	1075.13	1303.3	1286.19	826.953	1183.02	1417.41	1323.82
7	8	0	13	2	530	205	"[444,119,597,267]"	1275.65	-1735.95	5	1338.05	0.795181	0.501204	5	4	1338.05	0.795181	3237.06	0.210681	4575.11	0.386408	0.11301	3865.58	3463.35	17177.6	1599.75	1079.08	1356.82	2512.26	1378.25	1494.4	1708.48	4347.45	1458.86
7	8	0	13	3	660	239	"[612,190,707,285]"	1365.07	-1757.35	6	344.459	0.937667	0.650791	6	5	344.459	0.937667	1621.58	0.38017	1966.03	0.585995	0.102669	1363.12	1732.73	1891.53	1366.94	747.915	1062.44	1300.52	1272.17	785.41	1105.44	1323.76	1297.62
7	8	0	13	4	606	321	"[545,265,676,390]"	1333.63	-1806.76	7	574.577	0.764418	0.52796	7	6	574.577	0.764418	3280.43	0.338515	3855	0.507033	0.0755718	4046.74	1727.88	1393.3	1405.52	794.454	1029.63	1317.11	1289.33	964.2	1098.8	1327.41	1325.9
7	8	0	13	5	701	294	"[665,264,772,336]"	1396.7	-1793.02	8	357.721	0.948108	0.595913	8	7	357.721	0.948108	1191.81	0.316396	1549.53	0.512764	0.118376	1406.12	1785.91	2009.22	1400.73	732.725	1060.16	1350.39	1288.14	782.25	1110.45	1357.4	1312.77
7	8	0	13	6	287	422	"[236,378,330,471]"	1138.47	-1868.58	9	270.979	0.962163	0.616136	9	8	270.979	0.962163	1847.03	0.421974	2118.01	0.599678	0.076723	2807.22	3355.34	5889.02	1522.96	759.468	1096.41	1426.35	1320.09	873.247	1249.45	1552.3	1382.58
7	8	0	13	7	198	446	"[176,418,254,484]"	1093.97	-1884.52	10	201.801	0.796223	0.417728	10	9	201.801	0.796223	698.238	0.322561	900.039	0.562502	0.126121	4001.51	4651.36	5917.37	1550.34	853.017	1227.74	1536.06	1319.26	935.13	1353.28	1601.95	1344.6
7	8	0	13	8	278	507	"[238,460,358,589]"	1143.89	-1928.49	12	322.595	0.943988	0.550368	11	10	322.595	0.943988	1841.3	0.304541	2163.89	0.432669	0.0645026	1458.81	1835.95	3592.96	1434.16	718.207	1046.77	1420.3	1302.16	745.934	1083.87	1469.77	1330.98
7	8	0	13	9	211	636	"[178,574,270,672]"	1100.5	-1990.72	13	354.496	0.985992	0.626556	12	11	354.496	0.985992	1333.03	0.324503	1687.53	0.513681	0.107908	4532.66	2851.24	1492.36	1580.11	907.748	1155.63	1417.13	1329.59	1017.38	1236.33	1428.71	1359.53
7	8	0	13	10	691	650	"[620,615,754,691]"	1377.66	-2001.07	14	380.662	0.912926	0.545521	13	12	380.662	0.912926	1594.69	0.282446	1975.35	0.433767	0.0835893	3804.43	1026.08	1473.62	1447.52	849.332	988.487	1339.49	1331.12	955.56	997.54	1343.21	1376.61
7	8	0	13	11	144	645	"[99,606,181,688]"	1052.62	-2002.69	15	244.813	0.930136	0.592749	14	13	244.813	0.930136	1258.48	0.373172	1503.29	0.563208	0.0917194	3027.66	3488.39	10418.3	1642.2	831.377	1164.76	1587.39	1323.22	959.833	1324.62	1752.37	1387.96
7	8	0	13	12	737	708	"[690,651,810,750]"	1414.35	-2032.27	16	394.641	0.869495	0.398653	15	14	394.641	0.869495	1528.38	0.275784	1923.02	0.437735	0.0898315	4399.02	1364.98	1602.24	1467.01	836.284	1019.9	1363.62	1328.83	947.772	1052.93	1388.87	1379.45
7	8	0	13	13	656	729	"[582,692,701,788]"	1353.53	-2055.37	17	635.153	0.907596	0.495628	16	15	635.153	0.907596	1610.11	0.211435	2245.26	0.370616	0.104842	2618.31	1070.25	1472.96	1553.2	752.489	975.451	1335.9	1275.99	869.908	983.784	1336.89	1294.19
7	8	0	13	14	463	811	"[412,733,608,879]"	1257.2	-2100.14	18	600.743	0.929491	0.603681	17	16	600.743	0.929491	2701.55	0.257682	3302.29	0.380837	0.0692807	2770.9	3288.03	3384	1456.43	824.347	1147.69	1415.18	1385.14	868.873	1216.49	1388.93	1347.69
7	8	0	13	15	944	808	"[895,737,1041,915]"	1544.09	-2108.93	19	270.263	0.9731	0.671195	18	17	270.263	0.9731	3874.36	0.285455	4144.62	0.34375	0.0224152	2744.71	2164.53	5312.1	1561.78	753.473	1066.96	1415.59	1314.44	849.426	1125.38	1520.18	1370.26
7	8	0	13	16	115	861	"[70,838,179,885]"	1042.02	-2130.92	20	206.102	0.874043	0.507402	19	18	206.102	0.874043	1057.03	0.362143	1263.14	0.554916	0.0905439	1329.59	1521.49	1458.93	1460.55	761.463	1055.1	1439.23	1349.25	797.453	1093.67	1446.96	1373.6
7	8	0	13	17	195	998	"[110,943,235,1038]"	1079.79	-2212.47	24	242.304	0.835239	0.431453	23	22	242.304	0.835239	1957.43	0.377386	2199.74	0.525362	0.0578694	9579	2821.66	1748.72	1593.22	903.055	1067.74	1457.61	1321.8	1168.84	1161.81	1480.34	1388.81
7	8	0	7	1	115	145	"[82,83,183,175]"	-2828.04	892.73	7	222.949	0.928766	0.745885	5	3	222.949	0.928766	1379.63	0.298754	1602.58	0.419101	0.0583048	1097.05	1122.04	1204.88	1430.14	739.612	1016.89	1188.56	1347.88	729.346	1001.43	1183.83	1345.09
7	8	0	7	2	766	147	"[713,100,824,221]"	-2449.64	875.28	8	316.859	0.923474	0.466399	6	4	316.859	0.923474	1911.91	0.341	2228.77	0.487071	0.0692459	2616.51	1473.81	1210.15	1459.69	754.356	995.843	1148.01	1312.43	833.439	1027.69	1155.99	1351.88
7	8	0	7	3	177	164	"[114,116,220,215]"	-2803.33	867.19	9	213.988	0.919101	0.537333	7	5	213.988	0.919101	1756.35	0.388351	1970.34	0.530378	0.0576015	975.806	1164.51	1347.07	1452.76	676.932	971.551	1188.14	1296.41	690.11	983.714	1194.98	1328.92
7	8	0	7	4	149	254	"[116,209,186,320]"	-2814.43	812.41	12	361.664	0.885896	0.496481	9	7	361.664	0.885896	1449.88	0.33218	1811.55	0.533436	0.106497	1543.33	1007.11	1210.69	1435.34	716.923	966.787	1173.06	1308.74	742.125	970.012	1177.79	1329.82
7	8	0	7	5	328	244	"[273,211,388,331]"	-2712.27	815.04	13	193.198	0.87688	0.354299	10	8	193.198	0.87688	1919.8	0.316423	2112.99	0.409603	0.0374514	1321.33	1664.94	2640.6	1548.04	686.952	985.204	1164.68	1299.04	721.706	1023.64	1221.63	1351.42
7	8	0	7	6	399	286	"[357,249,453,342]"	-2660.9	793.86	15	246.247	0.971505	0.523176	12	10	246.247	0.971505	1490.03	0.373263	1736.28	0.534539	0.075811	1170.93	1503.66	2270.08	1437.69	680.235	984.689	1160.12	1304.56	696.092	1006	1181.44	1332.17
7	8	0	7	7	268	331	"[120,279,305,503]"	-2765.5	743.43	17	540.525	0.943788	0.598473	13	11	540.525	0.943788	2796.18	0.22281	3336.7	0.314428	0.0509354	3357.04	1820.41	1227.14	1438.19	793.597	1030.18	1154.64	1294.55	873.76	1062.45	1155.75	1320.72
7	8	0	7	8	359	367	"[293,325,411,424]"	-2692.63	743.74	19	390.339	0.926422	0.482789	15	13	390.339	0.926422	1817.28	0.305852	2207.62	0.458536	0.0810758	2095.6	2532.3	4492.49	1396.48	772.897	1094.93	1201	1295.13	829.647	1163.54	1249.48	1313.28
7	8	0	7	9	535	466	"[456,392,635,644]"	-2579.97	671.39	20	291.052	0.888504	0.485071	16	14	291.052	0.888504	8110.74	0.284622	8401.79	0.324119	0.011228	2558.15	3074.97	1999.18	1467.36	695.925	1012.02	1169.59	1339.8	813.579	1163.71	1184.78	1350.96
