Database Name	operetta
Database Link	http://10.45.1.197/ODA/OdaService.asmx
Evaluation Signature	b98954fa-4a8a-47a4-b280-0e0e668217b4
Plate Name	24.imp.parpTG
Measurement	Measurement 1
Evaluation	Evaluation1
Population	Population - full nuclei

[Data]
Row	Column	Timepoint	Field	Object No	X	Y	Bounding Box	Position X [µm]	Position Y [µm]	Compound	Concentration	Cell Type	Cell Count	full nuclei - Object No in nuclei	full nuclei - Total Spot Area	full nuclei - Relative Spot Intensity	full nuclei - Number of Spots	full nuclei - Number of Spots per Area of Nucleus	full nuclei - areainum2n Area [µm²]	full nuclei - areainum2n Roundness	full nuclei - areaum2Spot Area [µm²]- Sum per Cell 	full nuclei - %areacoveredbyspots	
2	3	0	13	24	999	247	[970,218,1026,285]	782.9	2022.91					30	136	0.00499685	5	0.00182682	242.63	0.79625	12.0561	4.96894	
2	3	0	13	25	437	315	[413,293,466,338]	616.41	2004.27					31	41	0.000946545	2	0.00105764	167.633	0.957143	3.63457	2.16816	
2	3	0	13	26	314	316	[293,295,337,337]	579.23	2004.11					32	22	0.00148848	1	0.000708215	125.171	0.96773	1.95026	1.55807	
2	3	0	13	27	233	327	[205,300,262,354]	554.82	2000.78					33	124	0.0027967	5	0.00220167	201.32	0.868887	10.9924	5.46015	
2	3	0	13	28	983	335	[955,308,1011,364]	778.03	1997.85					34	139	0.0047728	5	0.00216544	204.688	0.854506	12.3221	6.01992	
2	3	0	13	29	154	453	[127,426,183,481]	531.4	1963.28					35	193	0.00451648	7	0.00289975	213.996	0.894161	17.1091	7.99503	
2	3	0	13	30	46	533	[21,501,69,564]	498.64	1939.67					36	69	0.0223746	1	0.000430478	205.929	0.841056	6.11671	2.9703	
2	3	0	13	31	167	534	[134,510,194,559]	534.04	1938.74					37	86	0.0026965	3	0.00141844	187.491	0.811877	7.62373	4.06619	
2	3	0	13	32	763	584	[740,560,786,610]	712.33	1923.71					38	0	0	0	0	153.095	0.841044	0	0	
2	3	0	13	33	189	615	[161,589,220,641]	542.08	1915.38					39	99	0.00211461	3	0.00124533	213.553	0.893093	8.77615	4.10959	
2	3	0	13	34	186	747	[159,723,211,778]	540.37	1874.76					40	0	0	0	0	196.001	0.817163	0	0	
2	3	0	13	35	821	783	[795,759,846,813]	729.36	1863.86					41	96	0.00212063	4	0.00192031	184.654	0.910641	8.51021	4.60874	
2	3	0	13	36	51	830	[22,798,78,886]	500.2	1847.43					42	22	0.00022268	1	0.000259269	341.915	0.838436	1.95026	0.570391	
2	3	0	13	37	317	1016	[297,996,338,1036]	579.36	1795.67					43	70	0.00534967	2	0.00149365	118.7	0.956204	6.20536	5.22778	
2	3	0	19	1	69	65	[53,49,99,86]	-1429.79	2077.73					3	0	0	0	0	112.406	0.876375	0	0	
2	3	0	19	2	34	101	[9,80,57,123]	-1442.32	2067.97					4	37	0.000862935	2	0.00125707	141.039	0.887257	3.27998	2.32558	
