Database Name	operetta
Database Link	http://10.45.1.197/ODA/OdaService.asmx
Evaluation Signature	65935749-3351-4568-98c5-2890f5477697
Plate Name	MDAWT2H-2
Measurement	Measurement 1
Evaluation	Evaluation4
Population	Population - Cyto Selected

[Data]
Row	Column	Timepoint	Field	Object No	X	Y	Bounding Box	Position X [µm]	Position Y [µm]	Compound	Concentration	Cell Type	Cell Count	Cyto Selected - Object No in Nuclei	Cyto Selected - nuclear_areainum2n Area [µm²]	Cyto Selected - Object No in Nuclei Selected	Cyto Selected - Cytoplasm_areaum2 Area [µm²]	Cyto Selected - Intensity Nucleus Alexa 488 Mean	Cyto Selected - Intensity Nucleus Alexa 555 Mean	Cyto Selected - Intensity Cytoplasm Alexa 488 Mean	Cyto Selected - Intensity Cytoplasm Alexa 555 Mean	Cyto Selected - Total Spot Area	Cyto Selected - Relative Spot Intensity	Cyto Selected - Number of Spots	Cyto Selected - Number of Spots per Area of Cytoplasm	Cyto Selected - Spots Area [µm²]	Cyto Selected - Formula	
6	7	0	14	12	540	377	[526,365,557,389]	646.74	-1195.49					13	77.6882	13	108.835	5662.67	2244.41	4034.14	2232.96	65	0.0772403	3	0.00986842	28.6408	0.597234	
6	7	0	14	13	502	391	[466,374,526,409]	618.99	-1203.42					14	187.597	14	324.357	6435.74	2201.07	3521.67	2051.77	130	0.0195285	8	0.00883002	46.5413	0.400793	
6	7	0	14	14	659	396	[641,379,682,414]	717.88	-1205.97					15	124.946	15	237.719	9350.74	2676.68	4624.57	2280.44	83	0.0517831	2	0.00301205	29.7149	0.349152	
6	7	0	14	15	538	405	[509,388,568,421]	646.14	-1210.78					16	147.5	16	341.9	8442.95	2272.56	5249.27	2378.62	201	0.105707	5	0.0052356	71.9601	0.587891	
6	7	0	14	16	567	444	[540,429,583,462]	660.37	-1235.44					17	136.76	17	216.596	10381.4	2719.27	4613.01	2017.77	66	0.0147428	3	0.00495868	23.6287	0.304714	
6	7	0	14	17	265	454	[245,436,290,478]	482.62	-1240.92					18	128.526	18	361.948	10991.1	2564.49	5262.26	2393.19	233	0.057026	8	0.00791296	83.7744	0.643738	
6	7	0	14	18	497	465	[475,440,517,486]	620.13	-1246.19					19	122.082	19	278.174	10086.4	2588.6	4335.61	2103.57	58	0.0102269	2	0.002574	20.7646	0.208503	
6	7	0	14	19	880	464	[859,442,897,485]	848.94	-1246.02					20	117.785	20	272.446	6675.9	2382.16	4009.48	2216.88	157	0.0621592	6	0.00788436	56.2076	0.576261	
6	7	0	14	20	355	464	[331,451,383,479]	536.55	-1246.28					21	116.353	21	249.891	5879.42	2189.61	3689.5	2148.63	108	0.062097	2	0.00286533	38.6651	0.432188	
6	7	0	14	21	95	488	[62,451,119,518]	380.07	-1257.6					22	142.13	22	369.109	4746.33	2018.22	2874.51	1853.22	19	0.00204337	2	0.00193986	6.8022	0.0514754	
6	7	0	14	22	1041	563	[1018,546,1059,583]	945.57	-1305.87					24	114.205	23	271.73	7678.96	2609.21	3957.81	2231.22	215	0.0833077	9	0.0118577	76.9722	0.791227	
6	7	0	14	23	1031	670	[1015,655,1049,689]	940.83	-1371.31					25	125.662	24	195.832	5865.25	2335.43	2999.55	1963.5	77	0.020123	5	0.00914077	27.5668	0.393195	
6	7	0	14	24	341	671	[329,653,354,694]	527.44	-1372.22					26	97.3788	25	146.068	4883.58	2088.09	2668.88	2003.87	96	0.0284144	4	0.00980392	34.369	0.657227	
6	7	0	14	25	505	814	[486,797,527,834]	625.21	-1456.4					27	134.254	26	234.139	6810.14	2414.39	3410.48	2081.46	83	0.0501322	3	0.00458716	29.7149	0.354491	
6	7	0	14	26	466	822	[448,806,493,839]	603.97	-1460.7					28	135.686	27	276.026	9286.02	2359.09	5058.69	2322.22	128	0.119507	2	0.00259403	45.8253	0.463725	
6	7	0	14	27	46	944	[4,927,88,963]	351.75	-1534.23					29	153.228	28	492.622	4682.36	1985.89	2910.94	1871.42	115	0.0193114	5	0.00363372	41.1712	0.233445	
6	7	0	14	28	282	970	[267,955,298,992]	491.71	-1551.27					30	127.452	29	172.203	5273.35	2151.01	2824.17	2000.23	88	0.0492556	4	0.00831601	31.5049	0.511025	
6	7	0	14	29	25	999	[8,981,45,1021]	338.24	-1567.79					31	149.648	30	234.139	4836.37	2357.96	2778.88	1962.76	95	0.0226746	4	0.00611621	34.011	0.405742	
6	7	0	14	30	277	1039	[262,1021,289,1065]	487.96	-1593.09					32	98.8108	31	204.782	6896.49	2109.45	3852.72	2143.3	146	0.080463	3	0.00524476	52.2695	0.712954	
6	7	0	14	31	521	272	[493,248,555,301]	636.28	-1132.51					35	234.497	33	417.082	6084.62	2208.8	3611.33	2036.48	159	0.0417919	5	0.00429185	56.9236	0.38122	
6	7	0	14	32	669	268	[647,247,692,295]	724.47	-1130.59					36	167.549	34	345.122	7884.96	2382.1	3870.68	2068.31	82	0.0111596	5	0.00518672	30.7889	0.237597	
6	7	0	14	33	312	301	[292,279,331,328]	510.17	-1150.57					37	185.807	35	289.63	8222.59	2236.77	3810.84	2145.33	133	0.0538383	4	0.00494438	47.6154	0.459206	
6	7	0	14	34	243	331	[225,284,260,371]	468.54	-1164.66					38	272.446	36	519.115	5145.12	2070.39	3490.95	2084.32	191	0.0494676	6	0.00413793	68.38	0.367934	
6	7	0	14	35	722	324	[701,299,746,348]	755.09	-1163.54					39	235.571	37	281.038	7654.07	2126.75	3270.62	1994.46	36	0.00826973	1	0.00127389	12.8884	0.128097	
6	7	0	14	36	1051	333	[1035,317,1067,350]	951.89	-1169.04					40	177.931	38	138.55	10680.2	3268.44	4444.58	2062.22	0	0	0	0	0	0	
6	7	0	14	37	109	328	[95,288,132,411]	390.48	-1178.91					41	233.065	39	659.813	5577.69	2044.57	3306.11	2032.79	252	0.0501966	7	0.00379816	90.2186	0.381926	
6	7	0	14	38	459	375	[427,351,485,398]	595.94	-1192.09					42	143.92	40	332.592	7537.21	2361.37	4031.99	2049.55	90	0.0146969	5	0.00538213	32.2209	0.270602	
6	7	0	14	39	421	380	[396,359,442,401]	574.51	-1196.05					43	191.178	41	334.382	8665.61	2488.86	4083.59	2076.75	137	0.0232591	3	0.00321199	49.0474	0.409711	
6	7	0	14	40	610	389	[582,365,634,415]	687.68	-1202.09					44	211.942	42	493.338	8220.78	2238.61	4028.72	2076.3	160	0.0290417	8	0.00580552	57.2817	0.324321	
6	7	0	14	41	708	391	[682,369,730,420]	745.21	-1205.43					45	198.696	43	379.133	6380.25	2464.56	3661.17	2002.46	78	0.0131032	5	0.00472144	27.9248	0.205733	
6	7	0	14	42	50	420	[23,393,75,456]	354.38	-1220.94					46	332.234	44	418.872	5668.36	2014.84	3153.59	1984.77	34	0.00306807	3	0.0025641	12.1724	0.0811704	
6	7	0	14	43	106	425	[86,405,126,461]	386.02	-1226.04					47	213.374	45	321.493	6412.31	2158.21	4650.48	2358.14	217	0.090862299999999993	7	0.0077951	77.6882	0.674975	
6	7	0	14	44	655	444	[620,421,686,467]	712.65	-1236.22					48	192.252	46	505.153	5554.32	2172.94	3510.2	2057.06	243	0.0270383	10	0.00708717	86.9965	0.481043	
6	7	0	14	45	293	482	[253,446,325,511]	497.23	-1257.87					49	258.125	47	714.947	6206.25	2169.26	4580.12	2218.05	445	0.0583952	15	0.00751127	158.957	0.622424	
6	7	0	14	46	390	535	[367,516,409,557]	556.76	-1289.59					50	167.191	48	298.581	5825.75	2272.45	3373.49	2108.89	224	0.050377	8	0.00959233	80.1943	0.750216	
6	7	0	14	47	439	538	[418,522,457,555]	585.39	-1291.14					51	153.228	49	170.055	6816.08	2374.16	3409.82	2103.17	126	0.0437673	5	0.0105263	45.1093	0.740937	
6	7	0	14	48	83	550	[63,528,100,585]	371.62	-1302.58					52	192.61	50	268.866	4288.46	1833.91	2896.6	1884.41	48	0.00651502	2	0.00266312	17.1845	0.178528	
6	7	0	14	49	272	571	[238,555,305,596]	485.56	-1312.37					53	164.685	51	333.308	10021.6	2490.89	5031.09	2254.78	236	0.0647977	10	0.0107411	80.5523	0.708055	
6	7	0	14	50	305	589	[239,572,331,612]	497.24	-1324.09					54	282.112	52	453.957	8638.71	2462.67	4315.92	2146.15	190	0.0521424	7	0.0055205	71.9601	0.418542	
6	7	0	14	51	78	611	[59,590,104,642]	371.86	-1337.85					55	208.004	53	322.209	4106.61	1868.5	3471.27	1992.98	117	0.029953	5	0.00555556	41.8872	0.363118	
6	7	0	14	52	570	654	[508,639,594,687]	655.42	-1363.28					56	191.178	54	494.412	6477.38	2274.49	4058.35	2162.35	281	0.056008	12	0.00868936	100.601	0.568352	
6	7	0	14	53	551	691	[525,669,585,717]	654.06	-1382.36					57	251.323	55	382.713	5822.2	2125.24	4417.15	2397.21	317	0.105257	11	0.01029	113.489	0.828297	
6	7	0	14	54	238	745	[206,716,275,780]	467.95	-1414.77					58	332.234	56	836.67	7849.62	2304.08	4387.27	2088.42	272	0.0352146	12	0.00513479	97.3788	0.325098	
6	7	0	14	55	670	973	[647,942,697,1011]	723.28	-1553.42					60	245.953	58	545.25	5483.33	2059.31	3238.16	1939.28	247	0.0374048	9	0.00590939	88.4285	0.453003	
6	7	0	14	56	160	988	[143,967,188,1007]	420.6	-1559.3					61	139.982	59	257.409	5800.98	2032.14	3833.31	2188.66	202	0.0523768	6	0.00834492	72.3181	0.784742	
6	7	0	2	1	892	94	[875,78,909,122]	-1080.53	263.53					1	119.575	1	277.1	7116.94	2428.49	3787.8	2176.28	161	0.0658596	5	0.00645995	57.6397	0.581018	
6	7	0	2	2	653	464	[635,450,663,491]	-1223.95	41.94					2	79.8363	2	111.341	2588.25	1897.82	2010.93	1748.36	0	0	0	0	0	0	
6	7	0	2	3	756	627	[722,612,779,643]	-1163.34	-51.9					3	148.574	3	229.485	8739.14	2490.27	5898.33	2095.79	28	0.035992	1	0.00156006	3.5801	0.122013	
6	7	0	2	4	735	640	[722,625,763,659]	-1171.91	-62.39					4	171.487	4	162.179	10073.4	2821.97	5684.82	2144.63	6	0.00146781	1	0.00220751	8.59225	0.0369962	
6	7	0	2	5	707	642	[691,621,722,662]	-1191.25	-61.64					5	119.575	5	225.905	10495	2617.59	6049.65	2154.98	69	0.0489469	2	0.00316957	24.7027	0.305439	
6	7	0	2	6	754	682	[719,659,780,709]	-1164.41	-86.67					6	133.18	6	395.959	6090.72	2219.22	4115.01	2178.27	243	0.0855586	6	0.00542495	86.9965	0.613699	
6	7	0	2	7	665	704	[636,688,683,730]	-1219.84	-101.45					7	133.18	7	269.582	7329.53	2339.08	3450.11	1953.76	20	0.0024119	1	0.00132802	7.16021	0.074189	
6	7	0	2	8	852	702	[839,689,878,722]	-1102.94	-97.5					8	139.266	8	124.588	5645.58	2120.77	3028.54	1929.07	71	0.0482676	2	0.00574713	18.2585	0.56988	
6	7	0	2	9	868	716	[847,702,882,731]	-1096.09	-106.56					9	40.0972	9	200.128	6151.59	3268.22	4147.62	2358.5	119	0.0761497	3	0.00536673	49.7634	0.59462	
6	7	0	2	10	693	731	[669,715,710,747]	-1201.63	-114.65					10	142.846	10	189.387	6761.24	2265.93	3491.2	2042.99	75	0.0268339	3	0.00567108	26.8508	0.396014	
6	7	0	2	11	903	749	[877,730,921,770]	-1075.52	-126.08					11	122.798	11	314.333	8705.55	2540.57	4126.84	2272.62	172	0.102441	4	0.00455581	61.5778	0.54719	
6	7	0	2	12	813	755	[798,738,830,773]	-1127.83	-129.51					12	123.872	12	156.092	5611.7	2274.61	3768.4	2190.06	107	0.0886803	3	0.00688073	38.3071	0.685491	
6	7	0	2	13	644	766	[628,749,660,784]	-1229.21	-135.73					13	102.391	13	211.942	3401.72	1995.22	2996.65	1914.56	72	0.0238014	3	0.00506757	25.7767	0.339715	
6	7	0	2	14	110	819	[85,793,130,852]	-1550.04	-168.84					14	128.526	14	484.388	4206.98	2213.72	3193.73	1985.26	218	0.0447818	6	0.00443459	78.0462	0.450052	
6	7	0	2	15	411	889	[390,873,433,904]	-1369.06	-208.27					15	132.822	15	233.065	5006.53	2046.03	2785.03	1885.71	19	0.00349965	1	0.0015361	6.8022	0.0815224	
6	7	0	2	16	690	1031	[670,1013,706,1046]	-1202.41	-293.41					16	114.921	16	188.313	4497.83	2014.55	2688.26	1871.24	81	0.0407454	5	0.0095057	28.9988	0.430134	
6	7	0	2	17	1017	1038	[1003,1023,1033,1057]	-1005.45	-299.53					17	122.082	17	153.944	6726.43	2633.42	3420.7	2021.09	21	0.0103427	1	0.00232558	7.51822	0.136413	
6	7	0	2	18	788	691	[765,668,814,718]	-1143.46	-91.09					18	153.228	18	325.073	6361.1	2149.51	3724.87	2153.93	188	0.0932089	7	0.00770925	67.3059	0.578331	
6	7	0	2	19	742	710	[720,698,766,732]	-1170.13	-103.65					19	169.339	19	168.981	5276.45	1979.37	3370.42	2039.49	100	0.0377865	3	0.00635593	35.801	0.591783	
6	7	0	2	20	747	738	[720,721,770,757]	-1167.9	-118.29					20	149.648	20	286.766	5342.95	2116.56	3207.61	2021.38	109	0.020723	4	0.00499376	39.0231	0.3801	
6	7	0	2	21	1036	1011	[1007,991,1058,1030]	-996.69	-281.2					21	147.142	21	363.38	4786.91	2079.79	3109.16	2094.89	321	0.0872912	12	0.0118227	114.921	0.883372	
6	7	0	2	22	193	1025	[173,1004,215,1047]	-1498.64	-290.48					22	199.054	22	305.741	8171.85	2430.15	4621.98	2107	73	0.0267782	1	0.00117096	26.1348	0.238764	
6	7	0	20	1	344	764	[333,752,362,799]	-1406.91	-2076.61					1	74.8242	1	216.238	5760.91	2257.26	3112.44	1965.69	49	0.0110994	2	0.00331126	21.1226	0.226602	
6	7	0	20	2	328	775	[316,756,344,795]	-1417.22	-2079.78					2	111.699	2	137.834	6321.78	2322.75	3242.73	2003.19	73	0.0282733	4	0.0103896	22.5547	0.529623	
6	7	0	20	3	197	963	[178,948,219,981]	-1497.31	-2191.23					3	104.181	3	247.743	11681.5	2870.1	5855.39	2428.57	194	0.0926976	5	0.00722543	64.0838	0.783069	
6	7	0	20	4	221	977	[187,954,238,995]	-1484.59	-2199.77					4	109.193	4	296.791	10751	2551.75	4998.77	2096.19	78	0.0170939	3	0.00361882	33.295	0.262812	
6	7	0	20	5	185	1037	[165,1017,206,1071]	-1503.15	-2237.85					5	158.599	5	395.243	7730.95	2172.01	4152.23	2033.07	0	0	0	0	0	0	
6	7	0	20	6	332	910	[298,885,367,934]	-1413.88	-2159.76					7	158.241	6	355.146	5635.05	2083.64	3293.48	1929.4	117	0.0173403	5	0.00504032	41.8872	0.329442	
6	7	0	20	7	147	959	[125,938,178,980]	-1524.82	-2188.37					8	149.29	7	431.044	5678.66	2144.82	3465.61	2116.89	262	0.0509615	7	0.00581395	93.7987	0.607826	
6	7	0	20	8	260	1024	[227,973,287,1059]	-1461.28	-2225.92					9	164.685	8	871.755	4068.81	1989.17	2832.35	1829.87	0	0	0	0	0	0	
6	7	0	18	1	54	101	[36,77,72,120]	-289.94	-1673.64					2	148.574	1	267.076	7554.95	2241.67	3947.02	2198.48	212	0.0909314	7	0.00938338	75.8982	0.793782	
6	7	0	18	2	391	176	[365,151,422,199]	-87.8	-1720.02					3	133.18	2	464.697	8222.98	2237.89	4551.27	2007.64	154	0.0285025	3	0.00231125	55.1336	0.331398	
6	7	0	18	3	319	335	[300,319,335,364]	-131.94	-1818.16					4	143.92	3	284.618	7487.94	2348.9	4280.55	2274.06	215	0.10394	3	0.00377358	76.9722	0.755398	
6	7	0	18	4	635	344	[621,329,652,361]	57.71	-1821.06					5	136.044	4	157.883	8141.64	2362.45	3504.39	1902.77	0	0	0	0	0	0	
6	7	0	18	5	834	342	[820,327,859,358]	178.86	-1819.57					6	87.3545	5	173.993	7182.27	2224.52	4459.87	2143.1	93	0.0299231	2	0.00411523	37.5911	0.534504	
6	7	0	18	6	862	355	[849,342,894,373]	198.17	-1828.85					7	113.847	6	176.141	7487.23	2405.53	4772.54	2470.09	175	0.129698	6	0.0121951	57.9977	0.993522	
6	7	0	18	7	370	352	[353,335,391,377]	-100.26	-1827.48					8	158.241	7	274.952	5629.8	2109.37	4949.4	2438.9	199	0.10084	9	0.0117188	71.2441	0.723763	
6	7	0	18	8	275	404	[260,385,298,448]	-155.02	-1863.57					9	131.39	8	392.021	8321.68	2426.73	4840.88	2054.38	159	0.041591	5	0.00456621	56.9236	0.40559	
6	7	0	18	9	471	60	[448,42,489,83]	-40.65	-1651.87					11	157.167	9	254.545	9621.64	2918.49	4268.45	2127.9	43	0.0220752	1	0.00140647	15.3944	0.168929	
6	7	0	18	10	598	90	[582,69,613,132]	34.79	-1673.3					12	168.265	10	255.261	7164.51	2097.88	3081.48	2012.22	118	0.0186488	4	0.0056101	42.2452	0.462271	
6	7	0	18	11	500	198	[454,171,528,239]	-28.02	-1737.4					13	266.718	11	518.041	4807.59	1967.61	2913.4	1919.48	158	0.0183888	7	0.00483759	56.5656	0.304995	
6	7	0	18	12	370	204	[351,183,388,248]	-102.74	-1742.89					14	176.141	12	410.996	7321.12	2245.6	4112.97	2080.82	240	0.0521748	10	0.0087108	85.9225	0.583948	
6	7	0	18	13	495	284	[478,267,514,302]	-26.17	-1784.79					15	195.474	13	168.981	10878.5	2437.09	4269.4	2019.67	24	0.00964918	1	0.00211864	8.59225	0.142028	
6	7	0	18	14	570	307	[538,278,606,337]	18.88	-1797.99					16	412.07	14	636.9	8202.69	2180.12	4006.75	2138.11	348	0.0330988	12	0.00674536	124.588	0.546396	
6	7	0	18	15	741	325	[712,292,774,353]	122.61	-1808.48					17	292.136	15	638.69	6907.73	2212.14	3958.61	2138.01	290	0.0564036	11	0.00616592	103.823	0.454054	
6	7	0	18	16	588	350	[564,330,614,381]	31.32	-1826.89					18	162.537	16	405.626	6360.93	2089.43	4049.81	1956.96	65	0.0108218	1	0.000882613	23.2707	0.160246	
6	7	0	18	17	564	425	[539,404,585,448]	14.04	-1869.9					19	162.537	17	302.519	6864.86	2166.28	3889.29	1904.25	19	0.004298	1	0.00118343	6.8022	0.062806	
6	7	0	18	18	92	416	[58,393,119,442]	-269.39	-1864.66					20	194.4	18	376.627	6222.02	1990.7	3579.12	2047.87	219	0.0347848	9	0.00855513	78.4043	0.581477	
6	7	0	18	19	891	589	[816,486,968,740]	212.59	-1980.21					21	8638.07	19	572.817	10343.5	20807.2	3469.64	3784.97	23	0.0140122	1	0.000625	8.23424	0.0401525	
6	7	0	18	20	738	506	[720,470,756,532]	118.76	-1914.87					22	179.005	20	400.972	4250.59	1970.52	2811.58	1908.6	165	0.0259321	7	0.00625	59.0717	0.411501	
6	7	0	18	21	932	871	[907,845,960,895]	234.92	-2135.52					23	177.215	21	486.178	6295.03	2227.02	4304.42	2219.77	327	0.0898113	12	0.00883652	117.069	0.672593	
6	7	0	7	1	1046	46	[1030,27,1064,66]	949.65	-351.15					3	125.304	3	268.508	4895.06	1946.92	2968.4	1925.28	92	0.016951	4	0.00533333	32.9369	0.342634	
6	7	0	7	2	497	63	[466,50,515,77]	618.12	-361.51					4	107.761	4	214.09	5932.62	2039.28	3782.54	2199.85	212	0.0817836	8	0.0133779	75.8982	0.990237	
6	7	0	7	3	837	171	[824,157,861,190]	826.95	-427.59					5	115.279	5	215.88	5512.57	2293.94	3607.94	2235.09	91	0.102568	2	0.00331675	32.5789	0.42153	
6	7	0	7	4	425	229	[406,207,444,252]	577.19	-459.95					6	108.835	6	291.778	5172.59	2148.79	2938.23	1968.82	74	0.0122105	5	0.00613497	26.4928	0.253617	
6	7	0	7	5	874	245	[854,228,896,263]	847.26	-470.08					7	123.514	7	289.988	6240.41	2207.68	3709.05	2237.95	212	0.0790154	9	0.0111111	75.8982	0.731064	
6	7	0	7	6	244	263	[224,247,260,281]	468.16	-480.32					8	135.328	8	191.178	6241.38	2201.51	3601.33	2308.16	96	0.0390767	2	0.00374532	34.369	0.502151	
6	7	0	7	7	446	274	[423,258,473,290]	591.21	-486.57					9	140.34	9	258.841	7157.7	2266.78	3956.62	2124.85	66	0.0735804	1	0.00138313	23.6287	0.254982	
6	7	0	7	8	830	273	[797,259,873,296]	821.16	-488.28					10	166.475	10	412.428	5098.58	2037.66	3064.61	1942.57	46	0.00602356	3	0.00260417	16.4685	0.111535	
6	7	0	7	9	145	297	[126,281,160,320]	409.21	-501.62					11	98.8108	11	195.474	5232.43	2134.54	2848.13	2049.92	10	0.00262254	1	0.0018315	3.5801	0.0511578	
6	7	0	7	10	409	290	[395,277,426,331]	567.49	-502.07					12	128.526	12	238.435	4377.18	2138.59	3165.39	1945.99	67	0.0169659	3	0.0045045	23.9867	0.280999	
6	7	0	7	11	757	318	[736,297,776,340]	775.75	-513.19					13	134.97	13	310.395	11293.5	2808.63	5683.48	2534.45	264	0.127436	7	0.00807382	94.5147	0.850529	
6	7	0	7	12	853	315	[834,291,870,336]	832.56	-511.31					14	178.289	14	273.878	5951.89	2127.02	3958.78	2147.14	171	0.0271673	5	0.00653595	61.2198	0.624366	
6	7	0	7	13	175	328	[161,314,190,343]	428.29	-519.32					15	100.959	15	139.982	5784.7	2253.89	3404.13	2211.17	132	0.0664966	3	0.00767263	47.2574	0.942978	
6	7	0	7	14	823	340	[806,302,838,377]	815.27	-528.34					16	156.092	16	333.308	5978.11	2188.36	3658.64	2046.52	143	0.0420057	5	0.00537057	51.1955	0.429033	
6	7	0	7	15	895	352	[862,334,916,383]	854.42	-535.61					17	160.031	17	411.354	6459.64	2224.61	4441.74	2235.19	201	0.0378677	6	0.00522193	71.9601	0.48863	
6	7	0	7	16	158	367	[135,347,179,388]	417.16	-541.88					18	146.426	18	316.481	7202.58	2464.2	4230.2	2244.97	107	0.0279234	4	0.00452489	38.3071	0.338093	
6	7	0	7	17	103	383	[91,367,116,401]	384.73	-552.54					19	93.7987	19	137.118	5131.32	2105.16	3318.99	2187.33	24	0.00774974	1	0.00261097	8.59225	0.175032	
6	7	0	7	18	755	387	[716,364,778,428]	773.17	-557.28					20	401.33	20	470.426	13367.8	3145.75	8146.62	3141.35	299	0.101964	5	0.00380517	107.045	0.635595	
6	7	0	7	19	19	399	[3,381,38,412]	335.01	-559.45					21	84.4904	21	130.316	7023.95	2552.56	3573.01	2302.71	80	0.0436281	3	0.00824176	28.6408	0.613894	
6	7	0	7	20	800	426	[787,414,818,438]	802.77	-577.8					22	80.1943	22	117.785	6925.48	2673.59	4115.56	2159.72	29	0.0162536	2	0.00607903	10.3823	0.24621	
6	7	0	7	21	800	455	[779,436,826,474]	803.24	-595.55					23	137.834	23	313.259	5465.59	2166.66	3762.81	2191.07	189	0.0661645	5	0.00571429	67.664	0.603335	
6	7	0	7	22	105	552	[91,538,119,567]	385.29	-652.58					24	80.5523	24	117.069	8249.7	2654.78	4283.5	2159.46	88	0.0727217	2	0.00611621	31.5049	0.751691	
6	7	0	7	23	747	556	[715,532,762,580]	766.47	-657.2					25	122.798	25	324.715	6031.12	2365.77	3270.95	2078.58	228	0.0636666	8	0.00882029	81.6264	0.702153	
6	7	0	7	24	611	561	[596,546,637,577]	690.97	-658.83					26	126.736	26	209.436	5636.86	2045.23	3533.37	2188.25	158	0.0612448	3	0.00512821	56.5656	0.754407	
6	7	0	7	25	122	575	[102,548,144,602]	396.34	-665.39					27	200.486	27	287.482	4796.79	2270.38	3143.98	2046.54	86	0.0496996	4	0.00498132	30.7889	0.299149	
6	7	0	7	26	198	579	[176,558,228,606]	442.35	-670.18					28	220.534	28	344.406	6085.22	2242.16	3924.31	2411.56	323	0.0887412	10	0.010395	115.637	0.937847	
6	7	0	7	27	564	591	[549,576,579,605]	660.09	-676.84					29	104.181	29	126.736	8010.21	3014.67	3246.15	2133.71	13	0.00927152	1	0.00282486	4.65413	0.102576	
6	7	0	7	28	637	608	[612,587,661,626]	704.55	-686.53					31	130.316	31	286.05	6813.13	2266.42	3705.01	2143.23	138	0.0445618	4	0.00500626	49.4054	0.482433	
6	7	0	7	29	912	656	[887,635,931,682]	866.48	-717.75					32	103.465	32	317.555	7411.07	2502.95	4241.82	2183.76	109	0.0306543	4	0.00450958	39.0231	0.343247	
6	7	0	7	30	866	681	[850,661,882,703]	841.08	-731.07					33	137.118	33	221.966	5249.75	2313.85	3061.98	2019.59	62	0.0117012	5	0.00806452	22.1966	0.279322	
6	7	0	7	31	394	673	[378,657,409,698]	558.22	-728.34					34	140.698	34	206.572	6682.41	2328.35	3270.6	2025.67	118	0.0577646	4	0.00693241	42.2452	0.57123	
6	7	0	7	32	614	775	[592,755,642,801]	690.27	-787.63					35	212.3	35	307.173	5403.19	3674.19	4657.08	3514.34	166	0.0428167	8	0.00932401	59.4297	0.540412	
6	7	0	7	33	587	801	[576,767,600,833]	674.53	-800.35					36	74.1081	36	221.25	4242.98	2866.19	3436.98	2546.13	148	0.045024	8	0.012945	52.9855	0.668925	
6	7	0	7	34	637	797	[621,784,650,838]	702.7	-806.58					37	160.389	37	199.054	6295.32	20262.7	3908.6	5066.88	106	0.0565318	5	0.00899281	37.9491	0.53252	
6	7	0	7	35	616	807	[604,791,628,820]	691.5	-804.93					38	137.476	38	47.6154	6760.18	26980.1	4969.23	10322.2	0	0	0	0	0	0	
6	7	0	7	36	600	814	[592,802,620,832]	684.94	-812.59					39	56.9236	39	85.5645	4324.41	3129.85	4045.99	3379.18	39	0.0560201	2	0.0083682	13.9624	0.455797	
6	7	0	7	37	351	862	[331,839,374,885]	533.77	-839.64					40	151.438	40	365.529	6775.63	2318.06	3399.48	1981.59	153	0.0390466	9	0.00881489	54.7756	0.418572	
6	7	0	7	38	462	899	[446,885,488,915]	601.48	-862.89					41	104.539	41	229.485	6045.2	2408.73	3594.48	2071.38	94	0.0605152	3	0.00468019	23.9867	0.409614	
6	7	0	7	39	461	925	[447,914,485,937]	600.92	-876.09					42	93.4407	42	158.241	5872.35	2303.34	3723.2	2128.39	56	0.0418561	2	0.00452489	29.7149	0.353892	
6	7	0	7	40	959	1033	[936,1015,979,1052]	896.22	-940.57					44	141.772	43	257.051	8915.16	3213.18	5169.11	2676.82	101	0.135961	2	0.00278552	36.159	0.392918	
6	7	0	7	41	934	1046	[919,1029,952,1061]	881.55	-949.72					45	98.0948	44	162.179	6877.04	2701.08	3757.4	2182.2	120	0.0629017	3	0.00662252	42.9612	0.739925	
6	7	0	7	42	59	23	[40,4,78,49]	359.01	-337.51					46	188.313	45	263.138	3842.47	1834.94	2379.96	1786.37	150	0.0270168	6	0.00816326	53.7015	0.570044	
6	7	0	7	43	218	52	[188,25,266,79]	458.82	-356.24					47	422.094	46	532.719	5198.67	1980.08	2934.9	1939.13	0	0	0	0	0	0	
6	7	0	7	44	851	65	[819,39,885,95]	831.68	-362.98					48	301.445	47	637.616	5261.54	2077.53	3431.1	2144.79	178	0.0506738	5	0.00280741	63.7258	0.279165	
6	7	0	7	45	133	60	[114,43,150,85]	401.92	-360.46					49	150.722	48	204.424	3109.23	1963.46	2335.69	1840.09	0	0	0	0	0	0	
6	7	0	7	46	219	96	[197,79,237,114]	454.26	-380.65					50	172.203	49	175.783	4821.99	2056.08	4221.03	2589.09	276	0.13586	7	0.0142566	98.8108	1.57012	
6	7	0	7	47	887	100	[860,66,917,134]	854.97	-384.14					51	306.457	50	594.297	5596.98	2159.91	3725.92	2146.97	348	0.0368577	15	0.00903614	124.588	0.585566	
6	7	0	7	48	534	101	[508,76,559,126]	642.74	-383.35					52	304.667	51	307.173	5473.07	2040.49	3248.82	2120.86	95	0.0132656	6	0.00699301	34.011	0.309272	
6	7	0	7	49	932	114	[908,88,959,145]	881.79	-392.06					53	204.424	52	479.734	5875.56	2181.34	3637.63	2116.73	190	0.0410855	7	0.00522388	68.022	0.396053	
6	7	0	7	50	587	115	[570,98,604,138]	673.92	-393.12					54	150.722	53	200.486	5865.34	2178.97	3622.89	2311.48	204	0.114752	8	0.0142857	73.0341	1.01753	
