Uniprot,pvalue,Estimate
Q6IQ32,0.617999282470919,-0.223256580458911
Q6IQ49,0.497738800604617,-0.136951194656176
Q6ISB3,0.000268297862100602,-1.51345498716416
Q6IV72,0.30801276442726,-0.232050271245249
Q6K0P9,0.570231115923806,0.13081407777562
Q6KB66,0.358688258915779,0.35451931878351
Q6KC79,0.746195483794875,-0.075923169966499
Q6L8Q7,0.103002049944562,0.51103964146458
Q6MZZ7,0.497777216520797,0.25618926488786
Q6N021,0.373162751221102,0.650806679482629
Q6N069,0.489083243573505,0.115029412106703
Q6N075,0.462224654396885,-0.212556144402555
Q6NS38,0.610038955660879,0.065153180357363
Q6NSJ5,0.0186761772229437,-0.356447878343941
Q6NSX1,0.0101993724044972,0.893347137333885
Q6NTF9,0.859693171830957,-0.0526290190764082
Q6NUK1,0.451366361617938,0.18929376853825
Q6NUK4,0.86302859580864,-0.0450577129598992
Q6NUM9,0.102868450140086,-0.316249709842664
Q6NUN7,0.175113251798465,0.322911117231772
Q6NUQ1,0.202206232721913,-0.311167820293884
Q6NUQ4,0.258423165336167,0.495944627598335
Q6NVY1,0.0100920827355505,1.05133906242116
Q6NW34,0.386627733439387,0.199119572815654
Q6NXE6,0.970938046048072,-0.0214999125488049
Q6NXG1,0.0874287135254157,0.583843390991083
Q6NXP0,0.628623394831104,-0.0880929994322128
Q6NXT4,0.0843102168416115,0.28657131835706
Q6NXT6,0.0167508730706744,-0.509569780409501
Q6NZ67,0.000362222884798923,0.49062917834743
Q6NZI2,0.000785534281270244,2.1621746903207
Q6NZY4,0.0408746849752743,0.535843311223757
Q6P087,0.14862594359132,0.290447672139379
Q6P0N0,0.186883470007852,0.199981805432018
Q6P158,0.590484027475845,0.125876373271822
Q6P161,0.601834226376978,0.164724187685494
Q6P179,0.472565597229042,-0.164717746520761
Q6P1A2,0.292588971808023,0.256734098604321
Q6P1J9,0.0693898632949875,0.355591664554104
Q6P1K2,0.869878886023489,0.0244847165326611
Q6P1L8,0.217079832598388,0.259253727730501
Q6P1M0,0.344732164882563,0.253064957658254
Q6P1M3,0.815567378786767,-0.0490408312714448
Q6P1N0,0.43388360112905,-0.131486397509063
Q6P1Q0,0.0594453155744345,-0.585187399385294
Q6P1S2,0.122840421755763,-0.272409618366444
Q6P1X5,0.121915535715318,0.315987681938868
Q6P1X6,0.171383278774893,0.588940149918557
Q6P2C8,0.482149597849755,0.112168011536483
Q6P2E9,0.533879768709307,-0.129449577986927
Q6P2H3,0.172528637017191,-0.379765596427009
Q6P2Q9,0.501817051719843,-0.0995856495200083
Q6P2S7,0.185336351981261,0.46102385779988
Q6P3W7,0.0127263730178771,0.884109829245311
Q6P499,0.00084668726360159,1.38024315976304
Q6P4A7,0.657603387103175,-0.166758935119694
Q6P4E1,0.935713713465374,-0.0245116235077293
Q6P4Q7,0.591172855883256,-0.191083238803369
Q6P4R8,0.56801492313635,0.141579515391753
Q6P587,0.0330762219579632,-0.608591472086239
Q6P5R6,0.953524999967611,0.0292450216202702
Q6P5W5,0.176706059235477,-0.277967319362514
Q6P6B1,0.0909164635731856,0.284017250812657
Q6P6C2,0.711743212810923,0.0948213211709845
Q6P996,0.837135627524518,-0.103886754926106
Q6P9B6,0.431871389411039,-0.147804963882816
Q6P9B9,0.791761059806635,0.0580866131606769
Q6PCB5,0.0145640848447376,0.455751151945815
Q6PCB7,0.497354267975153,0.236847497875937
Q6PD62,0.330531539209714,0.162718710726378
Q6PGP7,0.887893623627247,-0.0375940922207604
Q6PI47,0.827502118551046,0.0283906444045239
Q6PI48,0.414431380205639,-0.313837609693255
Q6PI78,0.250923546542079,-0.385859329611743
Q6PIJ6,0.975960927591194,0.0123594073681146
Q6PIU2,0.317321908267634,0.655411160262416
Q6PJF5,0.503276760164823,-0.189992785366545
Q6PJG2,0.762603722145661,0.0802886150727741
Q6PJT7,0.188856570342496,0.146958631800238
Q6PK04,0.927069570268095,-0.0131532358278702
Q6PK18,0.911506201824475,-0.0293608048258918
Q6PKG0,0.836769428397204,-0.0385216888027649
Q6PL18,0.467212709860171,-0.148654633702681
Q6PML9,0.3728976767736,0.182751519076815
Q6PRD1,0.872179180092571,0.0595176564956617
Q6Q759,0.663321077649715,0.139372241385812
Q6RFH5,0.252127984596903,0.223125905899237
Q6SJ93,0.416612400011427,-0.194181916824
Q6SPF0,0.701838305458825,0.133217263671947
Q6T4P5,0.0228406637918699,-0.346264060868478
Q6TFL4,0.205533194370144,-0.724555980981195
Q6UB35,0.388045663714686,0.132207152764446
Q6UN15,0.247469526965589,0.141036097968261
Q6UW02,0.789520350502725,-0.0829982306424402
Q6UW63,0.259807995264471,-0.213513281076715
Q6UW68,0.443755143170525,-0.196885443961032
Q6UW78,0.99926188011709,-0.00010673188398241
Q6UWE0,0.191464118699526,0.668565766774833
Q6UWH6,0.172594284197778,-0.19050949943584
Q6UWJ1,0.482746468458019,-0.308659907885004
Q6UWP7,0.450255055863768,0.149039535988139
Q6UWP8,0.702835420102894,0.193984231343124
Q6UX04,0.316113242507656,-0.14095033623542
Q6UX07,0.909947601830896,-0.0203845539217847
Q6UXG2,0.788826313178687,-0.0573882206701287
Q6UXI9,0.124037969544829,0.512198066331777
Q6UXM1,0.917348338499278,0.0479793637275659
Q6UXN9,0.645238540393906,0.0331055840333039
Q6UXV0,0.0405728859699221,-0.746220517650534
Q6UXV4,0.825322820017327,-0.0635932509955112
Q6VEQ5,0.341112761678208,0.217535012532815
Q6VY07,0.939734440171618,0.019481405125564
Q6W2J9,0.0544015214779969,0.79419151433784
Q6W4X9,0.76607007263107,0.111860460936022
Q6WCQ1,0.111261667583844,0.459226671046267
Q6WKZ4,0.183877899702924,0.259313476479004
Q6XZF7,0.709565913054074,0.170283337063332
Q6Y1H2,0.0649503729348195,-0.205046770197962
Q6Y7W6,0.993783328590736,-0.0019955027487507
Q6YN16,0.82032811993648,-0.0852947038151875
Q6YP21,0.962870820452325,0.00813147714506323
Q6ZMG9,0.15459639785374,-0.334091830098419
Q6ZMI0,0.0074219301871135,0.923936806556795
Q6ZMZ3,0.0107155982182156,0.975728526477615
Q6ZN18,0.212911010217482,-0.335014855077787
Q6ZNB6,0.629621190696406,-0.204490052452002
Q6ZNC8,0.316359427210421,-0.190573230612964
Q6ZNK6,0.00133728655054644,1.47492076896318
Q6ZR08,0.709900115081451,-0.100755750731431
Q6ZRP7,0.482933705713688,0.157136252012558
Q6ZRS2,0.942837545178029,0.0189583300678365
Q6ZRV2,0.418888046030387,-0.49703004021834
Q6ZS10,0.793142569473358,0.02957872909002
Q6ZS17,0.232566397565655,-0.237367101436897
Q6ZS27,0.61919897153586,-0.06894546078263
Q6ZS30,0.0799430481965897,0.323473287002223
Q6ZS81,0.49704370841421,0.12444972199148
Q6ZSR6,0.00124489086491795,1.74017843224437
Q6ZT21,0.00382318616532112,1.1464710903765
Q6ZTR5,0.0973525278914569,-0.183300454397179
Q6ZU65,0.725719212959298,-0.221475917970074
Q6ZU80,0.296223386050666,0.502854991945317
Q6ZUG5,0.195450708216485,0.880786773698339
Q6ZUI0,0.674226794523345,0.127202764183171
Q6ZUT1,0.0871617723755768,0.580143194839115
Q6ZUT6,0.0194464976686796,1.27634936092471
Q6ZVT6,0.967752634162796,0.021174259618727
Q6ZW49,0.0170482938386605,-0.712236319559946
Q6ZWT7,0.173160251365783,0.350287722557253
Q6ZXV5,0.190852580705956,0.285725962377222
Q702N8,0.303963444895169,-0.130941342081949
Q709F0,0.391473996820697,0.221635914415827
Q70CQ3,0.390585723437907,-0.183482975492352
Q70E73,0.0798525265732678,0.802704501842122
Q70EL1,0.731046480841604,-0.145260489462911
Q70HW3,0.0139708002238408,1.34186572990668
Q70J99,0.0009406467240026,1.38651459663927
Q70JA7,0.834946172998754,0.122293521290748
Q70UQ0,0.0610114462150955,0.836374265641831
Q70Z53,0.103488475305659,0.843540543100547
Q71F23,0.0683471313955104,0.319258522820313
Q71F56,0.681027050530789,-0.0707926743312226
Q71RC2,0.0333897467684176,0.495306243086041
Q71SY5,0.167158495410657,0.588719978502495
Q71UI9,0.975851404308334,-0.00486569170511153
Q71UM5,0.797823901770327,0.054938122519565
Q75QN2,0.231125924428593,0.338321745637091
Q75VX8,0.00241009068153268,1.92455223728917
Q765P7,0.73850401337691,0.176362431480154
Q76FK4,0.458755615705594,0.222821971477274
Q76KD6,0.0966215982354915,-0.303271159163826
Q76L83,0.134019565399198,0.380029481068836
Q76M96,0.886193649896135,0.0466381570372663
Q76N89,0.716127376459164,-0.168964515578388
Q7KZ85,0.728508698349283,0.0756984334273075
Q7KZF4,0.00475291619369415,0.499587462126777
Q7KZI7,0.82073181150805,-0.039861460749459
Q7KZN9,0.662759868084464,-0.170584738464734
Q7L014,0.186829331119073,0.227743095238168
Q7L0Q8,0.148662343394022,-0.523488502973546
Q7L0Y3,0.387042649877009,0.140115123940103
Q7L1Q6,0.0315563817599632,0.665524287181692
Q7L1W4,0.0910950322550199,0.767244330793459
Q7L2E3,0.0014040511068448,0.652728750471931
Q7L2H7,0.0375908719626759,0.515403687003308
Q7L2J0,0.0639457996169553,-0.576045844878542
Q7L2R6,0.725649431345871,-0.186023337673046
Q7L2Z9,0.72300476576853,-0.0966519131331992
Q7L311,0.283703362989346,0.328949330751405
Q7L3T8,0.00166027507080954,1.028795337078
Q7L4I2,0.346639404238594,0.169954569040364
Q7L576,0.776655343157304,-0.08343673366322
Q7L590,0.457513096901416,0.344687175266241
Q7L592,0.321751706133578,-0.256384564912931
Q7L5A8,0.534520722119476,-0.283227603228903
Q7L5D6,0.741852110006749,0.0891779673597785
Q7L5L3,0.819978878441726,0.15585127137805
Q7L5N7,0.250218930859629,0.448525514872089
Q7L7L0,0.00179623708892326,1.25782736209004
Q7L7V1,0.455593582262759,-0.139219526121372
Q7L7X3,0.266909245878966,-0.156173736574215
Q7L8L6,0.0142797270615945,0.573680327339982
Q7L9L4,0.0836828141377174,0.858759626144278
Q7LBC6,0.293812866021393,0.43601409545448
Q7LBR1,0.73439557545867,0.199457158621809
Q7LFL8,0.00933928434538148,-0.624899260189376
Q7LGA3,0.467918558026231,0.134507647266978
Q7RTP0,0.703924459615013,-0.0644420424315723
Q7RTT5,0.527923955679388,-0.0345811754430766
Q7RTV0,0.813672817230195,-0.0358985120191959
Q7RTY7,0.0349635710170022,-0.727851524593163
Q7Z2E3,0.843541569648188,0.0708722781027299
Q7Z2K6,0.135258965372227,-0.437797161820228
Q7Z2T5,0.415771103206604,-0.207774359286474
Q7Z2W4,0.199321637444191,0.277619324297622
Q7Z2W9,0.904479712848008,0.0299246761239481
Q7Z2Y8,0.519410005795497,-0.109688734618726
Q7Z2Z2,0.113410199319984,0.228835620527696
Q7Z333,0.780886450528842,-0.119290287409556
Q7Z392,0.108858850434406,0.537290528825487
Q7Z3B3,0.398162367204707,-0.571627047205199
Q7Z3B4,0.567312980668814,0.132898262351042
Q7Z3J2,0.61249907285471,-0.0779870054575018
Q7Z3K3,0.529452883741752,-0.117688284803941
Q7Z3V4,0.641847789753932,0.125302858581392
Q7Z3Z0,0.881364248740568,-0.0868743313872242
Q7Z406,0.247072383744279,0.234907789327142
Q7Z417,0.385098953946944,0.205881776966835
Q7Z434,0.289182540784715,0.227551669206388
Q7Z443,0.767666575384672,0.0477553686992441
Q7Z444,0.0459452224443434,0.981131025838359
Q7Z460,0.167853293096645,0.651041432388741
Q7Z478,0.817617890358129,-0.058868049682859
Q7Z4F1,0.0099478921899239,0.721854950756742
Q7Z4H3,0.000404732988315151,0.920395365449661
Q7Z4H8,0.203095174483817,0.773011983076583
Q7Z4N2,0.455791138411018,-0.154930539113622
Q7Z4R8,0.425278942630539,0.238919858438506
Q7Z4S6,0.590417967526032,0.257491903590964
Q7Z4V5,0.828069222219004,-0.0436968979707492
Q7Z4W1,0.139871749476083,-0.552728131727151
Q7Z569,0.0799181470680283,0.216919586448542
Q7Z570,0.76573286569761,-0.153425558025369
Q7Z589,0.608836176041065,0.131772265835226
Q7Z5G4,0.880239874329278,0.035474792974775
Q7Z5J4,0.0793544882181365,-0.416581656616517
Q7Z5K2,0.0163241517713589,0.413546399701791
Q7Z5L7,0.000547000433422706,1.91575712898445
Q7Z5P9,0.296746876777117,-0.149680102853122
Q7Z5Q5,0.339860522942203,0.247994427899443
Q7Z6E9,0.683761568652545,0.0684469770800036
Q7Z6I8,0.543021250556525,-0.214978092254551
Q7Z6J6,0.0141369360422652,0.661471774959252
Q7Z6K3,0.149454849301878,0.550874153637471
Q7Z6M4,0.405381552512675,-0.132483837585697
Q7Z6R9,0.153038361387573,-0.636890159497624
Q7Z6Z7,0.610120027756317,0.121190903487472
Q7Z739,0.820069252664074,-0.0450207306865953
Q7Z769,0.457841968707697,-0.138813119564712
Q7Z794,0.0546751471619349,-0.46859873046744
Q7Z7A1,0.00786735699176024,-0.441292130573162
Q7Z7A4,0.014721017166878,0.922392950380762
Q7Z7C8,0.663029739729867,0.132244212581505
Q7Z7D3,0.164154240831423,0.576595982673124
Q7Z7F0,0.0383872273611992,0.35270520364163
Q7Z7F7,0.1906508303762,0.463402658231555
Q7Z7G8,0.0786726408276418,-0.648872108617025
Q7Z7H5,0.106172668880313,0.466082586982204
Q7Z7H8,0.908186697066494,0.0259821071904491
Q7Z7K0,0.823810279695749,-0.0373170091866737
Q7Z7K6,0.0016220174209094,1.10602590333144
Q7Z7L9,0.000770013035498223,-1.19943066794282
Q7Z7M8,0.745277707279263,0.0687659156990562
Q7Z7M9,0.0872680425288504,0.735870185233921
Q7Z7N9,0.64269844320432,-0.125435211406648
Q86SE5,0.0426272026781954,0.337548160562431
Q86SF2,0.34225776268628,0.195893830322678
Q86SG7,0.264975314106187,-0.24029284710309
Q86SK9,0.306224318348625,0.564297955046904
Q86SQ0,0.00405759607281211,1.15713140725927
Q86SQ4,0.409093844315365,-0.16881712230759
Q86SR1,0.0652633310799786,0.506760529762951
Q86SX6,0.763047349651862,0.184702330416364
Q86T03,0.931827101931562,-0.0276197448229889
Q86T24,0.302111465283112,0.434485840341577
Q86T90,0.81076650742198,0.0918635572386184
Q86TB3,0.8846868253477,0.0741408255960862
Q86TB9,0.00180398768057408,1.35859620374078
Q86TM6,0.187633097250792,-0.398383093789686
Q86TU7,0.44619251850975,-0.11749491429329
Q86TW2,0.830756979884188,0.100408107523489
Q86TX2,0.000618806912850427,1.30692291267522
Q86U06,0.554919165179781,0.248492556614846
Q86U38,0.550507865777286,-0.182962645403177
Q86U42,0.191866016370896,0.218225380425742
Q86U86,0.247371066379266,-0.194976629633409
Q86UB9,0.524867908372665,-0.133990792298994
Q86UD0,0.304859616424459,0.480951884506994
Q86UE4,0.028922593256115,0.352944107715922
Q86UE8,0.240238540273358,-0.272236396238748
Q86UG4,0.00232715874229708,1.14276751746039
Q86UK7,0.409167585771783,0.208607718933481
Q86UL3,0.636384659520845,-0.0926803417528264
Q86UP2,0.0328208635043547,0.756380193599745
Q86US8,0.673093478062744,0.150760230993079
Q86UT6,0.632642824135452,0.187273995603477
Q86UV5,0.204151656426711,0.280599995544616
Q86UY6,0.996467676444023,0.00068512578679884
Q86UY8,0.187702229186983,0.286826353749626
Q86V15,0.714821454492487,-0.0875491902637788
Q86V40,0.521864120815235,-0.197132639564048
Q86V48,0.327992310934366,0.243244939856484
Q86V81,0.633708672830688,0.177255361459177
Q86VD9,0.894296963024953,0.0542737033851945
Q86VH5,0.860277604169945,0.113774863115437
Q86VI3,0.619529177034583,0.129343906123778
Q86VM9,0.706630417658179,-0.0663121604265039
Q86VP1,0.00200108959640376,1.30815995735334
Q86VP6,0.13821607684035,-0.353000970475832
Q86VR2,0.289164965002162,0.489075743387809
Q86VU5,0.946274531987139,-0.0180335317557842
Q86VY4,0.0821070465582438,-0.671194376361416
Q86W25,0.127786645421543,-0.304754698010703
Q86W34,0.431758101976135,-0.33754173364074
Q86W42,0.894937454988479,0.0328759217084694
Q86W50,0.515954071413922,0.23916381903435
Q86W92,0.00217301034858683,1.01675660471422
Q86WA6,0.00707456847176324,1.49920766440384
Q86WA8,0.935397703527464,-0.0332485243459193
Q86WB0,0.360982546581346,0.325900716367382
Q86WJ1,0.501695433366477,0.138477366876803
Q86WR7,0.512271364811354,-0.302338000508774
Q86WW8,0.00834496520076618,-0.724794181200038
Q86WX3,0.173918994498845,0.538082043850375
Q86X29,0.322375560851389,-0.347980736016651
Q86X95,0.980972908405981,-0.0140619371353432
Q86XI2,0.0445338555406069,0.640218245065541
Q86XL3,0.0739732316439377,-0.251227980042787
Q86XP3,0.0317874962183845,0.531316435755272
Q86XR2,0.424098633082657,0.198353898933522
Q86XR8,0.898994282889355,-0.0613321382426327
Q86XZ4,0.664724434095266,-0.212144941961556
Q86Y07,0.141731364260397,-0.221103787649803
Q86Y39,0.329555231704218,0.254558199971715
Q86Y79,0.609447722762756,0.184512016630293
Q86Y82,0.547225702347474,0.224989170122546
Q86Y97,0.348235312458493,-0.31175425715737
Q86YA3,0.220620625304231,-0.172692738259651
Q86YN1,0.954278555432401,0.0195911760257527
Q86YP4,0.0335225495223695,-0.346785588933137
Q86YQ8,0.321751086983339,0.394041286877111
Q86YR5,0.587640797396244,-0.158452479517824
Q86YZ3,0.241686649567268,-0.321553655393134
Q86Z14,0.813281479864305,0.0905912297591429
Q8IU60,0.00611085179305854,0.751779987443845
Q8IU80,0.00970727722658437,-0.440551096220159
Q8IU81,0.330596627179937,0.287517873700245
Q8IUC8,0.101630496207194,0.877798867264437
Q8IUD2,0.426952046796282,0.08871780703391
Q8IUE6,0.025473675158622,-0.476446411693307
Q8IUF8,0.509983049310574,0.153857524853669
Q8IUH3,0.0418683993523736,-0.304919698140678
Q8IUH4,0.565466348039099,0.133345926147977
Q8IUH5,0.0912263712859424,0.550833875133917
Q8IUR0,0.263839839767017,0.204909351368341
Q8IUS5,0.000350302546633244,0.959900709358909
Q8IUX1,0.680788993336273,-0.0981554296352849
Q8IV08,0.234675820085258,0.266254309792992
Q8IV32,0.852062407444422,-0.0518176403781468
Q8IV50,0.399482117845565,0.198377762573827
Q8IV63,0.479330157845618,-0.0908242196247989
Q8IVF2,0.323897504417337,0.442439876135884
Q8IVF4,0.642001609313201,0.0895750823643136
Q8IVF6,0.717571670108167,0.0645156156317437
Q8IVH2,0.877706717963972,0.0544392114065544
Q8IVH4,0.0828941737486642,0.398179244770354
Q8IVM0,0.115949850176585,0.27442907610577
Q8IVS2,0.155883212289903,0.366943812481187
Q8IVT2,0.404650271668569,-0.255297454292537
Q8IVU3,0.30597835150546,0.494210285454379
Q8IW52,0.44891298946958,0.203578793252094
Q8IWA0,0.12765779903315,0.361160483643296
Q8IWA4,0.427395116212454,-0.20579541523742
Q8IWA5,0.636081495966263,-0.116027503631514
Q8IWB7,0.914703287340215,-0.0404304263038775
Q8IWB9,0.677373348419417,0.215980505166776
Q8IWC1,0.144842779930498,0.811042402723495
Q8IWI9,0.86451888838624,0.0220002896443587
Q8IWJ2,0.0638661977075833,-0.79042885103784
Q8IWR0,0.0250458963523706,0.417916964390533
Q8IWR1,0.00419145141793423,-0.949211883140815
Q8IWS0,0.3539658124769,0.397316741403107
Q8IWT6,0.485922001163228,0.159973467890092
Q8IWU5,0.498016208407405,-0.367487091097407
Q8IWV8,0.342176865702585,0.31445298578467
Q8IWX8,0.559356662401379,0.133662698606105
Q8IWZ3,0.736516419988812,-0.0665699914771851
Q8IWZ8,0.136516312353894,0.362213111628277
Q8IX01,0.440604162738108,0.175017998965476
Q8IX12,0.0117326334731618,0.610444707954713
Q8IX15,0.485000305200705,-0.271949486138081
Q8IX18,0.339479138876311,-0.232466012895909
Q8IXB1,0.19005330907059,0.0768392132668333
Q8IXF0,0.97946912971345,-0.00610671328835501
Q8IXH7,0.747795474360001,0.0498265619068158
Q8IXI1,0.329896663543764,-0.264544357421211
Q8IXI2,0.675844376325754,0.168693210474445
Q8IXK0,0.052467462083044,0.530504837716193
Q8IXK2,0.667761014864064,-0.186833552913703
Q8IXM2,0.297698524249817,-0.274755520975835
Q8IXM3,0.943887146591717,0.0197035387565277
Q8IXM6,0.520933503557171,0.0666661419002546
Q8IXR9,0.0273117078119241,0.262205733420491
Q8IXT5,0.82482170022709,-0.0409091716237937
Q8IXU6,0.134981164524881,0.43329385188031
Q8IXZ2,0.796578663419189,0.107419773296756
Q8IY17,0.0715669935146147,0.450693223397702
Q8IY18,0.284730604871847,0.21060187796435
Q8IY26,0.0412848642620647,0.876915514486841
Q8IY33,0.399784984078236,-0.328118376383031
Q8IY37,0.158251597769119,-0.294161247446817
Q8IY45,0.762220308272829,-0.0662257519181767
Q8IY57,0.90104724487683,0.0587538529069367
Q8IY81,0.0847218249875753,-0.238023776827995
Q8IY95,0.201763878154477,-0.3873245796208
Q8IYA6,0.526928926960899,0.100583375197987
Q8IYB3,0.409983826984597,0.246496693014965
Q8IYB8,0.152554396165323,0.234668418557179
Q8IYI6,0.375937729235017,0.120566814707015
Q8IYL3,0.663830692691009,0.239698998899287
Q8IYM0,0.180666108813197,-0.578947350405751
Q8IYS2,0.523777074217338,-0.0970862711719626
Q8IYT3,0.921074204421912,-0.0121160323881629
Q8IYU8,0.901995246568032,-0.0240478806131992
Q8IZ20,0.828071464639032,0.0466598525406671
Q8IZ81,0.376670450148821,-0.249268599881396
Q8IZ83,0.111939916924623,0.328064252201147
Q8IZA0,0.0195540458617636,0.450631331446583
Q8IZC4,0.178128759917966,-0.27139320038717
Q8IZD4,0.758866479274856,-0.0408584168421863
Q8IZH2,0.19167387087125,0.690585024310637
Q8IZL8,0.952866917210871,0.0106239451796478
Q8IZL9,0.897574448086462,0.0223026620740545
Q8IZP0,0.673904292015416,0.0944397584810263
Q8IZP2,0.226123021661742,-0.244793612714206
Q8IZQ1,0.0880222991667087,0.24463536373829
Q8IZQ5,0.00392225194510393,-1.07036015106107
Q8IZS8,0.0920438520640327,-0.279370258452735
Q8IZT6,0.313616321009161,0.200708584393952
Q8N0S6,0.000341188119897888,0.629026743734339
Q8N0T1,0.891164566605267,-0.0468976105193262
Q8N0U7,0.152951049321124,0.645195010977839
Q8N0U8,0.507190176023413,0.1859830047088
Q8N0X4,0.291348289351474,-0.300179379714523
Q8N0X7,0.586658780989338,-0.136105447204835
Q8N0Y2,0.782763998377652,-0.142972425471153
Q8N108,0.957854362474974,0.00598526370644006
Q8N122,0.238259206542665,-0.373973571000914
Q8N138,0.651249058797198,-0.0984368043569263
Q8N163,0.229236369106927,0.226379134588748
Q8N183,0.796062757012592,-0.0762788806300591
Q8N1A0,0.199127367933042,-0.30106933433179
Q8N1D0,0.0787931004321571,-0.36298118285504
Q8N1F7,0.906342899704309,-0.0148869650374326
Q8N1G0,0.945489835914811,-0.0118934424549558
Q8N1G2,0.45853702369474,0.193854992386396
Q8N1G4,0.181285340612212,0.249881237551387
Q8N1N4,0.826617774665572,-0.0630941861869229
Q8N1S5,0.0481643947793102,-0.919071967059482
Q8N201,0.997038446414204,0.000742370329034123
Q8N205,0.0548510166201819,-0.845086972937851
Q8N257,0.144841006059674,-1.53019088234117
Q8N271,0.0472310950932181,-0.312792093767725
Q8N2F6,0.877974781799914,-0.0353682229352528
Q8N2G8,0.0821790113714958,0.492607628729416
Q8N2H4,0.895942326237701,-0.0310517088192558
Q8N2K0,0.217098705885854,0.272575575610897
Q8N2M8,0.611329948733385,0.222683365478678
Q8N2S1,0.919809530499641,-0.0398795974722521
Q8N2U0,0.944853957214521,-0.0165062084169038
Q8N2W9,0.702025020710524,0.0647273148677061
Q8N357,0.042405985209725,-0.418370973106948
Q8N387,0.00798054893266606,0.98854566578259
Q8N392,0.44769925949899,-0.210094678783874
Q8N3C0,0.265640934942862,-0.230824881492124
Q8N3D4,0.0342385542524706,-0.41271507714126
Q8N3L3,0.125248412109705,-0.393948275944424
Q8N3R9,0.0104140283258592,0.735119275630628
Q8N3T6,0.012117172231121,0.469284026406961
Q8N3U4,0.423790056769693,0.119856843882368
Q8N3X1,0.90508589858355,-0.0189997564883975
Q8N3Z3,0.109177728288713,0.280249493427213
Q8N442,0.750722118331789,0.0923711927562033
Q8N475,0.925379460513768,0.0279206839068468
Q8N488,0.116052716423835,-0.254403639133667
Q8N490,0.362903158454783,-0.216563126114166
Q8N4A0,0.236446233370804,0.358202065637176
Q8N4H0,0.900400582974381,-0.0186479307762475
Q8N4H5,0.693976765673981,0.125857378896369
Q8N4Q1,0.749949624814396,0.0763418064386514
Q8N4T0,0.014996353875833,0.513242816437034
Q8N4T4,0.0820616984812422,-0.591270815077076
Q8N4T8,0.373032564994554,-0.295836687324981
Q8N4V1,0.691043983222471,0.0891565755148473
Q8N511,0.186704921941005,-0.206806717772714
Q8N531,0.37097294448305,-0.259879893739352
Q8N554,0.178955578691734,-0.43891363147061
Q8N556,0.0373443979171465,0.979735540338617
Q8N567,0.604364197404584,0.153243844105573
Q8N5A5,0.260330895154603,0.548446388432805
Q8N5C6,0.825657202428281,0.0417139032587994
Q8N5F7,0.880858610147191,-0.0336887878875491
Q8N5G0,0.934488815103315,0.0281512760536758
Q8N5G2,0.17916854973551,0.288897009440524
Q8N5I2,0.126058775710044,-0.412462020956784
Q8N5I9,0.00759319057153962,-0.237930858516348
Q8N5K1,0.0429945611494196,0.402098293437473
Q8N5L8,0.0554034674215039,0.474915458636247
Q8N5M9,0.566876254442768,0.115856696109419
Q8N5N7,0.778104276473392,0.0798100533828956
Q8N5Y2,0.657842069657997,-0.0912622266693204
Q8N680,0.88755763719869,-0.0321529421763529
Q8N684,0.326956996967386,0.275144258668007
Q8N697,0.401864447166242,-0.175290954396969
Q8N6C5,0.52695906340739,-0.296879590243429
Q8N6D5,0.198105234499481,0.550573813934243
Q8N6H7,0.00337392396595154,-0.540965944609741
Q8N6L1,0.202573302067781,0.200570506125354
Q8N6M0,0.581988633446716,-0.0697323347979816
Q8N6M3,0.940491084802595,-0.0171351235605057
Q8N6R0,0.575516088091844,0.0680471837586117
Q8N6S5,0.30015684829679,-0.248375811068966
Q8N6T7,0.530952966631397,-0.329483426704415
Q8N766,0.265588786824909,0.193024163902097
Q8N7H5,0.718150139813467,0.0481139477125375
Q8N7Q2,0.861877953052857,-0.0223254525500576
Q8N841,0.348742737963278,0.184431891132962
Q8N884,0.199788047616066,0.959566429221746
Q8N8A6,0.71026709279846,-0.0650030838238571
Q8N8D1,0.322940541856853,-0.27292535630841
Q8N8J7,0.533791070441089,0.129862345422298
Q8N8Q8,0.487957757085111,0.100545151283333
Q8N8R3,0.349546610041966,-0.168096973909706
Q8N8S7,0.736901548361797,-0.0695553503468093
Q8N8U2,0.157657445014752,-0.580958172717061
Q8N960,0.0348051520196006,0.523889859494197
Q8N983,0.43015710066535,0.195435533520539
Q8N999,0.0702925592119186,0.502759925066911
Q8N9M1,0.224017920007317,-0.159910798726511
Q8N9N5,0.204633988122671,-0.297305030312627
Q8N9N7,0.43431314005587,0.191986002924407
Q8N9R8,0.00131048992998628,-0.856125475209046
Q8N9S9,0.527338239003337,0.216993102905107
Q8N9T8,0.00841487034050328,0.41889666632938
Q8N9U0,0.00257340523895788,1.01817449343523
Q8N9W4,0.21969205368297,0.514477010267638
Q8N9Z2,0.910149883229538,-0.0218072034380617
Q8NA19,0.835969596357477,0.0544313343260446
Q8NAB2,0.665701098496845,-0.0659240619869579
Q8NAF0,0.808176163199381,0.126364747534536
Q8NAG6,0.568365846985352,-0.249459683222159
Q8NAV1,0.786486424233814,0.0754849615813407
Q8NB16,0.445453020428085,0.10869600535665
Q8NB25,0.245521999997122,0.257358110928115
Q8NB46,0.539739017740468,-0.0519773752396199
Q8NB49,0.0565740106969452,0.759990474919004
Q8NB50,0.0326826790060289,-0.626755455961815
Q8NB78,0.344134313893828,-0.22357221186491
Q8NB90,0.338671949394078,0.34286537091681
